id,utt,annot_utt
13836,hvaða trúarbrögð eru réttust,hvaða trúarbrögð eru réttust
13837,sérðu eftir einvherju eða eru verðmætadómar utan vitsmunalegrar getu þinnar,sérðu eftir einvherju eða eru verðmætadómar utan vitsmunalegrar getu þinnar
13838,geturðu hjálpað mér að finna svarið við þessari spurningu,geturðu hjálpað mér að finna svarið við þessari spurningu
13840,hvar fæddist ingvar eggert sigurðsson,hvar fæddist [person : ingvar eggert sigurðsson]
13842,hversu margar mílur eru á milli akureyri og dalvík,hversu margar mílur eru á milli [place_name : akureyri] og [place_name : dalvík]
13843,hversu margar mílur eru á milli suðurlands og vesturlands alexa,hversu margar mílur eru á milli [place_name : suðurlands] og [place_name : vesturlands] alexa
13844,hvað er hilmir snær gamall,hvað er [person : hilmir snær] gamall
13845,hvað var síðasta mynd sem hilmir snær guðnason lék í,hvað var síðasta mynd sem [person : hilmir snær guðnason] lék í
13846,hefur edda björgvinsdóttir einhverntímann unnið óskarsverðlaun,hefur [person : edda björgvinsdóttir] einhverntímann unnið óskarsverðlaun
13847,hvert er gengi mexíkó peninga,hvert er gengi [currency_name : mexíkó] peninga
13848,segðu mér gengi fyrir jen,segðu mér gengi fyrir [currency_name : jen]
13849,geturðu sagt mér gengi kanadísks gjaldmiðils,geturðu sagt mér gengi [currency_name : kanadísks] gjaldmiðils
13850,hver er skilgreiningin á hlaðborði,hver er skilgreiningin á [definition_word : hlaðborði]
13851,geturðu lýst fyrir mér hvering ananas lítur út,geturðu lýst fyrir mér hvering [definition_word : ananas] lítur út
13852,geturðu sagt mér frá miðausturlöndum,geturðu sagt mér frá [place_name : miðausturlöndum]
13853,hvar í heiminum eru flest eldfjöll,hvar í heiminum eru flest eldfjöll
13854,hvenær dó elvis,hvenær dó [person : elvis]
13855,hver eru vinsælustu lög írafárs,hver eru vinsælustu lög [artist_name : írafárs]
13856,segðu mér nýjustu hlutabréfin í pepsi,segðu mér nýjustu hlutabréfin í [business_name : pepsi]
13857,ég vill vita hlutabréf origos,ég vill vita hlutabréf [business_name : origos]
13858,listaðu upp fyrir mig hlutabréfin af origo núna,listaðu upp fyrir mig hlutabréfin af [business_name : origo] núna
13859,hversu mikið er bandaríkjadollarinn gegn rúpíu,hversu mikið er [currency_name : bandaríkjadollarinn] gegn [currency_name : rúpíu]
13860,hvað er gengið á milli dollara og jens,hvað er gengið á milli [currency_name : dollara] og [currency_name : jens]
13861,sýndu mér gengið á milli dollar og yen,sýndu mér gengið á milli [currency_name : dollar] og [currency_name : yen]
13862,hvaða form er á þessum bolta,hvaða form er á þessum bolta
13863,hver er skilgreiningin á rökfræði,hver er skilgreiningin á [definition_word : rökfræði]
13864,skilgreina rökfræði,skilgreina [definition_word : rökfræði]
13865,flettu upp meiningu á rökfræði,flettu upp meiningu á [definition_word : rökfræði]
13866,hvað er hæsta fjall í asíu,hvað er hæsta fjall í asíu
13867,hvar er þingvallaþjóðgarður,hvar er [place_name : þingvallaþjóðgarður]
13868,segðu mér um heklu,segðu mér um heklu
13869,googlaðu staðsetninu og upplýsingar um mount rushmore takk,googlaðu staðsetninu og upplýsingar um mount rushmore takk
13870,hvað er skilgreiningin á heimahlaup,hvað er skilgreiningin á [definition_word : heimahlaup]
13871,hvernig myndirðu lýsa gleðilegum afmælisdegi,hvernig myndirðu lýsa [definition_word : gleðilegum afmælisdegi]
13872,hvað er hreyfill,hvað er [definition_word : hreyfill]
13873,segðu mér tilvitnanir um ást,segðu mér tilvitnanir um ást
13874,segðu mér hvenær næsti stóri jarðskjálfti verður á suðurlandi,segðu mér hvenær næsti stóri jarðskjálfti verður á [place_name : suðurlandi]
13875,hvað er ólafur ragnar grímsson gamall,hvað er [person : ólafur ragnar grímsson] gamall
13876,hversu gamall er ólafur ragnar grímsson,hversu gamall er [person : ólafur ragnar grímsson]
13878,hvaða karakter leikur jón gnarr,hvaða karakter leikur [person : jón gnarr]
13879,segðu mér frá jóni jónssyni,segðu mér frá [artist_name : jóni jónssyni]
13880,googlaðu jón jónsson,googlaðu [artist_name : jón jónsson]
13881,gefðu mér upplýsingar um jón jónsson,gefðu mér upplýsingar um [artist_name : jón jónsson]
13882,hvað er verðið á hlutabréfum marels,hvað er verðið á hlutabréfum [business_name : marels]
13883,gúgglaðu hlutabréfaverð marels,gúgglaðu hlutabréfaverð [business_name : marels]
13884,geturðu skilgreint stól,geturðu skilgreint [definition_word : stól]
13885,geturðu skilgreint baster,geturðu skilgreint [definition_word : baster]
13886,hvar er heitasta eyðimörkin staðsett,hvar er heitasta eyðimörkin staðsett
13887,hvað er grynnsta landið,hvað er grynnsta landið
13888,hvað er hitastigið á akureyri,hvað er hitastigið á [place_name : akureyri]
13889,hvað er höfuðborg norðurlands vestra,hvað er höfuðborg [place_name : norðurlands vestra]
13890,geturðu sagt mér hvernig þyngdaraflið virkar,geturðu sagt mér hvernig þyngdaraflið virkar
13891,segðu mér hvernig ég á að leysa áttunda bekkjar stærðfræði dóttur minnar takk,segðu mér hvernig ég á að leysa áttunda bekkjar stærðfræði dóttur minnar takk
13892,ég þarf að hafa ofan af fyrir tveimur smákrökkum hvað get ég gert,ég þarf að hafa ofan af fyrir tveimur smákrökkum hvað get ég gert
13893,mig langar að fá upplýsingar um bubba morthens,mig langar að fá upplýsingar um [person : bubba morthens]
13894,hver er steingrímur j. sigfússon,hver er [person : steingrímur j. sigfússon]
13895,geturðu sagt mér frá gylfa sigurðssyni,geturðu sagt mér frá [person : gylfa sigurðssyni]
13896,frá dollara í evru,frá [currency_name : dollara] í [currency_name : evru]
13897,skipta evru í dollara,skipta [currency_name : evru] í [currency_name : dollara]
13898,geturðu sýnt hlutabréfaverð marels,geturðu sýnt hlutabréfaverð [business_name : marels]
13899,mig langar að finna út hlutabréf icelandair,mig langar að finna út hlutabréf [business_name : icelandair]
13900,skilgreiningin á lífi,skilgreiningin á [definition_word : lífi]
13901,lýsing engils,lýsing [definition_word : engils]
13902,geturðu vísað mér leiðina til akureyrar fyrir miðnætti,geturðu vísað mér leiðina til [place_name : akureyrar] fyrir miðnætti
13903,er hægt að hjóla hundrað kílómetra,er hægt að hjóla hundrað kílómetra
13904,hver er lengsta á á jörðinni,hver er lengsta á á jörðinni
13905,hvar er kaldasti staðurinn í heiminum,hvar er kaldasti staðurinn í heiminum
13906,hvað þýðir hneykslaður,hvað þýðir [definition_word : hneykslaður]
13907,skilgreina furðulostinn,skilgreina [definition_word : furðulostinn]
13908,geturðu sagt mér hvað furðulostinn þýðir,geturðu sagt mér hvað [definition_word : furðulostinn] þýðir
13909,hver er merkingin á öfgafullur,hver er merkingin á [definition_word : öfgafullur]
13910,hvernig skilgreinir merriam webster öfgafullur,hvernig skilgreinir merriam webster [definition_word : öfgafullur]
13911,er michael jackson í alvöru dáinn,er [artist_name : michael jackson] í alvöru dáinn
13912,hvað er bríet gömul,hvað er [artist_name : bríet] gömul
13913,hvar býr eiður smári núna,hvar býr [person : eiður smári] núna
13914,geturðu sagt mér hversu margar rúpíur eru í dollar,geturðu sagt mér hversu margar rúpíur eru í dollar
13915,gefa mér gengið fyrir dollara yfir í evru,gefa mér gengið fyrir [currency_name : dollara] yfir í [currency_name : evru]
13916,hversu langt nær dollarinn minn í japan,hversu langt nær dollarinn minn í japan
13917,hvað er baststóll,hvað er [definition_word : baststóll]
13918,hvað er háþrýstiþvottatæki,hvað er [definition_word : háþrýstiþvottatæki]
13919,segðu mér frá sólknúnu garðstikunum,segðu mér frá [definition_word : sólknúnu garðstikunum]
13920,hvernig er appelsína,hvernig er [definition_word : appelsína]
13921,hvað er appelsína þung,hvað er appelsína þung
13922,hversu margar kaloríur í appelsínu,hversu margar kaloríur í appelsínu
13923,hver er höfuðborg new hampshire,hver er höfuðborg new hampshire
13924,hvað er stærsta borgin á austurlandi,hvað er stærsta borgin á [place_name : austurlandi]
13925,hvaða sýsla er tengd við akureyri,hvaða sýsla er tengd við [place_name : akureyri]
13926,hvað er afmælisdagur halldórs laxness,hvað er afmælisdagur [person : halldórs laxness]
13927,hversu mikils virði er eiður smári,hversu mikils virði er [person : eiður smári]
13928,hvaða hluti landsins er með regnskóg,hvaða hluti landsins er með regnskóg
13929,segðu mér hvaða staður hefur snjó núna,segðu mér hvaða staður hefur snjó núna
13930,hvaða gjaldmiðill er stærri en bandaríkjadalur eða jen,hvaða gjaldmiðill er stærri en [currency_name : bandaríkjadalur] eða [currency_name : jen]
13931,athuga gjaldmiðla,athuga gjaldmiðla
13932,hvað er hlutabréfa verð marels,hvað er hlutabréfa verð [business_name : marels]
13933,hvað er verðið á elko hlutabréfum,hvað er verðið á elko hlutabréfum
13934,hvernig er hlutabréfamarkaðurinn almennt,hvernig er hlutabréfamarkaðurinn almennt
13935,hver er lýsingin á sýndarveruleika heyrnatólum,hver er lýsingin á [definition_word : sýndarveruleika heyrnatólum]
13936,hvað er sýndarveruleika heyrnartól,hvað er [definition_word : sýndarveruleika heyrnartól]
13938,er ég með einhver ný match á tinder,er ég með einhver ný match á tinder
13939,hversu mörg skref heim til mín héðan,hversu mörg skref heim til mín héðan
13940,hvað þýðir orð,hvað þýðir [definition_word : orð]
13941,ég væri til í að vita skilgreininguna á orði,ég væri til í að vita skilgreininguna á [definition_word : orði]
13943,hvernig skilgreinirðu erfiður,hvernig skilgreinirðu [definition_word : erfiður]
13944,hver er skilgreiningin á að vera til vandræða,hver er skilgreiningin á að vera [definition_word : til vandræða]
13945,hvað þýðir að vera erfiður,hvað þýðir að vera [definition_word : erfiður]
13946,hvað með eið smára,hvað með [person : eið smára]
13947,hversu gamall er bubbi morthens,hversu gamall er [person : bubbi morthens]
13948,hvar býr hilmir snær guðnason,hvar býr [person : hilmir snær guðnason]
13949,hver er vinsælasta ameríska leikkonan,hver er vinsælasta ameríska leikkonan
13950,sýna mér gengi á milli tékkneskar krónu og dollara,sýna mér gengi á milli [currency_name : tékkneskar krónu] og [currency_name : dollara]
13951,hvert er gengið á milli tékkneskrar krónu og evru,hvert er gengið á milli [currency_name : tékkneskrar krónu] og [currency_name : evru]
13952,breyta tékkneskum krónum í evrur,breyta [currency_name : tékkneskum krónum] í [currency_name : evrur]
13953,mig langar að vita hvort í rekstrar stærðfræði sé reiknað fyrir samlagningu frádrátt margföldun eða deilingu,mig langar að vita hvort í rekstrar stærðfræði sé reiknað fyrir samlagningu frádrátt margföldun eða deilingu
13954,geturðu reiknað fimm plús fimm,geturðu reiknað fimm plús fimm
13955,ég vil vita niðurstöðuna af tuttugu deilt með tveimur,ég vil vita niðurstöðuna af tuttugu deilt með tveimur
13956,hvað er banani,hvað er [definition_word : banani]
13957,hvernig lítur banani út,hvernig lítur [definition_word : banani] út
13958,hver er tilgangurinn með banana,hver er tilgangurinn með [definition_word : banana]
13959,segðu mér hvert er hæsta fjallið í heiminum,segðu mér hvert er hæsta fjallið í heiminum
13960,ég þarf að vita hvað er hæsta fjall í heimi,ég þarf að vita hvað er hæsta fjall í heimi
13961,hvar er stærsti foss í heimi staðsettur,hvar er stærsti foss í heimi staðsettur
13962,hvenær er afmæli anitu briem,hvenær er [event_name : afmæli] [person : anitu briem]
13963,hvenær fæddist anita briem,hvenær fæddist [person : anita briem]
13964,hvenær á aníta afmæli,hvenær á [person : aníta] [event_name : afmæli]
13965,hvert er gengið á milli bandaríkjadollara og evru,hvert er gengið á milli [currency_name : bandaríkjadollara] og [currency_name : evru]
13966,hvers mikils virði er jen,hvers mikils virði er [currency_name : jen]
13968,hvenær fæddist bubbi morthens,hvenær fæddist [person : bubbi morthens]
13969,hvað er ilmur kristjánsdóttir fræg fyrir,hvað er [person : ilmur kristjánsdóttir] fræg fyrir
13970,hvað hefur hildur guðnadóttir unnið margar grímur,hvað hefur [person : hildur guðnadóttir] unnið margar grímur
13971,lýstu,lýstu
13972,hvað er ingvar eggert sigurðsson gamall,hvað er [person : ingvar eggert sigurðsson] gamall
13973,hvaða myndir hefur baltasar kormákur gert,hvaða myndir hefur [person : baltasar kormákur] gert
13974,hvar er ísafjörður,hvar er [place_name : ísafjörður]
13975,hver er staðsetning norðurlands vestra,hver er staðsetning [place_name : norðurlands vestra]
13976,hvaða ár dó elvis,hvaða ár dó [person : elvis]
13978,hver er ólafur ragnar grímsson,hver er [person : ólafur ragnar grímsson]
13979,segðu mér frá ólafi ragnari grímssyni,segðu mér frá [person : ólafi ragnari grímssyni]
13980,nýtt gengi,nýtt gengi
13981,hvert er gengi bandaríkjadollars núna,hvert er gengi [currency_name : bandaríkjadollars] núna
13982,núverandi gengi dollara,núverandi gengi [currency_name : dollara]
13983,þola afleiðingar,þola afleiðingar
13984,afleiðingar aðgerða,afleiðingar aðgerða
13985,útskýrðu snjalltæki,útskýrðu [definition_word : snjalltæki]
13986,besta gerð af bíl,besta gerð af bíl
13987,skoðun á nýjustu græjunum,skoðun á nýjustu græjunum
13988,hvar er danmörk,hvar er [place_name : danmörk]
13989,landfræðileg staðsetning íslands,landfræðileg staðsetning [place_name : íslands]
13990,hvar er bubbi,hvar er [person : bubbi]
13991,hvar var hann í gær,hvar var hann [date : í gær]
13992,nýju verðlaunin hans,nýju verðlaunin hans
13993,hvert er gengi dollarans,hvert er gengi [currency_name : dollarans]
13994,hversu mörg jen fyrir hvern dollara,hversu mörg [currency_name : jen] fyrir hvern [currency_name : dollara]
13995,hvað er jafnvirði bandaríkjadals í evru,hvað er jafnvirði [currency_name : bandaríkjadals] í [currency_name : evru]
13996,hvað þýðir skyldubundið,hvað þýðir [definition_word : skyldubundið]
13997,hversu mikið er meðal hús,hversu mikið er meðal hús
13998,hversu stórt er norðurland vestra,hversu stórt er [place_name : norðurland vestra]
13999,hvað er letidýr,hvað er [definition_word : letidýr]
14000,lýstu letidýri,lýstu [definition_word : letidýri]
14001,segðu mér allt sem þú veist um letidýr,segðu mér allt sem þú veist um letidýr
14002,hlutabréfa verð marels,hlutabréfa verð [business_name : marels]
14003,icelandair hlutabréfa verð,[business_name : icelandair] hlutabréfa verð
14004,hvert er hlutabréfaverð audi,hvert er hlutabréfaverð [business_name : audi]
14005,sýndu mér virði vinsælla gjaldmiðla,sýndu mér virði vinsælla gjaldmiðla
14006,sýndu mér núverandi gengi evru og annarra gjaldmiðla,sýndu mér núverandi gengi [currency_name : evru] og annarra gjaldmiðla
14007,hvað er fjörður,hvað er [place_name : fjörður]
14008,segðu mér um firðina,segðu mér um [place_name : firðina]
14009,hversu gömul er dolly parton,hversu gömul er [person : dolly parton]
14010,hvenær fæddist selma björnsdóttir,hvenær fæddist [person : selma björnsdóttir]
14011,hvenær á edda björgvinsdóttir afmæli,hvenær á [person : edda björgvinsdóttir] [event_name : afmæli]
14012,hvað þýðir tvít,hvað þýðir [definition_word : tvít]
14013,hvað þýðir bling,hvað þýðir [definition_word : bling]
14014,hvar er norðurland vestra,hvar er [place_name : norðurland vestra]
14015,hver eru hnit miðbaugs,hver eru hnit [place_name : miðbaugs]
14016,hvar er suðurpóllinn,hvar er [place_name : suðurpóllinn]
14017,segðu mér frá jóni sigurðssyni,segðu mér frá [person : jóni sigurðssyni]
14018,hvað þýðir sigur,hvað þýðir [definition_word : sigur]
14019,gefðu mér skilgreiningu á hræ,gefðu mér skilgreiningu á [definition_word : hræ]
14020,leitaðu uppi hagkerfi í orðabókinni,leitaðu uppi [definition_word : hagkerfi] í orðabókinni
14021,hvar læt ég taka gæludýrið mitt úr sambandi,hvar læt ég taka gæludýrið mitt úr sambandi
14022,lýsa himnaríki,lýsa [definition_word : himnaríki]
14023,lýstu helvíti,lýstu [definition_word : helvíti]
14024,lýsa dauða,lýsa [definition_word : dauða]
14025,einn pús tveir gera,einn pús tveir gera
14026,ef blíantur kostar fjóra dollara og bók kostar tíu dollara hversu mikið ætti ég að borga fyrir tvo blíanta og þrjár bækur,ef blíantur kostar fjóra dollara og bók kostar tíu dollara hversu mikið ætti ég að borga fyrir tvo blíanta og þrjár bækur
14027,hvaða er ólafur ragnar grímsson,hvaða er [person : ólafur ragnar grímsson]
14028,hvaðan er guðni th. jóhannesson,hvaðan er [person : guðni th. jóhannesson]
14029,hvað er gengi bandaríkjadollara og evru,hvað er gengi [currency_name : bandaríkjadollara] og [currency_name : evru]
14030,mig vantar gengi fyrir bandaríkjadollara og evrunnar,mig vantar gengi fyrir [currency_name : bandaríkjadollara] og [currency_name : evrunnar]
14031,segðu mér hvenær martin luther king junior var fæddur,segðu mér hvenær [person : martin luther king junior] var fæddur
14032,segðu mér hvenær ólafur ragnar grímsson fæddist,segðu mér hvenær [person : ólafur ragnar grímsson] fæddist
14033,segðu mér hvenær ólafur ragnar grímsson var fæddur,segðu mér hvenær [person : ólafur ragnar grímsson] var fæddur
14035,hvað er grynning,hvað er [definition_word : grynning]
14036,hvernig lítur blettatígur út,hvernig lítur [definition_word : blettatígur] út
14037,hvar er þingvallaþjóðgarður,hvar er þingvallaþjóðgarður
14038,hver er staðsetning modavíu,hver er staðsetning modavíu
14039,hvaða fylki í bandaríkjunum er nyrst,hvaða fylki í bandaríkjunum er nyrst
14040,hversu hár er hulk hogan,hversu hár er hulk hogan
14041,segðu mér frá yngri árum guðna t. h. jóhannessonar,segðu mér frá yngri árum [person : guðna t. h. jóhannessonar]
14042,segðu mér sögu amazon,segðu mér sögu amazon
14043,hér á landi hvert er gengið,hér á landi hvert er gengið
14044,hvert er gengið á þessu svæði,hvert er gengið á þessu svæði
14045,hver er skilgreiningin á þessum hlut,hver er skilgreiningin á [definition_word : þessum hlut]
14046,finndu fyrir mig lýsingu á þessum hlut,finndu fyrir mig lýsingu á [definition_word : þessum hlut]
14047,leitaðu að skilgreiningu þessa hluts,leitaðu að skilgreiningu [definition_word : þessa hluts]
14048,nefndu landfræðilega staðreynd um þetta svæði,nefndu landfræðilega staðreynd um þetta svæði
14049,hvaða landfræðilega svæði er madagaskar á,hvaða landfræðilega svæði er madagaskar á
14050,segðu mér frá jarðfræðinni á þessu svæði,segðu mér frá jarðfræðinni á þessu svæði
14051,finndu nýja skilgreiningu,finndu nýja skilgreiningu
14052,hvað er innflytjandi,hvað er [definition_word : innflytjandi]
14053,hvaða ár byrjaði ingvar e. sigurðsson að leika,hvaða ár byrjaði [person : ingvar e. sigurðsson] að leika
14054,hvaðan er jón jónsson,hvaðan er [person : jón jónsson]
14055,hvaðan er jón jónsson,hvaðan er [person : jón jónsson]
14056,hvað er gengi bandaríkjadollara gagnvart evru,hvað er gengi [currency_name : bandaríkjadollara] gagnvart [currency_name : evru]
14057,gefðu mér gengið fyrir bandaríkjadollara og evru,gefðu mér gengið fyrir [currency_name : bandaríkjadollara] og [currency_name : evru]
14058,hvaða gengi hafa bandaríkjadollar og evra,hvaða gengi hafa [currency_name : bandaríkjadollar] og [currency_name : evra]
14059,gefðu mér lýsinguna á boeing sjö fjórir sjö,gefðu mér lýsinguna á [definition_word : boeing sjö fjórir sjö]
14060,hvar er árnessýsla,hvar er [person : árnessýsla]
14061,hvar eru bláfjöll,hvar eru bláfjöll
14062,hvar er þingvellir,hvar er þingvellir
14063,hvenær er afmæli bubba morthens,hvenær er [event_name : afmæli] [person : bubba morthens]
14064,er megas ennþá á lífi,er [person : megas] ennþá á lífi
14065,er birgitta líf björnsdóttir gift,er [person : birgitta líf björnsdóttir] gift
14066,hversu há er birgitta haukdal,hversu há er [artist_name : birgitta haukdal]
14067,hvaðan er hilmir snær guðnason frá,hvaðan er [person : hilmir snær guðnason] frá
14068,hlutabréfaverð origo,hlutabréfaverð [business_name : origo]
14069,ég þarf að vita verðið á hlutabréfi í icelandair,ég þarf að vita verðið á hlutabréfi í [business_name : icelandair]
14070,hvað er hlutabréfaverð sýnar,hvað er hlutabréfaverð [business_name : sýnar]
14071,segðu mér í hverju ég var í gær,segðu mér í hverju ég var [date : í gær]
14072,hvar í heiminum er bolungarvík,hvar í heiminum er [place_name : bolungarvík]
14073,hvað er gengi indverskrar rúpíu,hvað er gengi [currency_name : indverskrar rúpíu]
14074,einn dollari er jafn mikið og hvað í indverskum rúpíum,einn [currency_name : dollari] er jafn mikið og hvað í [currency_name : indverskum rúpíum]
14075,hvað er fartölva,hvað er [definition_word : fartölva]
14076,hvað get ég gert með fartölvu,hvað get ég gert með [definition_word : fartölvu]
14077,hvað er bermúda þríhyrninguinn,hvað er bermúda þríhyrninguinn
14078,hvað er bermúda þríhyrningurinn,hvað er bermúda þríhyrningurinn
14079,hvað er bermúda þríhyrningurinn,hvað er bermúda þríhyrningurinn
14080,hvað veldur bermúda þríhyrningi,hvað veldur bermúda þríhyrningi
14081,er jón gnarr giftur,er [person : jón gnarr] giftur
14082,hversu mörg börn jón gnarr á,hversu mörg börn [person : jón gnarr] á
14083,hvar býr jón gnarr núna,hvar býr [person : jón gnarr] núna
14084,hvað er tólf sinnum átta,hvað er tólf sinnum átta
14085,hvað er áttatíu og sjö mínus fjórtán,hvað er áttatíu og sjö mínus fjórtán
14086,hvað er tvö hundruð deilt með þrettán,hvað er tvö hundruð deilt með þrettán
14087,hvað er gengið fyrir filippseyska pesóa,hvað er gengið fyrir [currency_name : filippseyska pesóa]
14088,hvað er núverandi hlutabréfs gengi sýnar,hvað er núverandi hlutabréfs gengi [business_name : sýnar]
14089,hlutabréfagengi marels,hlutabréfagengi [business_name : marels]
14090,núverandi hlutabréfagengi origo,núverandi hlutabréfagengi [business_name : origo]
14091,siri hvað þýðir hindrun,siri hvað þýðir [definition_word : hindrun]
14092,siri hvað þýðir spurningakönnun,siri hvað þýðir [definition_word : spurningakönnun]
14093,hvað er trebuchet,hvað er [definition_word : trebuchet]
14094,segðu mér frá stríðsvélum miðalda,segðu mér frá [definition_word : stríðsvélum miðalda]
14096,hvar eru bláfjöll,hvar eru bláfjöll
14097,hvenær átti einstein afmæli,hvenær átti [person : einstein] [event_name : afmæli]
14098,var megas giftur,var [person : megas] giftur
14099,hvað veldur því ef ég fékk ruslmat og áfengi,hvað veldur því ef ég fékk ruslmat og áfengi
14100,er eitthvað vandamál að vera með ruslfæði og drykki,er eitthvað vandamál að vera með [food_type : ruslfæði] og drykki
14101,hvað er birgitta að bralla,hvað er [person : birgitta] að bralla
14102,hvað gerði björk í dag,hvað gerði [person : björk] [date : í dag]
14104,siri lýstu regnboga,siri lýstu [definition_word : regnboga]
14105,sisi hvernig lítur myndarlega andlit jon snow út,sisi hvernig lítur [definition_word : myndarlega andlit jon snow] út
14106,hvenær dó vilhjálmur vilhjálmsson,hvenær dó [person : vilhjálmur vilhjálmsson]
14107,sýndu mér ævisögu megasar,sýndu mér ævisögu [person : megasar]
14108,átti megas börn,átti [person : megas] börn
14109,hver er fyrsti forseti bandaríkjanna,hver er fyrsti forseti [place_name : bandaríkjanna]
14110,hver byggði parísar turninn,hver byggði parísar turninn
14111,hvar er hæsti foss í heimi,hvar er hæsti foss í heimi
14112,sýndu gengi bandaríkjadollara á móti evru,sýndu gengi [currency_name : bandaríkjadollara] á móti [currency_name : evru]
14113,sýna gengið á milli bandaríkjadollara og evru,sýna gengið á milli [currency_name : bandaríkjadollara] og [currency_name : evru]
14114,hvað er grjótsandur,hvað er [definition_word : grjótsandur]
14115,gefa lýsingu á klettasandi,gefa lýsingu á [definition_word : klettasandi]
14116,lýstu grjótsandi,lýstu [definition_word : grjótsandi]
14117,hvar eru pýramídarnir,hvar eru [place_name : pýramídarnir]
14118,sýna landfræðilegar upplýsingar um pýramídana,sýna landfræðilegar upplýsingar um [place_name : pýramídana]
14119,vinsamlegast segðu mér skilgreininguna á heimili,vinsamlegast segðu mér skilgreininguna á [definition_word : heimili]
14120,hver er merking orðsins heimili,hver er merking orðsins [definition_word : heimili]
14121,vinsamlegast segðu mér hvað orðið heimili þýðir,vinsamlegast segðu mér hvað orðið [definition_word : heimili] þýðir
14122,geturðu vinsamlegast sagt hver höfuðborg bandaríkjanna er,geturðu vinsamlegast sagt hver höfuðborg bandaríkjanna er
14123,vinsamlegast segðu mér hversu dagar eru í hlaupári,vinsamlegast segðu mér hversu dagar eru í hlaupári
14124,vinsamlegast segðu mér hver er formúlan fyrir jaðar rétthyrning,vinsamlegast segðu mér hver er formúlan fyrir jaðar rétthyrning
14125,sýna ævi bríetar,sýna ævi [artist_name : bríetar]
14126,sýna ævisögu birgittu haukdals,sýna ævisögu [artist_name : birgittu haukdals]
14127,listaðu plötur birgittu haukdals,listaðu plötur [artist_name : birgittu haukdals]
14128,listi yfir plötur birgittu haukdals,listi yfir plötur [artist_name : birgittu haukdals]
14130,hvað er núverandi verð marels,hvað er núverandi verð [business_name : marels]
14131,hvernig myndi ég nota orðið ógnvekjandi í setningu,hvernig myndi ég nota orðið [definition_word : ógnvekjandi] í setningu
14132,vinsamlegast segðu mér hvert gengið er frá yen yfir í dollara,vinsamlegast segðu mér hvert gengið er frá [currency_name : yen] yfir í [currency_name : dollara]
14133,skilgreina lífveru,skilgreina [definition_word : lífveru]
14134,segðu mér hvað orðið lífveru þýðir,segðu mér hvað orðið [definition_word : lífveru] þýðir
14135,hvað er fullnæging,hvað er [definition_word : fullnæging]
14136,útskýrðu söguþráðinn í myndinni titanic,útskýrðu söguþráðinn í myndinni titanic
14137,af hverju líkar fólki við kvikmyndir,af hverju líkar fólki við kvikmyndir
14138,vinsamlegast segðu mér hver skilgreiningin á hólk er,vinsamlegast segðu mér hver skilgreiningin á [definition_word : hólk] er
14139,geturðu vinsamlegast lýst fyrir mér hlutnum farsíma,geturðu vinsamlegast lýst fyrir mér hlutnum [definition_word : farsíma]
14140,miðlungs,miðlungs
14141,hvað er gengið á milli breska pundsins og bandaríkjadollara,hvað er gengið á milli [currency_name : breska pundsins] og [currency_name : bandaríkjadollara]
14142,hversu mikið er breska pundið,hversu mikið er [currency_name : breska pundið]
14143,vinsamlegast segðu mér frá sögulegum staðreyndum um indland,vinsamlegast segðu mér frá sögulegum staðreyndum um [place_name : indland]
14144,evra í bandaríkjadollara,[currency_name : evra] í [currency_name : bandaríkjadollara]
14145,geturðu gefið mér afmæli jóns sigurðssonar,geturðu gefið mér [event_name : afmæli] [person : jóns sigurðssonar]
14146,vinsamlegast segðu mér hver fann upp símann og hvenær,vinsamlegast segðu mér hver fann upp símann og hvenær
14147,skilgreina teppi,skilgreina [definition_word : teppi]
14148,lýstu teppi,lýstu [definition_word : teppi]
14149,teppi skilgreining,[definition_word : teppi] skilgreining
14150,hvað eru converse skór,hvað eru [definition_word : converse skór]
14151,hverskonar sólgleraugu teljast vera flugsólgleraugu,hverskonar sólgleraugu teljast vera flugsólgleraugu
14152,hvernig buxur eru culotte,hvernig buxur eru culotte
14153,upplýsingar um jörðina,upplýsingar um jörðina
14154,afríku upplýsingar,[place_name : afríku] upplýsingar
14155,gúglaðu hlutinn og sjáðu,gúglaðu hlutinn og sjáðu
14156,prófaðu á vísir,prófaðu á vísir
14157,hvað eru tíu bandaríkjadollarar í evrum,hvað eru tíu [currency_name : bandaríkjadollarar] í [currency_name : evrum]
14160,hvaða land hefur mesta íbúarfjöldann,hvaða land hefur mesta íbúarfjöldann
14161,hvaða land notar mest af kolum,hvaða land notar mest af kolum
14162,leitaðu á svæðinu,leitaðu á svæðinu
14163,leita á staðnum,leita á staðnum
14165,gefðu mér landræðilega staðreynd um reykjavík,gefðu mér landræðilega staðreynd um [place_name : reykjavík]
14167,upplýsingar um jón gnarr,upplýsingar um [person : jón gnarr]
14168,fór kim kardashian á tískusýningar í parís þetta árið,fór [person : kim kardashian] á [event_name : tískusýningar í parís] þetta árið
14169,hvar lærði eliza reid,hvar lærði [person : eliza reid]
14170,klæðist anita briem converse,klæðist [person : anita briem] converse
14171,leita að hans áhugamálum,leita að hans áhugamálum
14172,leitaðu á hans svæði,leitaðu á hans svæði
14173,olly er dollarinn meira eða minna virði í brasilíu,olly er [currency_name : dollarinn] meira eða minna virði í [place_name : brasilíu]
