id,utt,annot_utt
14376,michael jackson яаж үхсэн вэ,[artist_name : michael jackson] яаж үхсэн вэ
14377,баттулга гэж хэн бэ,[person : баттулга] гэж хэн бэ
14378,хурдны тодорхойлолт,[definition_word : хурдны] тодорхойлолт
14379,эрх чөлөөний хөшөөний тодорхойлолтыг өгнө үү,[definition_word : эрх чөлөөний хөшөөний] тодорхойлолтыг өгнө үү
14380,inchoate-ийн тодорхойлолт гэж юу вэ,[definition_word : inchoate-ийн] тодорхойлолт гэж юу вэ
14381,уйгагүй гэдгийн тодорхойлолтыг надад олж өг,[definition_word : уйгагүй] гэдгийн тодорхойлолтыг надад олж өг
14382,эмпайр стэйт барилга хэр өндөр вэ,эмпайр стэйт барилга хэр өндөр вэ
14383,empire state building хэдэн давхар вэ,empire state building хэдэн давхар вэ
14384,empire state барилга хэр өндөр вэ,empire state барилга хэр өндөр вэ
14385,эрдэнэт хаана байдаг вэ,[place_name : эрдэнэт] хаана байдаг вэ
14386,дарханаас эрдэнэт хүртэл хэр хол вэ,[place_name : дарханаас эрдэнэт] хүртэл хэр хол вэ
14387,төв аймаг эрдэнэттэй ойрхон байдаг уу,[place_name : төв аймаг эрдэнэттэй] ойрхон байдаг уу
14388,сувд юугаар нэрд гарсан бэ,[person : сувд] юугаар нэрд гарсан бэ
14389,apple хувьцаа хэд вэ,[business_name : apple] хувьцаа хэд вэ
14390,америк доллар энэтхэг рупи хоёрын хоорондын харьцах ханш ямар байна,[currency_name : америк доллар энэтхэг рупи] хоёрын хоорондын харьцах ханш ямар байна
14391,надад нэг ам доллар хэдэн төгрөг болохыг хэлж өгөөч,надад нэг [currency_name : ам доллар] хэдэн [currency_name : төгрөг] болохыг хэлж өгөөч
14392,хурдатгалыг тодорхойл,[definition_word : хурдатгалыг] тодорхойл
14393,улс төрийн өнөөгийн байдлыг тодорхойл,улс төрийн өнөөгийн байдлыг тодорхойл
14394,философи ийг тодорхойл,[definition_word : философи] ийг тодорхойл
14395,дэлхийн хамгийн гүн цэг юу вэ,дэлхийн хамгийн гүн цэг юу вэ
14396,дэлхий дээр хамгийн том галт уулын тогооны радиус хэд вэ,дэлхий дээр хамгийн том галт уулын тогооны радиус хэд вэ
14397,давайдаша хэдэн онд төрсөн бэ,[person : давайдаша] хэдэн онд төрсөн бэ
14398,баттулга хэдтэй вэ,[person : баттулга] хэдтэй вэ
14399,коби брайант хэр өндөр вэ,[person : коби брайант] хэр өндөр вэ
14400,дараагийн уулзалт хэзээ вэ,дараагийн [event_name : уулзалт] хэзээ вэ
14401,миний хамгийн сүүлд чамаар хайлгасан зүйлийг хэлнэ үү,миний хамгийн сүүлд чамаар хайлгасан зүйлийг хэлнэ үү
14402,ямар нэг зүйл онлайн захиал,ямар нэг зүйл онлайн захиал
14403,ард групп хувьцааны үнэ яг одоо ямар байна вэ,[business_name : ард групп] хувьцааны үнэ яг одоо ямар байна вэ
14404,яг одоо шилдэг арван хувьцаа ямар байна бэ,яг одоо шилдэг арван хувьцаа ямар байна бэ
14405,motorolla гийн хувьцааны үнийн дэлгэрэнгүйг өг,[business_name : motorolla] гийн хувьцааны үнийн дэлгэрэнгүйг өг
14406,motorolla компанийн хувьцааны үнийг өг,[business_name : motorolla] компанийн хувьцааны үнийг өг
14407,чи мэдэрч чадах уу,чи мэдэрч чадах уу
14408,өөрийгөө нэг үгээр тодорхойлдоо,өөрийгөө нэг үгээр тодорхойлдоо
14409,америк доллар өнөөдөр ямар байна вэ,[currency_name : америк доллар] [date : өнөөдөр] ямар байна вэ
14410,паундын үнэ хэр буурсан бэ,[currency_name : паундын] үнэ хэр буурсан бэ
14411,евро арилжаа хийхэд хамгийн тохиромтой валют мөн үү,[currency_name : евро] арилжаа хийхэд хамгийн тохиромтой валют мөн үү
14412,хөл бөмбөгийн тоглоомны шинэ журамыг тайлбарла,хөл бөмбөгийн тоглоомны шинэ журамыг тайлбарла
14413,шинэ цэвэрлэгч хэрхэн ажилладаг талаар надад тайлбарлана уу,шинэ цэвэрлэгч хэрхэн ажилладаг талаар надад тайлбарлана уу
14414,компьютерийн хатуу дискний талаар тайлбарлана уу,[definition_word : компьютерийн хатуу дискний] талаар тайлбарлана уу
14415,замын үүд хэр урт вэ,[place_name : замын үүд] хэр урт вэ
14416,хар тэнгис бодит уу,[place_name : хар тэнгис] бодит уу
14417,манай тивд аль далайд хүрдэг вэ,манай тивд аль далайд хүрдэг вэ
14418,очирбат өдөр тутмын амьдралдаа юу хийдэг вэ,[person : очирбат] өдөр тутмын амьдралдаа юу хийдэг вэ
14419,ану энэ жил шинэ конитой юу,[person : ану] энэ жил шинэ конитой юу
14420,ганхуяг миний хувьцааны жигсаалтаас хөрөнгө оруулалт хийж байна уу,[person : ганхуяг] миний хувьцааны жигсаалтаас хөрөнгө оруулалт хийж байна уу
14421,хамгийн ойрхон итали ресторан хаана байгаа вэ,хамгийн ойрхон [food_type : итали] [business_type : ресторан] хаана байгаа вэ
14422,доллар паундын эсрэг ямар байна вэ,[currency_name : доллар паундын] эсрэг ямар байна вэ
14423,паунд еврогийн эсрэг хэр уналттай байна,[currency_name : паунд еврогийн] эсрэг хэр уналттай байна
14424,долларын евротой харьцах ханш хэд байна,[currency_name : долларын евротой] харьцах ханш хэд байна
14425,apple хувьцааны үнэ өнөөдөр хэд байна ву,[business_name : apple] хувьцааны үнэ [date : өнөөдөр] хэд байна ву
14426,миний хөрөнгө оруулсан хувьцаанууд нэмэгдэж байна уу,миний хөрөнгө оруулсан хувьцаанууд нэмэгдэж байна уу
14427,аль хувьцаанд би алдагдал хүлээсэн бэ,аль хувьцаанд би алдагдал хүлээсэн бэ
14428,евро хэд гэдэг вэ,[currency_name : евро] хэд гэдэг вэ
14429,дээл гэж юу вэ,[definition_word : дээл] гэж юу вэ
14430,цуйван ямар харагддагыг хэлээд өгөөч,[definition_word : цуйван] ямар харагддагыг хэлээд өгөөч
14431,минжийг хэрхэн дүрслэх вэ,[definition_word : минжийг] хэрхэн дүрслэх вэ
14432,өнөөдөр нэг төгрөг хэдэн юань байна вэ,[date : өнөөдөр] нэг [currency_name : төгрөг] хэдэн [currency_name : юань] байна вэ
14433,энэтхэг рупигийн нэгж америк доллартай харьцах өнөөдрийн ханш хэд вэ,[currency_name : энэтхэг рупигийн] нэгж [currency_name : америк доллартай] харьцах [date : өнөөдрийн] ханш хэд вэ
14434,өнөөдөр нэг америк доллар хэдэн евро вэ,[date : өнөөдөр] нэг [currency_name : америк доллар] хэдэн [currency_name : евро] вэ
14435,санамсаргүй гэж юу гэсэн утгатай вэ,[definition_word : санамсаргүй] гэж юу гэсэн утгатай вэ
14436,нийтийн гэдийг тодорхойлолт юу вэ,[definition_word : нийтийн] гэдийг тодорхойлолт юу вэ
14437,u. s. d. аас pound д хөрвүүлэх ханшийг ол,[currency_name : u. s. d.] аас [currency_name : pound] д хөрвүүлэх ханшийг ол
14438,америк долларын евротой харьцах ханш юу вэ,[currency_name : америк долларын евротой] харьцах ханш юу вэ
14439,доллар болон а. м. доллар вальютын ханшийг олно уу,[currency_name : доллар] болон [currency_name : а. м. доллар] вальютын ханшийг олно уу
14440,мексик улсын нийслэл юу вэ,[place_name : мексик] улсын нийслэл юу вэ
14441,улаан цутгалан хаана байдаг вэ,[place_name : улаан цутгалан] хаана байдаг вэ
14442,налайх хаана байдаг вэ,[place_name : налайх] хаана байдаг вэ
14443,өмнөд америкт фолкландууд байдаг уу,[place_name : өмнөд америкт фолкландууд] байдаг уу
14444,эрдэнэзааны анхны кино ямар кино байсан бэ,[person : эрдэнэзааны] анхны кино ямар кино байсан бэ
14445,дэлхийгээр аялахад би хаашаа явах ёстой вэ аль газар хамгийн чухал болохыг надад хэлээч,дэлхийгээр аялахад би хаашаа явах ёстой вэ аль газар хамгийн чухал болохыг надад хэлээч
14446,аль тивд хөвөнгийн өсөлт хамгийн өндөр вэ бас дундаж үйлдвэрлэл хэд вэ,аль тивд хөвөнгийн өсөлт хамгийн өндөр вэ бас дундаж үйлдвэрлэл хэд вэ
14447,ази болон европ хүмүүсийн нэгж хүнд ноогдох дундаж орлого хэд вэ,[place_name : ази] болон [place_name : европ] хүмүүсийн нэгж хүнд ноогдох дундаж орлого хэд вэ
14448,болдын карер юу болж байна,[person : болдын] карер юу болж байна
14449,pink шинэ хүүхэдтэй болсон уу,[person : pink] шинэ хүүхэдтэй болсон уу
14450,пинк шинэ албумны ажилдаа орсон болов уу,пинк шинэ албумны ажилдаа орсон болов уу
14451,нэрийн утга,[definition_word : нэрийн] утга
14452,объектын нэрний тодорхойлолт,[definition_word : объектын нэрний] тодорхойлолт
14453,еврог доллараар арилжих ханш,[currency_name : еврог доллараар] арилжих ханш
14454,иен доллар вальютын ханш,[currency_name : иен доллар] вальютын ханш
14455,талбайг олох,талбайг олох
14456,газрын зураг ол,газрын зураг ол
14457,замыг ол,замыг ол
14458,волксвагены гольфийн машин ямар харагддаг вэ,[definition_word : волксвагены гольфийн машин] ямар харагддаг вэ
14459,шинэ приүс хорь машины талаар тайлбарлана уу,шинэ [definition_word : приүс хорь] машины талаар тайлбарлана уу
14460,ipad air төрлүүд,ipad air төрлүүд
14461,google пикселийн онцлогууд,google пикселийн онцлогууд
14462,энхбаяр ерөнхийлөгчийн тухай мэдээлэл олно уу,[person : энхбаяр] ерөнхийлөгчийн тухай мэдээлэл олно уу
14463,монголын талаар мэдээлэл өгнө үү,[place_name : монголын] талаар мэдээлэл өгнө үү
14464,одоо боломжтой байгаа хамгийн ойрхон ресторанууд,одоо боломжтой байгаа хамгийн ойрхон [business_type : ресторанууд]
14465,парк хүрэх чиглэл,[place_name : парк] хүрэх чиглэл
14466,улаан цутгалан хүрхрээ хаана байрладаг вэ,[place_name : улаан цутгалан] хүрхрээ хаана байрладаг вэ
14467,дани улсын нийслэл юу вэ,[place_name : дани улсын] нийслэл юу вэ
14468,өнөөдөр моторола ямархуу явж байна,[date : өнөөдөр] [business_name : моторола] ямархуу явж байна
14469,i. h. c. хувьцаа хөрөнгийн бирж дээр хэд байгаа вэ,[business_name : i. h. c.] хувьцаа хөрөнгийн бирж дээр хэд байгаа вэ
14470,ард санхүүгийн нэгдэл хувьцааны зардал хэд вэ,[business_name : ард санхүүгийн нэгдэл] хувьцааны зардал хэд вэ
14471,сүхбаатарын түүх,[person : сүхбаатарын] түүх
14472,цагаанбаатарын амжилт,[person : цагаанбаатарын] амжилт
14473,нэрлэсэн хувьцааны нээлтийн үнэ,нэрлэсэн хувьцааны нээлтийн үнэ
14474,нэрийн хувьцааны үнийг ол,нэрийн хувьцааны үнийг ол
14475,хувьцааны үнэнийн дэлгэрэнгүй,хувьцааны үнэнийн дэлгэрэнгүй
14476,зуун хорийн хорин хувь нь хэд вэ,зуун хорийн хорин хувь нь хэд вэ
14477,таван зуун хорин нэгийг гуравт хуваахад үлдэгдэл хэд вэ,таван зуун хорин нэгийг гуравт хуваахад үлдэгдэл хэд вэ
14478,хорин гурвыг тавин хоёроор үржүүлээд хэд вэ,хорин гурвыг тавин хоёроор үржүүлээд хэд вэ
14479,нар сарны хоорондох зайг надад хэлээч,нар сарны хоорондох зайг надад хэлээч
14480,нар хүрэх хурдыг хэл дээ,нар хүрэх хурдыг хэл дээ
14481,бид нарлуу явж болох уу,бид нарлуу явж болох уу
14482,өнөөдөр сумаар явахад галт тэрэг дээрүү эсвэл автобус нь дээрүү,[date : өнөөдөр] сумаар явахад [transport_type : галт тэрэг] дээрүү эсвэл [transport_type : автобус] нь дээрүү
14483,канад руу хэзээ явбал хамгийн гоё вэ аль онгоцны буудоаар явах вэ,[place_name : канад] руу хэзээ явбал хамгийн гоё вэ аль онгоцны буудоаар явах вэ
14484,ойролцоо хамгийн шилдэг ажилж болох компаниул,ойролцоо хамгийн шилдэг ажилж болох компаниул
14485,нэг америк доллар канадын хэдэн доллар вэ,нэг [currency_name : америк] доллар [currency_name : канадын] хэдэн доллар вэ
14486,америк улсад канад доллар хэр зэрэг үнэ цэнэтэй вэ,[currency_name : америк] улсад [currency_name : канад доллар] хэр зэрэг үнэ цэнэтэй вэ
14489,большой театрын төрөлх хот нь юу вэ,[place_name : большой театрын] төрөлх хот нь юу вэ
14490,большой театр хэзээ баригдсан бэ,[place_name : большой театр] хэзээ баригдсан бэ
14491,ундармаа хэр өндөр вэ,[person : ундармаа] хэр өндөр вэ
14492,дэлхий гэдэг утгыг толь бичгээс олно уу,[definition_word : дэлхий] гэдэг утгыг толь бичгээс олно уу
14493,энэ үгийг хаана ашиглаж болох вэ,[definition_word : энэ үгийг] хаана ашиглаж болох вэ
14494,монголын хөрөнгийн бирж хувьцааны нийт үнэ ямар байна вэ,[business_name : монголын хөрөнгийн бирж] хувьцааны нийт үнэ ямар байна вэ
14495,америк доллар японы иен хоорондын ханшийг надад өгөөч,[currency_name : америк доллар японы иен] хоорондын ханшийг надад өгөөч
14496,америк доллар канад доллар хооронд харьцах ханшийг надад хэлнэ шш,[currency_name : америк доллар канад доллар] хооронд харьцах ханшийг надад хэлнэ шш
14497,зурагт гэж тодорхойлолтыг надад өгнө үү,[definition_word : зурагт] гэж тодорхойлолтыг надад өгнө үү
14498,ухаалаг утасны тайлбарыг хэлээд өг,[definition_word : ухаалаг утасны] тайлбарыг хэлээд өг
14499,бугуйн цагны тайлбарыг надад хэлээд өгөөч,[definition_word : бугуйн цагны] тайлбарыг надад хэлээд өгөөч
14500,энэтхэгийн хүн амын тоог хэлээд өгөөч,[place_name : энэтхэгийн] хүн амын тоог хэлээд өгөөч
14501,ази тивийн нутаг дэвсгэрийг надад хэлээч,ази тивийн нутаг дэвсгэрийг надад хэлээч
14502,багабандийн төрсний тухай мэдээллийг өг,[person : багабандийн] төрсний тухай мэдээллийг өг
14503,хэдэн хурал махатма ганди хийсэн бэ,хэдэн хурал [person : махатма ганди] хийсэн бэ
14504,олли далай лам хэдэн уулзалталт оролцсон бэ,олли [person : далай лам] хэдэн уулзалталт оролцсон бэ
14505,орос улсын одоогийн ерөнхий сайд хэн бэ,[place_name : орос] улсын одоогийн ерөнхий сайд хэн бэ
14506,сүүлийн үед улс төр яагаад ийм туйлшралтай болчихов оо,сүүлийн үед улс төр яагаад ийм туйлшралтай болчихов оо
14507,квант физикт харьцангуйн ерөнхий онолын эзлэх байр суурь,квант физикт харьцангуйн ерөнхий онолын эзлэх байр суурь
14508,гуйя түдэвийн оройгүй сүмын товчлол,гуйя түдэвийн оройгүй сүмын товчлол
14509,махатма ганди хаана төрсөн бэ,[person : махатма ганди] хаана төрсөн бэ
14510,зоригтын төрсөн өдөр хэзээ вэ,[person : зоригтын] [event_name : төрсөн өдөр] хэзээ вэ
14511,steven spielberg хаана амьдардаг вэ,[person : steven spielberg] хаана амьдардаг вэ
14512,өнөөдөр intel-ийн хувьцааны нээлтийн үнийг надад өгөөч,[date : өнөөдөр] [business_name : intel-ийн] хувьцааны нээлтийн үнийг надад өгөөч
14513,өнөөдөр erxes mongolia нээлтийн хувьцааны үнийг надад өгөөч,[date : өнөөдөр] [business_name : erxes mongolia] нээлтийн хувьцааны үнийг надад өгөөч
14514,нэгдсэн улсын одоогын ерөнхийлөгч хэн бэ,[place_name : нэгдсэн улсын] одоогын ерөнхийлөгч хэн бэ
14515,iphone долоо ямар үнэтэй вэ,iphone долоо ямар үнэтэй вэ
14516,хоёр мянга арван долоон оны хамгийн шилдэг ухаалаг утас юу вэ,хоёр мянга арван долоон оны хамгийн шилдэг ухаалаг утас юу вэ
14517,нэг евро хэдэн рупитэй тэнцэх вэ,нэг [currency_name : евро] хэдэн [currency_name : рупитэй] тэнцэх вэ
14518,дэлхийн хуяг үгийн тодорхойлолтыг надад өгөөч,дэлхийн [definition_word : хуяг] үгийн тодорхойлолтыг надад өгөөч
14519,ихэмсэг гэдэг үгийн тодорхойлолтыг надад өгөөч,[definition_word : ихэмсэг] гэдэг үгийн тодорхойлолтыг надад өгөөч
14520,өхөөрдөх гэсэн үгний тайлбарыг надад хэлээд өг,[definition_word : өхөөрдөх] гэсэн үгний тайлбарыг надад хэлээд өг
14521,шарах шүүгээ тайлбарла,[definition_word : шарах шүүгээ] тайлбарла
14522,хөгжлийн бэрхшээлтэй хүмүүс тодорхойлолт юу вэ,[definition_word : хөгжлийн бэрхшээлтэй хүмүүс] тодорхойлолт юу вэ
14523,увс хаана байрладаг вэ,[place_name : увс] хаана байрладаг вэ
14524,дарханаас эрдэнэт рүү машинаар явах зам заагаад өгөөч,[place_name : дарханаас эрдэнэт] рүү машинаар явах зам заагаад өгөөч
14525,өлгийд юу алдартай вэ,[place_name : өлгийд] юу алдартай вэ
14526,долларын ханш хэд вэ,[currency_name : долларын] ханш хэд вэ
14527,гадаад мөнгөн тэмдэгдттэй авах валютын ханш,гадаад мөнгөн тэмдэгдттэй авах валютын ханш
14528,аль банк надад байгаа валютад илүү сайн хүү өгөх вэ,аль банк надад байгаа валютад илүү сайн хүү өгөх вэ
14529,евро хэдэн а. м. доллар болох вэ,[currency_name : евро] хэдэн [currency_name : а. м. доллар] болох вэ
14530,фунт стерлинг ба а. м. доллар ханш миний төсөөлсөнтэй адилхан болоход надад мэдэгд,[currency_name : фунт стерлинг] ба [currency_name : а. м. доллар] ханш миний төсөөлсөнтэй адилхан болоход надад мэдэгд
14531,үүнийг тодорхойл,үүнийг тодорхойл
14534,түвшинбаярын төрсөн өдөр хэзээ вэ,[person : түвшинбаярын] [event_name : төрсөн өдөр] хэзээ вэ
14536,яагаад mahatma gandhi буудуулсан бэ,яагаад [person : mahatma gandhi] буудуулсан бэ
14537,чулуу гэж юу вэ,[definition_word : чулуу] гэж юу вэ
14538,чулууны тухай тайлбарла,[definition_word : чулууны] тухай тайлбарла
14539,энэ газрын газарзүйн дэлгэрэнгймэдээлэл олох,энэ газрын газарзүйн дэлгэрэнгймэдээлэл олох
14540,би энэ хүний талаар илүү ихийг мэдэхийг хүсэж байна,би энэ хүний талаар илүү ихийг мэдэхийг хүсэж байна
14541,энэ хүний талаар дэлгэрэнгүй мэдээлэл өгөөч,энэ хүний талаар дэлгэрэнгүй мэдээлэл өгөөч
14542,энэ хүний тухай хэдэн юм хэлээч,энэ хүний тухай хэдэн юм хэлээч
14543,nasdaq дээр инфигийн хувьцааны үнийг олж өгөөч,nasdaq дээр [business_name : инфигийн] хувьцааны үнийг олж өгөөч
14544,microsoft-ын nasdaq дахь хувьцааны үнийг олоод өгөөч,[business_name : microsoft-ын] nasdaq дахь хувьцааны үнийг олоод өгөөч
14545,энэтхэгийн байрлалыг хэлээч,[place_name : энэтхэгийн] байрлалыг хэлээч
14546,ямар улсууд энэтхэг улстай хил залгадаг вэ,ямар улсууд [place_name : энэтхэг] улстай хил залгадаг вэ
14547,укагийн гэр бүлийн талаар надад хэлнэ үү,[person : укагийн] гэр бүлийн талаар надад хэлнэ үү
14548,сэлэна гомез асуудалд орсон уу,[person : сэлэна гомез] асуудалд орсон уу
14549,selena gomez концэртийн хуваарийн тухай жагсаалт хий,[person : selena gomez] концэртийн хуваарийн тухай жагсаалт хий
14550,п. с. молл компанийн хаалтын үнэ юу вэ,[business_name : п. с. молл] компанийн хаалтын үнэ юу вэ
14551,монголын хөрөнгийн бирж хувьцааны нээлтийн үнийг илтгэнэ үү,[business_name : монголын хөрөнгийн бирж] хувьцааны нээлтийн үнийг илтгэнэ үү
14552,чи хүүхдүүдтэй тогловол сайхан байна,чи [relation : хүүхдүүдтэй] тогловол сайхан байна
14553,надад дэлхийн дулаарал үнэн эсхийг хэл,надад дэлхийн дулаарал үнэн эсхийг хэл
14554,энэ компанийн хувьцааны знийн жагсаалт,энэ компанийн хувьцааны знийн жагсаалт
14555,энэ компанийн хувьцааны үнийн өсөлт бууралтын талаар би мэдье,энэ компанийн хувьцааны үнийн өсөлт бууралтын талаар би мэдье
14556,энэ компанийн хувьцааны ханшийн талаар надад шинэ мэдээлэл өгнө үү,энэ компанийн хувьцааны ханшийн талаар надад шинэ мэдээлэл өгнө үү
14557,дамчаа гуай ямар ямар кинонд тоглосон бэ,[person : дамчаа] гуай ямар ямар кинонд тоглосон бэ
14558,taylor swift ийн төрсөн өдөр хэзээ вэ,[person : taylor swift] ийн [event_name : төрсөн өдөр] хэзээ вэ
14560,болдын шинэ албумыг сонссоны дараа чамд ямар мэдрэмж төрсөн бэ,[person : болдын] шинэ албумыг сонссоны дараа чамд ямар мэдрэмж төрсөн бэ
14561,эмэгтэй хүнийг аз жаргалтай болгодог зүйлс,эмэгтэй хүнийг аз жаргалтай болгодог зүйлс
14562,таван сингапур долларыг төгрөг рүү хөрвүүл,таван [currency_name : сингапур долларыг төгрөг] рүү хөрвүүл
14563,америк доллар паундтай харьцах ханш юу вэ,[currency_name : америк доллар паундтай] харьцах ханш юу вэ
14564,эрдэнэт яагаад бусад орнуудаас дээр вэ,[place_name : эрдэнэт] яагаад бусад орнуудаас дээр вэ
14565,өнөөдөр монгол улсын нэн тулгамдсан асуудал юу вэ мөн үүнийг үр дүнтэйгээр шийдвэрлэхийн тулд юу хийж болох вэ,[date : өнөөдөр] [place_name : монгол улсын] нэн тулгамдсан асуудал юу вэ мөн үүнийг үр дүнтэйгээр шийдвэрлэхийн тулд юу хийж болох вэ
14566,одон орон судлалыг тодорхойл,[definition_word : одон орон судлалыг] тодорхойл
14567,дэлхий дээр хамгийн том идэвхитэй гал туул юу вэ,[place_name : дэлхий] дээр хамгийн том идэвхитэй гал туул юу вэ
14568,дэлхийн хамгийн халуун цэг хаана байна,[place_name : дэлхийн] хамгийн халуун цэг хаана байна
14569,дэлхийн хамгийн их хүн амын нягтаршилтай улс ямар улс вэ,[place_name : дэлхийн] хамгийн их хүн амын нягтаршилтай улс ямар улс вэ
14570,баярмагнай нас хэд вэ,[person : баярмагнай] нас хэд вэ
14571,одгэрэлийн хань,[person : одгэрэлийн] хань
14572,microsoft ийн өнөөдрийн хамгийн бага ханш нь юу вэ,[business_name : microsoft] ийн [date : өнөөдрийн] хамгийн бага ханш нь юу вэ
14573,гуч хоногийн өмнө microsoft ын хувьцааны урьдчилсан таамаглалын тоймыг надад хэлээч,гуч хоногийн өмнө [business_name : microsoft] ын хувьцааны урьдчилсан таамаглалын тоймыг надад хэлээч
14574,америкийн нэгдсэн улсын хорин тав дахь ерөнхийлөгч хэн байсан бэ,[place_name : америкийн нэгдсэн улсын] хорин тав дахь ерөнхийлөгч хэн байсан бэ
14575,англи ямар мөнгө хэрэглэдэг вэ,[currency_name : англи] ямар мөнгө хэрэглэдэг вэ
14576,дөрөв дээр дөрвийг нь нэмээд хэд вэ,дөрөв дээр дөрвийг нь нэмээд хэд вэ
14577,ерөн наймын квадрат юу вэ,ерөн наймын квадрат юу вэ
14578,нэг нь гуравт хуваагддаг у,нэг нь гуравт хуваагддаг у
14579,эрдэнэс таван толгойн хувьцааны үнэ,[business_name : эрдэнэс таван толгойн] хувьцааны үнэ
14580,амазон хувьцааны ханш,[business_name : амазон] хувьцааны ханш
14581,энэ зуунд дэлхий дээрх хамгийн хөөрхөн жүжигчин хэн бэ,энэ зуунд [place_name : дэлхий] дээрх хамгийн хөөрхөн жүжигчин хэн бэ
14582,надад онгоцгүйгээр хамгийн бага зардлаар бали руу яаж явахыг хэлээч надад аялах хоёр зуун өдөр байгаа учир хугацаа нь хамаагүй зарцуулах мөнгө л бага байна,надад онгоцгүйгээр хамгийн бага зардлаар бали руу яаж явахыг хэлээч надад аялах хоёр зуун өдөр байгаа учир хугацаа нь хамаагүй зарцуулах мөнгө л бага байна
14583,нэг долларт хэдэн рупи байдаг вэ,нэг [currency_name : долларт] хэдэн [currency_name : рупи] байдаг вэ
14584,уур хилэн гэж юу гэсэн үг вэ,[definition_word : уур хилэн] гэж юу гэсэн үг вэ
14585,японоос өмнөд солонгос руу явахад хэр удах вэ,[place_name : японоос өмнөд солонгос] руу явахад хэр удах вэ
14586,martin luther kings ийн төрсөн өдөр юу байсан бэ,[person : martin luther kings] ийн [event_name : төрсөн өдөр] юу байсан бэ
14587,линколныг хэн хөнөөсөн бэ,[person : линколныг] хэн хөнөөсөн бэ
14588,хасын ганхуяг гэж хэн байсан вэ,[person : хасын ганхуяг] гэж хэн байсан вэ
14589,америк доллар болон рублийн хооронд солих ханш над өгөөч,[currency_name : америк доллар] болон [currency_name : рублийн] хооронд солих ханш над өгөөч
14590,а. м. доллар ба канад долларын ханшийг надад өгсөн,[currency_name : а. м. доллар] ба [currency_name : канад долларын] ханшийг надад өгсөн
14591,зурагтын схемийн тодорхойлолтыг өгөөч,[definition_word : зурагтын схемийн] тодорхойлолтыг өгөөч
14592,надад ухаалаг гар утасны хэлхээний тайлбарыг өгөөч,[definition_word : надад ухаалаг гар утасны хэлхээний] тайлбарыг өгөөч
14593,надад зөөврийн компютерийн хэлхээний тайлбарыг өгөөч,надад [definition_word : зөөврийн компютерийн хэлхээний] тайлбарыг өгөөч
14594,mcdonalds ийн хувьцааны одоогийн ханш юу вэ,[business_name : mcdonalds] ийн хувьцааны одоогийн ханш юу вэ
14595,facebook инй хувьцаа өнгөрсөн шөнө хэдээр өссөн бэ,[business_name : facebook] инй хувьцаа өнгөрсөн шөнө хэдээр өссөн бэ
14596,хэзээ ихэвчлэн iphone хувьцаа унадаг вэ,хэзээ ихэвчлэн iphone хувьцаа унадаг вэ
14597,эрдэнэтийн хүн ам хэд вэ,[place_name : эрдэнэтийн] хүн ам хэд вэ
14598,валютын ханш,валютын ханш
14599,валют солиулах,валют солиулах
14600,мөнгө солих,мөнгө солих
14601,абрахам линкольн хэдэн жил а.н.у. ын ерөнхийлөгч байсан бэ,абрахам линкольн хэдэн жил а.н.у. ын ерөнхийлөгч байсан бэ
14602,энэтхэгийн ерөнхий сайд хэн бэ,[place_name : энэтхэгийн] ерөнхий сайд хэн бэ
14603,үүний тухай тодруулаач,үүний тухай тодруулаач
14604,тайлбарлах,тайлбарлах
14605,одгэрэл билгүүтэйг хаясан уу,[person : одгэрэл билгүүтэйг] хаясан уу
14606,angelina jolie brad pitt орхиж явсан тухай хайх,[person : angelina jolie brad pitt] орхиж явсан тухай хайх
14607,окей гүүгл ука д юу тохиолдсон юм бэ,окей гүүгл [artist_name : ука] д юу тохиолдсон юм бэ
14608,дөлгөөн ямар шинэ кинон дээр ажиллаж байна,[person : дөлгөөн] ямар шинэ кинон дээр ажиллаж байна
14609,таталцал хэрхэн ажилладагийг надад тайлбарла,таталцал хэрхэн ажилладагийг надад тайлбарла
14610,зарим хүмүүс одоо хүртэл яагаад дэлхий хавтгай гэж бодсоор байна вэ,зарим хүмүүс одоо хүртэл яагаад дэлхий хавтгай гэж бодсоор байна вэ
14611,гео мэдээлэл,гео мэдээлэл
14613,тав дээр арван наймыг нэмээд дөрвийг хас,тав дээр арван наймыг нэмээд дөрвийг хас
14614,нэг мянгыг арван хоёроор үрж,нэг мянгыг арван хоёроор үрж
14615,хоёр зууг дөрөвт хуваа,хоёр зууг дөрөвт хуваа
14616,ундармаа хэдэн хүүхэдтэй вэ,[person : ундармаа] хэдэн хүүхэдтэй вэ
14617,beyonce jay z. нар хэзээ гэрлэсэн бэ,[person : beyonce jay z.] нар хэзээ гэрлэсэн бэ
14618,kim kardashian хэдэн настай вэ,[person : kim kardashian] хэдэн настай вэ
14619,одоогийн forex ийн ханш,одоогийн forex ийн ханш
14620,гадаад валютын ханш,гадаад валютын ханш
14621,доллар ба еврогийн ханш,[currency_name : доллар] ба [currency_name : еврогийн] ханш
14622,бөмбөрцөг гэж юу вэ тодорхойл,[definition_word : бөмбөрцөг] гэж юу вэ тодорхойл
14623,оддын мэдээлэл,оддын мэдээлэл
14624,мэдээлэл авах,мэдээлэл авах
14625,apple хувьцааны үнийг надад өгөөч,[business_name : apple] хувьцааны үнийг надад өгөөч
