id,utt,annot_utt
16383,سلام اوولی آیا من ایمیل جدید دارم,سلام اوولی آیا من ایمیل جدید دارم
16384,سلام من ایمیل جدیدی دارم,سلام من ایمیل جدیدی دارم
16385,ایمیل های جدید را بخوان,ایمیل های جدید را بخوان
16386,سلام ایمیل ها را چک کن,سلام ایمیل ها را چک کن
16387,همه ایمیل های خوانده نشده را باز کن,همه ایمیل های خوانده نشده را باز کن
16388,سلام آیا من هیچ ایمیلی از نصرت در مورد بولداگ دارم,سلام آیا من هیچ ایمیلی از [person : نصرت] در مورد بولداگ دارم
16389,ایمیل‌های علی در مورد بولداگ را پیدا کن,ایمیل‌های [person : علی] در مورد بولداگ را پیدا کن
16390,من چه ایمیل‌های خوانده نشده‌ای دارم,من چه ایمیل‌های خوانده نشده‌ای دارم
16391,آیا علی آهنگر برای من ایمیل جدیدی ارسال کرده است,آیا [person : علی آهنگر] برای من ایمیل جدیدی ارسال کرده است
16392,می‌توانی ببینی که آیا امیر هنوز به ایمیل من پاسخ داده است یا خیر,می‌توانی ببینی که آیا [person : امیر] هنوز به ایمیل من پاسخ داده است یا خیر
16393,موضوعات و فرستنده های تمام ایمیل های در هفته گذشته را لیست کن,موضوعات و فرستنده های تمام ایمیل های در [date : هفته گذشته] را لیست کن
16394,چه کسی اخیراً به من ایمیل زد و در مورد چه چیزی ایمیل زد,چه کسی اخیراً به من ایمیل زد و در مورد چه چیزی ایمیل زد
16395,من در هفته ی گذشته به چه کسانی ایمیل زدم,من در [date : هفته ی گذشته] به چه کسانی ایمیل زدم
16396,به علی ایمیل بده,به [person : علی] ایمیل بده
16397,میشه به جمال ایمیل بفرستی,میشه به [person : جمال] ایمیل بفرستی
16398,لطفا ایمیل را به نصرت ارسال کن,لطفا ایمیل را به [person : نصرت] ارسال کن
16399,آیا من ایمیل جدیدی دریافت کرده‌ام,آیا من ایمیل جدیدی دریافت کرده‌ام
16400,آیا من هیچ ایمیل جدیدی دریافت کرده‌ام,آیا من هیچ ایمیل جدیدی دریافت کرده‌ام
16401,یک پیام ایمیل به دنیا بفرست سلام امروز چه کار می کنی,یک پیام ایمیل به [person : دنیا] بفرست سلام [date : امروز] چه کار می کنی
16402,برنامه‌های امروز را برای دنیا ایمیل کن,برنامه‌های [date : امروز] را برای [person : دنیا] ایمیل کن
16403,گیرنده‌ی ایمیل جدید ندا آیا شما برای امروز برنامه‌ای داری,گیرنده‌ی ایمیل جدید [person : ندا] آیا شما برای [date : امروز] برنامه‌ای داری
16404,به ندا ایمیل بفرست,به [person : ندا] ایمیل بفرست
16406,الکسا ایمیل شروع کن,الکسا ایمیل شروع کن
16407,ایمیل بزن,ایمیل بزن
16408,الکسا ایمیل بنویس,الکسا ایمیل بنویس
16410,ایمیل بنویس,ایمیل بنویس
16411,همه ایمیل‌های دوست من شاهین اکبری را بالا بیاور,همه ایمیل‌های دوست من [person : شاهین اکبری] را بالا بیاور
16412,تمام ایمیل‌هایی که از دیجی کالا برای من ارسال شده است را بالا بیاور,تمام ایمیل‌هایی که از [business_name : دیجی کالا] برای من ارسال شده است را بالا بیاور
16413,تمام ایمیل هایی که از طرف رئیس برای من فرستاده شده را نشان بده,تمام ایمیل هایی که از طرف [relation : رئیس] برای من فرستاده شده را نشان بده
16414,ایمیل را باز کن پیام ها را چک کن,ایمیل را باز کن پیام ها را چک کن
16415,ایمیل پیام‌های جدید از را جستجو کن,ایمیل پیام‌های جدید از را جستجو کن
16416,تمام پیام‌های ایمیل جدید,تمام پیام‌های ایمیل جدید
16417,لطفا ایمیل زیر را به عمو علی بفرست که بله من آنجا خواهم بود,لطفا ایمیل زیر را به [relation : عمو] [person : علی] بفرست که بله من آنجا خواهم بود
16418,لطفا به عمو علی ایمیل بفرست و به او بگو آنجا خوام بود,لطفا به [relation : عمو] [person : علی] ایمیل بفرست و به او بگو آنجا خوام بود
16419,لطفاً یک ایمیل به عمو جواد با عبارت زیر ارسال کن بله من می‌توانم آن را انجام دهم,لطفاً یک ایمیل به [relation : عمو] [person : جواد] با عبارت زیر ارسال کن بله من می‌توانم آن را انجام دهم
16420,ایمیل‌های ناخوانده را بررسی کن,ایمیل‌های ناخوانده را بررسی کن
16421,من چند ایمیل خوانده نشده دارم,من چند ایمیل خوانده نشده دارم
16422,ایمیل‌های جدید دریافت شده در یک ساعت گذشته,ایمیل‌های جدید دریافت شده در یک [time : ساعت گذشته]
16423,برای علی ایمیل بفرست وقت شام کی است,برای [person : علی] ایمیل بفرست [person : وقت شام کی است]
16424,ایمیل جدید کار رو به عادا فردوسی بفرست,ایمیل جدید کار رو به [person : عادا فردوسی] بفرست
16425,پیام جدید برای علی در محل کار ارسال کن و بنویس چه زمانی به من مرخصی می دهی,پیام جدید برای [person : علی] در محل کار ارسال کن و بنویس چه زمانی به من مرخصی می دهی
16426,لطفا چند ایمیل جدید در صندوق ورودی خودم چیست,لطفا چند ایمیل جدید در [email_folder : صندوق ورودی] خودم چیست
16427,امروز چند ایمیل جدید دریافت کردم,[date : امروز] چند ایمیل جدید دریافت کردم
16428,لطفاً یک ایمیل به بابا بفرست و در مورد آب و هوای نوشهر بپرس,لطفاً یک ایمیل به [relation : بابا] بفرست و در مورد آب و هوای [place_name : نوشهر] بپرس
16429,لطفا یک ایمیل برای مامان بفرست که می‌توانم هفته بعد آن را انجام دهم,لطفا یک ایمیل برای [relation : مامان] بفرست که می‌توانم [date : هفته بعد] آن را انجام دهم
16430,لطفاً یک ایمیل برای مامان و بابا بفرست که حالشان را بپرسی,لطفاً یک ایمیل برای [relation : مامان] و [relation : بابا] بفرست که حالشان را بپرسی
16431,ایمیل‌های رئیسم را چک کن,ایمیل‌های [relation : رئیسم] را چک کن
16432,آیا رئیس من امروز ایمیل جدیدی برای من ارسال کرده است,آیا [relation : رئیس] من [date : امروز] ایمیل جدیدی برای من ارسال کرده است
16433,لطفاً یک ایمیل به خانواده من بفرست که موارد زیر را نوشته باشد,لطفاً یک ایمیل به [relation : خانواده] من بفرست که موارد زیر را نوشته باشد
16434,این را در یک ایمیل به خانواده من بگو,این را در یک ایمیل به [relation : خانواده] من بگو
16435,من می‌خواهم ایمیل خود را اینگونه شروع کنم,من می‌خواهم ایمیل خود را اینگونه شروع کنم
16436,اوولی تمام نامه‌های جدید,اوولی تمام نامه‌های جدید
16437,لطفا این ایمیل را برای دوست من ارسال کن,لطفا این ایمیل را برای [relation : دوست] من ارسال کن
16438,من نیاز دارم که اکنون این ایمیل ارسال شود,من نیاز دارم که اکنون این ایمیل ارسال شود
16439,ایمیلی هست که باید به دوستم بفرستی,ایمیلی هست که باید به [relation : دوستم] بفرستی
16440,به ندا ایمیل بده که پیشنهاد شغلی را می‌پذیرم,به [person : ندا] ایمیل بده که پیشنهاد شغلی را می‌پذیرم
16441,به علی ایمیل بفرست که فردا دیر سر کار خواهم آمد,به [person : علی] ایمیل بفرست که [date : فردا] دیر سر کار خواهم آمد
16442,به شرکت مخابرات ایمیل بفرست که سرویس آنها بد است,به [business_name : شرکت مخابرات] ایمیل بفرست که سرویس آنها بد است
16443,آیا می‌توانی اطلاعات تماس اختصاص داده شده به این شخص را در اختیار من قرار دهی,آیا می‌توانی اطلاعات تماس اختصاص داده شده به این شخص را در اختیار من قرار دهی
16444,چگونه می‌توانم با این شخص تماس بگیرم,چگونه می‌توانم با این شخص تماس بگیرم
16445,لطفاً ایمیل اخیر این فرستنده را بررسی کن,لطفاً ایمیل اخیر این فرستنده را بررسی کن
16446,لطفاً ایمیل آخر این فرستنده را بررسی کن,لطفاً ایمیل آخر این فرستنده را بررسی کن
16447,از این مخاطب یا این موضوع چندتا ایمیل جدید دریافت شده,از این مخاطب یا این موضوع چندتا ایمیل جدید دریافت شده
16448,حساب ایمیل من را باز کن و ایمیل جدید را بررسی کن,حساب ایمیل من را باز کن و ایمیل جدید را بررسی کن
16449,باید آدرس ایمیل مریم باقری را ویرایش کنم و بخوانم,باید آدرس ایمیل [person : مریم باقری] را ویرایش کنم و بخوانم
16450,شماره تلفن دوستم جواد چیست,[personal_info : شماره تلفن] دوستم [person : جواد] چیست
16451,آیا مامان به من پیام داده,آیا [relation : مامان] به من پیام داده
16452,آیا تماس از دست رفته ‌ی از علی دارم,آیا تماس از دست رفته ‌ی از [person : علی] دارم
16453,در مورد برنامه‌های امشبمان به دوستم ایمیل بزن,در مورد برنامه‌های [timeofday : امشبمان] به [relation : دوستم] ایمیل بزن
16454,یک ایمیل به رئیس من بفرست که دیر می‌رسم,یک ایمیل به [relation : رئیس] من بفرست که دیر می‌رسم
16455,ایمیل جدید را به مخاطبین من اضافه کن نصرت اچ ات جیمیل دات کام,ایمیل جدید را به مخاطبین من اضافه کن [email_address : نصرت اچ ات جیمیل دات کام]
16456,ایمیل آریا ات جیمیل دات کام را به مخاطبین من اضافه کن,ایمیل [email_address : آریا ات جیمیل دات کام] را به مخاطبین من اضافه کن
16458,ایمیل به آیدی نیومیل ات جیمیل دات کام ارسال کن,ایمیل به آیدی [email_address : نیومیل ات جیمیل دات کام] ارسال کن
16459,پیام جدید به جاوید ات جیمیل دات کام,پیام جدید به [email_address : جاوید ات جیمیل دات کام]
16460,من یک مخاطب جدید با آیدی نیومیل ات جیمیل دات کام دارم ایمیل بنوس,من یک مخاطب جدید با آیدی [email_address : نیومیل ات جیمیل دات کام] دارم ایمیل بنوس
16461,آیا من ایمیل خوانده نشده‌ای دارم,آیا من ایمیل خوانده نشده‌ای دارم
16462,من چه پیام‌های جدیدی دارم,من چه پیام‌های جدیدی دارم
16463,ایمیل‌های جدید من را باز کن,ایمیل‌های جدید من را باز کن
16464,آن ایمیل را به عنوان یک مخاطب جدید ذخیره کن,آن ایمیل را به عنوان یک مخاطب جدید ذخیره کن
16465,از آن آدرس ایمیل به عنوان مخاطب استفاده کن,از آن آدرس ایمیل به عنوان مخاطب استفاده کن
16466,این ایمیل را به یک مخاطب جدید اضافه کن,این ایمیل را به یک مخاطب جدید اضافه کن
16467,آیا من هیچ ایمیل جدیدی از مخاطبم ق دارم,آیا من هیچ ایمیل جدیدی از مخاطبم ق دارم
16468,این ایمیل را به مخاطبین من اضافه کن,این ایمیل را به مخاطبین من اضافه کن
16469,می‌خواهم این ایمیل را در مخاطبین من اضافه کنی,می‌خواهم این ایمیل را در مخاطبین من اضافه کنی
16470,لطفا این ایمیل را به مخاطبین من اضافه کن,لطفا این ایمیل را به مخاطبین من اضافه کن
16471,ایمیل‌های علی را چک کن,ایمیل‌های [person : علی] را چک کن
16472,لطفاً یک ایمیل به آدرس ایمیل زیر اچ دبلیو یو ات جیمیل دات کام ارسال کن,لطفاً یک ایمیل به آدرس ایمیل زیر [email_address : اچ دبلیو یو ات جیمیل دات کام] ارسال کن
16474,یک ایمیل به نصرت احمدی ارسال کن,یک ایمیل به [person : نصرت احمدی] ارسال کن
16475,لطفا آن ایمیل را برای جواد بفرست,لطفا آن ایمیل را برای [person : جواد] بفرست
16476,ایمیل‌های ام احمدی را بررسی کن,ایمیل‌های [relation : ام احمدی] را بررسی کن
16477,ایمیل‌های مامان را چک کن,ایمیل‌های [relation : مامان] را چک کن
16478,ایمیل‌های نادیا را چک کن,ایمیل‌های [person : نادیا] را چک کن
16479,به ایمیل علی پاسخ بده,به ایمیل [person : علی] پاسخ بده
16480,یک پاسخ برای ایمیل علی آماده کن,یک پاسخ برای ایمیل [person : علی] آماده کن
16482,ایمیل مامان همراه با موضوع را برای من بخوان,ایمیل [relation : مامان] همراه با موضوع را برای من بخوان
16483,موضوع آخرین ایمیل مامان چیست,موضوع آخرین ایمیل [relation : مامان] چیست
16484,آدرس ایمیل جدید ایجاد کن,آدرس ایمیل جدید ایجاد کن
16485,آیا من پیامی در صندوق ورودی خود دارم,آیا من پیامی در [email_folder : صندوق ورودی] خود دارم
16486,لطفا ایمیل جدید را در صندوق ورودی من گزارش بده,لطفا ایمیل جدید را در [email_folder : صندوق ورودی] من گزارش بده
16487,امروز چند ایمیل,[date : امروز] چند ایمیل
16488,هر ایمیل جدید,هر ایمیل جدید
16489,هر ایمیل جدید از محل کار,هر ایمیل جدید از محل کار
16490,مشتری ایمیل را بررسی کن,مشتری ایمیل را بررسی کن
16491,ایمیل جدید از مامان,ایمیل جدید از [relation : مامان]
16492,ایمیل آخر از مامان را نمایش بده,ایمیل آخر از [relation : مامان] را نمایش بده
16493,ایا مادر من ایمیلی برایم فرستاده,ایا [relation : مادر] من ایمیلی برایم فرستاده
16494,آیا من ایمیلی از دوست خود نصرت دارم,آیا من ایمیلی از [relation : دوست] خود [person : نصرت] دارم
16495,آیا من هیچ ایمیل جدیدی از مخاطبین مورد علاقه خود دارم,آیا من هیچ ایمیل جدیدی از مخاطبین مورد علاقه خود دارم
16496,یک ایمیل پاسخی بفرست,یک ایمیل پاسخی بفرست
16497,برای محمود درخواست ارسال کن,برای [person : محمود] درخواست ارسال کن
16498,یک ایمیل یادآوری ارسال کن,یک ایمیل یادآوری ارسال کن
16499,سلام گوگل لطفا به مامان ایمیل بفرست که من این آخر هفته به خانه می‌آیم,سلام گوگل لطفا به [relation : مامان] ایمیل بفرست که من [date : این آخر هفته] به خانه می‌آیم
16500,لطفا برای شوهرم یک ایمیل بفرست که من امشب دیر میام,لطفا برای شوهرم یک ایمیل بفرست که من [timeofday : امشب] دیر میام
16501,لطفا برای دوست من علی یک ایمیل بفرست و بگو حالت چطور است,لطفا برای [relation : دوست] من [person : علی] یک ایمیل بفرست و بگو حالت چطور است
16502,شماره تلفن مریم محمدی چیست,شماره تلفن [person : مریم محمدی] چیست
16503,آیا امیر نوری در خیابان اصلی زندگی میکند,آیا [person : امیر نوری] در [place_name : خیابان اصلی] زندگی میکند
16504,من اخیرا هیچ ایمیل جدیدی دریافت کرده ام,من اخیرا هیچ ایمیل جدیدی دریافت کرده ام
16505,من چندتا ایمیل‌ جدید دریافت کردم,من چندتا ایمیل‌ جدید دریافت کردم
16506,آدرس ایمیل جدید اضافه کن و ایمیل بفرست,آدرس ایمیل جدید اضافه کن و ایمیل بفرست
16507,ایمیل به آدرس ایمیل جدید بفرست,ایمیل به آدرس ایمیل جدید بفرست
16508,مخاطب جدید اضافه کن و ایمیل بفرست,مخاطب جدید اضافه کن و ایمیل بفرست
16509,به ایمیل جواب بده,به ایمیل جواب بده
16510,این پاسخ را به ایمیل دریافتی ارسال کن,این پاسخ را به ایمیل دریافتی ارسال کن
16511,به علی یک ایمیل بده و بگو آیا هیچ برنامه ای برای امشب داری میخوای بری بیرون برای شام,به [person : علی] یک ایمیل بده و بگو آیا هیچ برنامه ای برای [timeofday : امشب] داری میخوای بری بیرون برای [meal_type : شام]
16512,برای مامان ایمیل بفرست که می‌خواهید فردا به خرید بروید,برای [relation : مامان] ایمیل بفرست که می‌خواهید [date : فردا] به خرید بروید
16513,آیا من هیچ نامه‌ای دارم,آیا من هیچ نامه‌ای دارم
16514,اوولی آیا من ایمیلی دارم,اوولی آیا من ایمیلی دارم
16515,آیا ایمیلی از جواد دارم,آیا ایمیلی از [person : جواد] دارم
16516,به این ایمیل پاسخ بده,به این ایمیل پاسخ بده
16517,من می‌خواهم پاسخ بدهم,من می‌خواهم پاسخ بدهم
16518,یک ایمیل جدید به ندا امیری بفرست,یک ایمیل جدید به [person : ندا امیری] بفرست
16519,من باید یک ایمیل جدید به مخاطبین خود اضافه کنم,من باید یک ایمیل جدید به مخاطبین خود اضافه کنم
16520,ایمیل‌های ساعت گذشته‌ام را به من نشان بده,ایمیل‌های [time : ساعت گذشته‌ام] را به من نشان بده
16521,آخرین ایمیل‌های من را بیاور,آخرین ایمیل‌های من را بیاور
16522,لطفا یک اطلاعات تماس جدید در مورد علی ایجاد کن,لطفا یک اطلاعات تماس جدید در مورد [person : علی] ایجاد کن
16523,می‌ششود اطلاعات تماس علی را به من بگویی,می‌ششود اطلاعات تماس علی را به من بگویی
16524,می‌توانی شماره تلفن من را بگویی,می‌توانی شماره تلفن من را بگویی
16525,تمام ایمیل‌های آراد را بررسی کن,تمام ایمیل‌های [person : آراد] را بررسی کن
16527,وقتی مامان به من ایمیل فرستاد به من یادآوری کن,وقتی [relation : مامان] به من ایمیل فرستاد به من یادآوری کن
16529,شماره مامان را چک کن,شماره [relation : مامان] را چک کن
16531,شخصی را پیدا کن,شخصی را پیدا کن
16532,تماس بگیر با,تماس بگیر با
16533,به من کمک می‌کنی برای ندا ایمیل بنویسم,به من کمک می‌کنی برای [person : ندا] ایمیل بنویسم
16534,آیا برای من یک ایمیل به قاسم می‌نویسی,آیا برای من یک ایمیل به [person : قاسم] می‌نویسی
16535,می توانی یک ایمیل به ماهان بنویسی,می توانی یک ایمیل به [person : ماهان] بنویسی
16536,یک ایمیل به سرپرست من بفرست,یک ایمیل به [relation : سرپرست] من بفرست
16537,اکنون باید یک ایمیل برای همکارم بنویسم,اکنون باید یک ایمیل برای [relation : همکارم] بنویسم
16538,آیا ایمیل را باز می‌کنی من می‌خواهم یک ایمیل جدید بنویسم,آیا ایمیل را باز می‌کنی من می‌خواهم یک ایمیل جدید بنویسم
16539,اوولی آیا مامان برای من ایمیلی فرستاده است,اوولی آیا [relation : مامان] برای من ایمیلی فرستاده است
16540,آیا هیچ ایمیل جدیدی از مامان دریافت کرده ام,آیا هیچ ایمیل جدیدی از [relation : مامان] دریافت کرده ام
16541,اوولی آیا من اخیراً از مامان ایمیلی دریافت کرده‌ام,اوولی آیا من اخیراً از [relation : مامان] ایمیلی دریافت کرده‌ام
16542,آیا اخیرا از مامان ایمیلی دریافت کرده‌ام,آیا اخیرا از [relation : مامان] ایمیلی دریافت کرده‌ام
16543,olly لطفا بررسی کن که آیا ایمیلی از مامان دریافت کرده‌ام,olly لطفا بررسی کن که آیا ایمیلی از [relation : مامان] دریافت کرده‌ام
16544,شماره‌ی تلفن خانه‌ی جواد چند است,[personal_info : شماره‌ی تلفن] خانه‌ی [person : جواد] چند است
16545,مخاطب جدیدی برای این نشانی ایمیل بساز,مخاطب جدیدی برای این نشانی ایمیل بساز
16546,با این ایمیل یک مخاطب جدید ایجاد کن,با این ایمیل یک مخاطب جدید ایجاد کن
16547,می‌خواهم به مریم ایمیل بزنم و بپرسم که آیا او می‌خواهد بعد از کار در رستوران نشاط دیدار کنیم,می‌خواهم به [person : مریم] ایمیل بزنم و بپرسم که آیا او می‌خواهد بعد از کار در رستوران نشاط دیدار کنیم
16548,آیا می‌توانی به مریم ایمیل بزنی و به او بگویی که من در راه هستم,آیا می‌توانی به [person : مریم] ایمیل بزنی و به او بگویی که من در راه هستم
16549,ایمیل‌های دوستانم را به من نمایش بده,ایمیل‌های [relation : دوستانم] را به من نمایش بده
16550,مرا به ایمیل‌های رئیسم ببر,مرا به ایمیل‌های [relation : رئیسم] ببر
16551,لطفاً بررسی کن ببینی اگر من ایمیل‌های جدیدی دارم,لطفاً بررسی کن ببینی اگر من ایمیل‌های جدیدی دارم
16552,آیا ایمیل‌های خوانده نشده در جیمیل وجود دار,آیا ایمیل‌های خوانده نشده در جیمیل وجود دار
16553,آیا اطلاعات تماس جواد را برای من جستجو می‌کنی,آیا اطلاعات تماس [person : جواد] را برای من جستجو می‌کنی
16554,گوگل باید با مامانم تماس بگیرم آیا شماره محل کار او را برای من چک می‌کنی,گوگل باید با [relation : مامانم] تماس بگیرم آیا [personal_info : شماره محل کار] او را برای من چک می‌کنی
16555,سارا در کدام خیابان زندگی می‌کند دفترچه تلفن من را چک کن,[person : سارا] در کدام خیابان زندگی می‌کند دفترچه تلفن من را چک کن
16556,به ایمیل از طرف نام پاسخ بده,به ایمیل از طرف نام پاسخ بده
16557,به نام پاسخ بده,به نام پاسخ بده
16558,به ایمیل علی پاسخ بده و بگو بله میتونم,به ایمیل [person : علی] پاسخ بده و بگو بله میتونم
16559,در جواب ایمیل امروز صبح احمد بنویس چهارصد و پنجاه,در جواب ایمیل امروز [timeofday : صبح] [person : احمد] بنویس چهارصد و پنجاه
16560,در جواب ایمیل رئیس بنویس فردا ساعت چهار عصر آنجا خواهم بود,در جواب ایمیل [relation : رئیس] بنویس فردا ساعت چهار عصر آنجا خواهم بود
16561,ایمیل من را چک کن,ایمیل من را چک کن
16562,الکسا ایمیل من را چک کن,الکسا ایمیل من را چک کن
16563,اوولی ایمیل من را چک کن,اوولی ایمیل من را چک کن
16565,در مورد ناهار به مامان ایمیل بزن,در مورد [meal_type : ناهار] به [relation : مامان] ایمیل بزن
16566,به کارگر شرکت در مورد پروژه کاری ایمیل بزن,به [relation : کارگر شرکت] در مورد پروژه کاری ایمیل بزن
16567,به بابا در مورد تعمیر ماشین من ایمیل بزن,به [relation : بابا] در مورد تعمیر ماشین من ایمیل بزن
16568,یک ایمیل به کارآموز جدید بفرست لطفا,یک ایمیل به [relation : کارآموز جدید] بفرست لطفا
16569,من می خواهم یک ایمیل به ایمیل مسئول پذیرش جدید ارسال کنم,من می خواهم یک ایمیل به ایمیل [relation : مسئول پذیرش جدید] ارسال کنم
16570,برای تمام کارگرهای شرکت من یک ایمیل ارسال کن,برای تمام [relation : کارگرهای شرکت] من یک ایمیل ارسال کن
16571,یک ایمیل به خواهر من بفرست,یک ایمیل به [relation : خواهر] من بفرست
16572,به این آدرس ایمیل بده,به این آدرس ایمیل بده
16573,پیام ایمیلی به آدرس,پیام ایمیلی به آدرس
16574,آدرس جدید,آدرس جدید
16575,آیا من هیچ ایمیلی از اصغر دریافت کرده‌ام,آیا من هیچ ایمیلی از [person : اصغر] دریافت کرده‌ام
16576,آیا علی هنوز از طریق ایمیل به من پاسخ نداده است,آیا [person : علی] هنوز از طریق ایمیل به من پاسخ نداده است
16577,آیا دیشب از پری ایمیلی دریافت کردم,آیا [date : دیشب] از [person : پری] ایمیلی دریافت کردم
16578,آیا سارا آدرس ایمیل جدید فهرست شده دارد,آیا [person : سارا] آدرس ایمیل جدید فهرست شده دارد
16579,من دیروز یک آدرس ایمیل جدید برای کمال اضافه کردم لطفاً آن را پیدا می‌کنی,من [date : دیروز] یک آدرس ایمیل جدید برای [person : کمال] اضافه کردم لطفاً آن را پیدا می‌کنی
16580,گوگل آدرس ایمیل جدیدی را برای علی که جمعه اضافه کردم پیدا کن,گوگل آدرس ایمیل جدیدی را برای [person : علی] که [date : جمعه] اضافه کردم پیدا کن
16581,آیا این شماره‌ی تلفن همراه خواهر من است,آیا این [personal_info : شماره‌ی تلفن همراه] [relation : خواهر] من است
16582,آیا این کد منطقه صحیح برای رئیس من است,آیا این کد منطقه صحیح برای [relation : رئیس] من است
16583,آیا کارگر شرکت من شماره‌ی تلفن خانه دارد,آیا [relation : کارگر شرکت] من [personal_info : شماره‌ی تلفن خانه] دارد
16584,آخرین تعداد افرادی که از آنها ایمیل دریافت کردم چه کسانی هستند,آخرین تعداد افرادی که از آنها ایمیل دریافت کردم چه کسانی هستند
16585,اولین ایمیلی که امروز گرفتم موضوعش چی بود,اولین ایمیلی که [date : امروز] گرفتم موضوعش چی بود
16586,پاسخ بده,پاسخ بده
16587,برای هر ایمیل جدید گوگل چک کن,برای هر ایمیل جدید گوگل چک کن
16588,لطفاً مخاطبینی را که سه ماه است با آنها صحبت نکرده‌ام حذف کن,لطفاً مخاطبینی را که [date : سه ماه] است با آنها صحبت نکرده‌ام حذف کن
16589,چه کسی آخرین فردی است که با من تماس گرفته است,چه کسی آخرین فردی است که با من تماس گرفته است
16590,گوگل باید به آن ایمیل آخر پاسخ دهم,گوگل باید به آن ایمیل آخر پاسخ دهم
16591,من به تازگی یک ایمیل از علی دریافت کردم و باید همین الان به آن پاسخ دهم,من به تازگی یک ایمیل از علی دریافت کردم و باید همین الان به آن پاسخ دهم
16593,آخرین ایمیل رو در اسرع وقت جواب بده,آخرین ایمیل رو در اسرع وقت جواب بده
16594,ایمیل را بخوان,ایمیل را بخوان
16595,ایمیل را فوروارد کن,ایمیل را فوروارد کن
16596,من دوست دارم ایمیل های امروز از طرف سام را چک کنم,من دوست دارم ایمیل های [date : امروز] از طرف [person : سام] را چک کنم
16597,آخرین ایمیل جواد را به من نمایش بده,آخرین ایمیل [person : جواد] را به من نمایش بده
16598,به این پاسخ بله بده,به این پاسخ بله بده
16599,این ایمیل را حذف کن,این ایمیل را حذف کن
16600,من می‌خواهم برای دوستم ایمیل بفرستم جاوید ات جیمیل دات کام,من می‌خواهم برای [relation : دوستم] ایمیل بفرستم [email_address : جاوید ات جیمیل دات کام]
16601,من می‌خواهم برای جک ات جیمیل دات کام ایمیل بفرستم,من می‌خواهم برای [email_address : جک ات جیمیل دات کام] ایمیل بفرستم
16602,لطفا ایمیلی را که امروز در ساعت ده صبح ارسال شده است را بالا بیاور,لطفا ایمیلی را که امروز در ساعت [time : ده صبح] ارسال شده است را بالا بیاور
16603,ایمیلی که نیم ساعت پیش از مامان ارسال شده چه می‌گوید,ایمیلی که [time : نیم ساعت] پیش از [relation : مامان] ارسال شده چه می‌گوید
16604,برای دختر ایمیل بفرست,برای [relation : دختر] ایمیل بفرست
16605,برای رئیسم ایمیل بنویس و بفرست,برای [relation : رئیسم] ایمیل بنویس و بفرست
16606,ایمیل‌های جدید را در روز گذشته چک کن,ایمیل‌های جدید را در [date : روز گذشته] چک کن
16607,ایمیل‌های هرزنامه هفته‌ی گذشته را بررسی و حذف کن,ایمیل‌های هرزنامه [date : هفته‌ی گذشته] را بررسی و حذف کن
16608,بررسی کن که آیا ایمیلی دریافت کرده‌ام,بررسی کن که آیا ایمیلی دریافت کرده‌ام
16609,به من بگو اگر ایمیل‌های جدید خوانده نشده‌ای دارم,به من بگو اگر ایمیل‌های جدید خوانده نشده‌ای دارم
16610,باید ببینم ایمیل جدیدی دریافت کردم یا نه,باید ببینم ایمیل جدیدی دریافت کردم یا نه
16611,به دختر ایمیل بفرست بگو که دوستت دارم,به [relation : دختر] ایمیل بفرست بگو که دوستت دارم
16612,برای مامان ایمیل بفرست تولدت مبارک,برای [relation : مامان] ایمیل بفرست [event_name : تولدت] مبارک
16613,به رئیس ایمیل بفرست و بگو دیر می‌رسم,به [relation : رئیس] ایمیل بفرست و بگو دیر می‌رسم
16614,آیا من هیچ ایمیل کاری از علی دریافت کرده‌ام,آیا من هیچ ایمیل کاری از [person : علی] دریافت کرده‌ام
16615,لطفاً به من بگو که آیا لیلا برای من ایمیلی ارسال کرده است,لطفاً به من بگو که آیا [person : لیلا] برای من ایمیلی ارسال کرده است
16616,آیا ایمیلی در مورد تولد نصرت دریافت کرده‌ام,آیا ایمیلی در مورد [event_name : تولد] [person : نصرت] دریافت کرده‌ام
16617,درباره این مهمانی آخر هفته به علی ایمیل بفرست,درباره [date : این] [event_name : مهمانی] [date : آخر هفته] به [person : علی] ایمیل بفرست
16618,بعداً یک ایمیل در مورد کار برای نصرت بنویس,بعداً یک ایمیل در مورد کار برای [person : نصرت] بنویس
16619,به کاظم در مورد کار فردا ایمیل بزن,به [person : کاظم] در مورد کار [date : فردا] ایمیل بزن
16620,همه ی ایمیل های جدید لطفا,همه ی ایمیل های جدید لطفا
16621,لطفا به لیست های مخاطبین اضافه کن و ایمیل یادآوری برای آنها بفرست,لطفا به [list_name : لیست های مخاطبین] اضافه کن و ایمیل یادآوری برای آنها بفرست
16622,برای این مخاطب ایمیل ارسال کن,برای این مخاطب ایمیل ارسال کن
16623,من نیاز به یک ایمیل برای ارسال به پارس آنلاین در مورد مسائل سرویس دارم,من نیاز به یک ایمیل برای ارسال به [business_name : پارس آنلاین] در مورد مسائل سرویس دارم
16624,من نیاز به یک ایمیل برای ارسال به شرکت پارس آنلاین در مورد مسائل خدماتم دارم,من نیاز به یک ایمیل برای ارسال به [business_name : شرکت پارس آنلاین] در مورد مسائل خدماتم دارم
16625,از طریق ایمیل به علی بگو من دیر می‌رسم,از طریق ایمیل به [person : علی] بگو من دیر می‌رسم
