id,utt,annot_utt
16683,որն է կարեն կարապետյանի տան հասցե,որն է [person : կարեն կարապետյանի] [personal_info : տան հասցե]
16684,ասա ինձ գրիգորյան արմանի տան հասցեն,ասա ինձ [person : գրիգորյան արմանի] [personal_info : տան հասցեն]
16685,որևէ անձնական մեյլեր արդեն եկել են,որևէ անձնական մեյլեր արդեն եկել են
16686,ուղարկիր նամակ նոր հասցեին,ուղարկիր նամակ նոր հասցեին
16687,ուղարկել էլփոստի նոր հասցեն,ուղարկել էլփոստի նոր հասցեն
16688,մեյլ գրել նոր հասցեին,մեյլ գրել նոր հասցեին
16689,պատասխանել գագիկի մեյլին,պատասխանել [person : գագիկի] մեյլին
16690,պատասխանիր տիգրանի նոր մեյլին,պատասխանիր [person : տիգրանի] նոր մեյլին
16691,պատասխան ուղարկիր մոնթեին,պատասխան ուղարկիր [person : մոնթեին]
16693,ավելացրու աշտարակի շինանյութի խանութը իմ մեյլի կոնտակտների ցանկին,ավելացրու [place_name : աշտարակի] շինանյութի խանութը իմ մեյլի կոնտակտների ցանկին
16694,գտնել հսկա արծվի նամակը և տեղադրել այն իմ կոնտակտների ցանկում,գտնել [business_name : հսկա արծվի] նամակը և տեղադրել այն իմ [list_name : կոնտակտների ցանկում]
16695,մայրիկից ինչ մեյլեր կան,[relation : մայրիկից] ինչ մեյլեր կան
16696,կարդա հակոբի մեյլերը,կարդա [person : հակոբի] մեյլերը
16698,պատասխանիր իմ մայրիկի էլեկտրոնային նամակին,պատասխանիր իմ [relation : մայրիկի] էլեկտրոնային նամակին
16699,բացիր իմ քրոջ երեկվա նամակները սեղմիր պատասխանել և միացրու ձայնային ակտիվացում իմ պատասխանի համար,բացիր իմ [relation : քրոջ] [date : երեկվա] նամակները սեղմիր պատասխանել և միացրու ձայնային ակտիվացում իմ պատասխանի համար
16700,մտիր իմ gmail և սեղմիր ստեղծել կոճակը երբ ավարտվի ես կասեմ քեզ թե ինչ եմ ուզում գրել նամակում,մտիր իմ gmail և սեղմիր ստեղծել կոճակը երբ ավարտվի ես կասեմ քեզ թե ինչ եմ ուզում գրել նամակում
16701,ես կուզենայի պատասխանել սերինեի մեյլին,ես կուզենայի պատասխանել [person : սերինեի] մեյլին
16702,գտիր անիի ամենավերջին էլեկտրոնային նամակը որպեսզի ես կարողանամ պատասխանել,գտիր [person : անիի] ամենավերջին էլեկտրոնային նամակը որպեսզի ես կարողանամ պատասխանել
16703,ես կուզենայի պատասխանել ամենավերջին նամակին,ես կուզենայի պատասխանել ամենավերջին նամակին
16704,վերջին երկու ժամ ընթացքում ես որևէ մեյլ ստացել եմ,վերջին [time : երկու ժամ] ընթացքում ես որևէ մեյլ ստացել եմ
16705,վերջին երկու ժամում ես ստացել եմ որևէ նոր նամակ,վերջին [time : երկու ժամում] ես ստացել եմ որևէ նոր նամակ
16706,գտիր արամ գևորգյանին աբովյանից,գտիր [person : արամ գևորգյանին] [place_name : աբովյանից]
16707,որտեղ է ապրում կարեն վարդանյանը և որն է նրա հեռախոսի համարը,որտեղ է ապրում [person : կարեն վարդանյանը] և որն է նրա [personal_info : հեռախոսի համարը]
16708,տեղեկատվություն տեղադրիր հովհաննես սանասարյանի վրա նրա աշխատանքի վայրի վերաբերյալ,տեղեկատվություն տեղադրիր [person : հովհաննես սանասարյանի] վրա նրա աշխատանքի վայրի վերաբերյալ
16709,քանի կոնտակտներ ունեմ իմ հեռախոսի գրքում,քանի կոնտակտներ ունեմ իմ [device_type : հեռախոսի գրքում]
16710,իմ կոնտակտներից քանիսն են ապրում կամ աշխատում գորիսում,իմ կոնտակտներից քանիսն են ապրում կամ աշխատում [place_name : գորիսում]
16711,իմ կոնտակները հիմնականում արական թե իգական սեռի են,իմ կոնտակները հիմնականում արական թե իգական սեռի են
16712,ես որևէ նոր նամակ ունեմ,ես որևէ նոր նամակ ունեմ
16713,խնդրում եմ ստուգիր իմ մեյլերը և ծանուցիր արդյոք կան ինչ որ նոր մեյլ,խնդրում եմ ստուգիր իմ մեյլերը և ծանուցիր արդյոք կան ինչ որ նոր մեյլ
16714,ստուգիր իմ էլեկտրոնային հասցեի մուտքային արկղը և ասա ինձ նոր նամակների մասին,ստուգիր իմ էլեկտրոնային հասցեի [email_folder : մուտքային արկղը] և ասա ինձ նոր նամակների մասին
16715,խնդրում եմ էլ. նամակ ուղարկի կարեն ասելով ես արձակուրդ եմ,խնդրում եմ էլ. նամակ ուղարկի [person : կարեն] ասելով ես արձակուրդ եմ
16716,նամակ ուղարկիր աշոտին ասելով որ ես արձակուրդում եմ,նամակ ուղարկիր [person : աշոտին] ասելով որ ես արձակուրդում եմ
16717,կարող ես մեյլ անել գագիկին ասելով որ ես բացակայում եմ,կարող ես մեյլ անել [person : գագիկին] ասելով որ ես բացակայում եմ
16718,ստուգիր իմ մուտքային արկղում նոր մեյլեր կան,ստուգիր իմ [email_folder : մուտքային արկղում] նոր մեյլեր կան
16719,ասա ինչ որ նոր մեյլեր ստացել եմ,ասա ինչ որ նոր մեյլեր ստացել եմ
16720,հակոբի տան համարը կա իմ կոնտակտներում,[person : հակոբի] [personal_info : տան համարը] կա իմ կոնտակտներում
16721,արմենի պեյջերի համարը իմ կոնտակտների մեջ է,[person : արմենի] [personal_info : պեյջերի համարը] իմ կոնտակտների մեջ է
16722,ես ստացել եմ էլեկտրոնային նամակ արմանից,ես ստացել եմ էլեկտրոնային նամակ [person : արմանից]
16723,կարող ես տեսնել թե ինչի մասին է արամը ինձ նամակ գրել,կարող ես տեսնել թե ինչի մասին է [person : արամը] ինձ նամակ գրել
16724,ինչի մասին է իմ էլ. նամակը արամ,ինչի մասին է իմ էլ. նամակը [person : արամ]
16725,գտիր այն նամակները որոնք պարունակում են հետևյալ թեման,գտիր այն նամակները որոնք պարունակում են հետևյալ թեման
16726,ես ուզում եմ գտնել արտյոմի ուղարկած մեյլեր որի թեմայի դաշտը ներառում է հանդիպում բառը,ես ուզում եմ գտնել [person : արտյոմի] ուղարկած մեյլեր որի թեմայի դաշտը ներառում է հանդիպում բառը
16727,շնորհակալություն հայտնիր անդրանիկին իմ նամակին պատասխանելու համար,շնորհակալություն հայտնիր [person : անդրանիկին] իմ նամակին պատասխանելու համար
16728,ասա sean ես գնահատում եմ որ նա ինձ ձեռք մեկնեց,ասա [person : sean] ես գնահատում եմ որ նա ինձ ձեռք մեկնեց
16729,պատասխանիր բենիկից ստացած իմ նամակին տեղեկացնելով նրանց որ ես կտեսնեմ իրենց վաղը,պատասխանիր [person : բենիկից] ստացած իմ նամակին տեղեկացնելով նրանց որ ես կտեսնեմ իրենց [date : վաղը]
16730,խնդրում եմ ստուգիր նոր էլեկտրոնային նամակը արամից,խնդրում եմ ստուգիր նոր էլեկտրոնային նամակը [person : արամից]
16731,ես կարենից որևէ նոր մեյլ ունեմ,ես [person : կարենից] որևէ նոր մեյլ ունեմ
16732,կարեն ես նոր մեյլ ունեմ հայկից,կարեն ես նոր մեյլ ունեմ [person : հայկից]
16733,ցույց տուր ինձ վերջին մեյլերը ամազոնից,ցույց տուր ինձ վերջին մեյլերը [business_name : ամազոնից]
16734,վերջին երկու օրերին ամազոնից որևէ հաղորդագրություններ ստացել եմ,[time : վերջին երկու օրերին] [business_name : ամազոնից] որևէ հաղորդագրություններ ստացել եմ
16735,խնդրում եմ բացիր նամակի պատասխանը,խնդրում եմ բացիր նամակի պատասխանը
16736,ես ուզում եմ ուղարկել պատասխան,ես ուզում եմ ուղարկել պատասխան
16737,ինչ որ նշված մեյլ կա,ինչ որ նշված մեյլ կա
16738,որևէ ստացված մեյլ կա հավելվածով,որևէ ստացված մեյլ կա հավելվածով
16739,նոր էլնամակ գրիր,նոր էլնամակ գրիր
16740,ինչ մեյլեր եմ ես ստացել անցած գիշերվանից,ինչ մեյլեր եմ ես ստացել [date : անցած գիշերվանից]
16741,ստուգիր վերջին ժամվա իմ մեյլերը,ստուգիր [time : վերջին ժամվա] իմ մեյլերը
16742,ստուգիր իմ էլ փոստը վերջի ժամում ստացած նոր նամակներ հայտաբերելու,ստուգիր իմ էլ փոստը [time : վերջի ժամում] ստացած նոր նամակներ հայտաբերելու
16743,ուղարկիր հետևյալ էլեկտրոնային նամակը իմ քրոջը,ուղարկիր հետևյալ էլեկտրոնային նամակը իմ [relation : քրոջը]
16744,խնդրում եմ ուղարկիր այս էլեկտրոնային նամակը իմ մայրիկին,խնդրում եմ ուղարկիր այս էլեկտրոնային նամակը իմ [relation : մայրիկին]
16745,աշոտը ինձ էլեկտրոնային նամակ ուղարկեց,[person : աշոտը] ինձ էլեկտրոնային նամակ ուղարկեց
16746,ես միքայելից մեյլ ստացել եմ,ես [person : միքայելից] մեյլ ստացել եմ
16747,արամը ինձ email ուղարկել է,[person : արամը] ինձ email ուղարկել է
16748,բարև ես ունեմ որևէ նոր նամակ,բարև ես ունեմ որևէ նոր նամակ
16749,այսօր ինձ համար որևէ նոր մեյլեր կան,[date : այսօր] ինձ համար որևէ նոր մեյլեր կան
16750,նայիր իմ մեյլ,նայիր իմ մեյլ
16751,որևէ էլեկտրոնային նամակներ,որևէ էլեկտրոնային նամակներ
16752,մեյլս ստուգիր խնդրում եմ,մեյլս ստուգիր խնդրում եմ
16753,որտեղից են նոր ստացված մեյլերը,որտեղից են նոր ստացված մեյլերը
16754,թելադրիր մեյլ,թելադրիր մեյլ
16755,ձայնային մեյլ ուղարկիր,ձայնային մեյլ ուղարկիր
16756,թելադրիր նոր մեյլը,թելադրիր նոր մեյլը
16757,ունեմ որևէ նոր մեյլ,ունեմ որևէ նոր մեյլ
16758,նոր նամակներ վերջին ժամանակից սկսած,նոր նամակներ վերջին ժամանակից սկսած
16759,նոր մեյլի ծանուցում,նոր մեյլի ծանուցում
16760,խնդրում եմ տուր ինձ իմ մեյլերը,խնդրում եմ տուր ինձ իմ մեյլերը
16761,ասա ինձ թե ովքեր են իմ էլեկտրոնային նամակներն ուղարկողները,ասա ինձ թե ովքեր են իմ էլեկտրոնային նամակներն ուղարկողները
16762,պատմիր վերջին նամակները,պատմիր վերջին նամակները
16763,մեյլեր վերջին տաս րոպեում,մեյլեր [time : վերջին տաս րոպեում]
16764,արդյոք ես ստացել եմ որևէ նամակ նարեկից վերջին մի քանի օրվա ընթացքում,արդյոք ես ստացել եմ որևէ նամակ [person : նարեկից] [time : վերջին մի քանի օրվա ընթացքում]
16765,երեկվա մեյլում ժամը քանիսին է հարցազրույցը,[date : երեկվա] մեյլում ժամը քանիսին է հարցազրույցը
16766,ստուգիր նոր մեյլ,ստուգիր նոր մեյլ
16767,վերջին էլեկտրոնային նամակները,վերջին էլեկտրոնային նամակները
16768,բացի հայկի նամակը,բացի [person : հայկի] նամակը
16769,փնտրիր մեյլ կապ հաստատելու համար,փնտրիր մեյլ կապ հաստատելու համար
16770,կոնտակտ գտիր,կոնտակտ գտիր
16772,ցույց տուր բոլոր էլ․ նամակները,ցույց տուր բոլոր էլ․ նամակները
16773,ինձ անհրաժեշտ է կոնտակտներից գտնել մեյլեր որոնք առնչվում են թեմային,ինձ անհրաժեշտ է կոնտակտներից գտնել մեյլեր որոնք առնչվում են թեմային
16774,խոսիր իմ մեյլի մասին,խոսիր իմ մեյլի մասին
16775,ցույց տուր նոր էլեկտրոնային նամակներ իմ մուտքի փոստարկղից,ցույց տուր նոր էլեկտրոնային նամակներ իմ [email_folder : մուտքի փոստարկղից]
16777,ցույց տուր ռազմիկի կոնտակտային տվյալները,ցույց տուր [person : ռազմիկի] կոնտակտային տվյալները
16778,որոնք են աշոտի կոնտակտային տվյալները,որոնք են [person : աշոտի] կոնտակտային տվյալները
16779,բացիր արա անունով կոնտակտը,բացիր [person : արա] անունով կոնտակտը
16780,էլեկտրոնային նամակ ուղարկիր արթուրին gmail dot քոմով,էլեկտրոնային նամակ ուղարկիր [email_address : արթուրին gmail dot քոմով]
16781,իմ կոնտակտներին ավելացնել այս էլեկտրոնային փոստի հասցեները և հաղորդագրություն ուղարկել,իմ կոնտակտներին ավելացնել այս էլեկտրոնային փոստի հասցեները և հաղորդագրություն ուղարկել
16782,կարող ես ուղարկել նամակ իմ մայրիկին շաբաթվա եղանակի մասին,կարող ես ուղարկել նամակ իմ [relation : մայրիկին] շաբաթվա եղանակի մասին
16783,իմ մայրիկն ուզում է որ իրեն ուղարկեն շաբաթական եղանակի տեսությունը,իմ [relation : մայրիկն] ուզում է որ իրեն ուղարկեն շաբաթական եղանակի տեսությունը
16784,մայրիկն ուզում է իմանալ ինչպիսին է լինելու այս շաբաթվա եղանակը մեյլ ուղարկիր նրան,[relation : մայրիկն] ուզում է իմանալ ինչպիսին է լինելու այս շաբաթվա եղանակը մեյլ ուղարկիր նրան
16785,ես ստացել եմ որևէ նամակ վերջին ժամում,ես ստացել եմ որևէ նամակ [time : վերջին ժամում]
16786,թարմեցրու ուղարկվող փոստարկղը,թարմեցրու ուղարկվող [email_folder : փոստարկղը]
16788,ում եմ ես վերջերս մեյլ գրել,ում եմ ես վերջերս մեյլ գրել
16789,կարող ես վահանի մասին ինձ մանրամասներ հաղորդել,կարող ես [person : վահանի] մասին ինձ մանրամասներ հաղորդել
16790,ինչ գիտես աստղիկի մասին,ինչ գիտես [person : աստղիկի] մասին
16791,նոր մեյլ գրիր բայց այս անգամ նոր հասցեով կարեն շնիկ մեյլ կետ ռու,նոր մեյլ գրիր բայց այս անգամ նոր հասցեով [email_address : կարեն շնիկ մեյլ կետ ռու]
16792,բարև ուղարկիր ես սիրում եմ քեզ հաղորդագրություն կնոջս,բարև ուղարկիր ես սիրում եմ քեզ հաղորդագրություն [relation : կնոջս]
16793,խնդրում եմ նշել վերջին քսան ստացված նամակների թեմաները,խնդրում եմ նշել վերջին քսան ստացված նամակների թեմաները
16794,խնդրում ենք նշեք վերջին երեք օրվա ընթացքում ստացված նամակների ուղարկողներին,խնդրում ենք նշեք [time : վերջին երեք օրվա] ընթացքում ստացված նամակների ուղարկողներին
16795,ով է այսօրվա նամակի ուղարկողը և ինչ է գրված վերնագրի տողում,ով է [date : այսօրվա] նամակի ուղարկողը և ինչ է գրված վերնագրի տողում
16796,որն է արամ հակոբյան հասցեն այն իմ կոնտակտներ մեջ է,որն է [person : արամ հակոբյան] հասցեն այն իմ կոնտակտներ մեջ է
16797,որն է ջի ջի տաքսիի հեռախոսի համարը այն իմ կոնտակտների մեջ է,որն է [business_name : ջի ջի տաքսիի] [personal_info : հեռախոսի համարը] այն իմ կոնտակտների մեջ է
16798,կարդա բոլոր նոր մեյլերը խնդրում եմ,կարդա բոլոր նոր մեյլերը խնդրում եմ
16799,կեսօրից որևէ մեյլ ստացել եմ,[timeofday : կեսօրից] որևէ մեյլ ստացել եմ
16800,կա որևէ նամակ անուշից վահագի մասին,կա որևէ նամակ [person : անուշից վահագի] մասին
16801,գայանեն ինձ որևիցե նամակ ուղարկել է աշոտի մասին,[person : գայանեն] ինձ որևիցե նամակ ուղարկել է [person : աշոտի] մասին
16802,խնդրում եմ ստուգիր իմ ջիմեյլը նոր հաղորդագրությունների համար,խնդրում եմ ստուգիր իմ ջիմեյլը նոր հաղորդագրությունների համար
16803,իմ gmail մեջ ինչ որ նոր բան կա,իմ gmail մեջ ինչ որ նոր բան կա
16804,ցույց տալ բոլոր չկարդացված հաղորդագրությունները իմ էլեկտրոնային հաշվից,ցույց տալ բոլոր չկարդացված հաղորդագրությունները իմ էլեկտրոնային հաշվից
16805,որոնք են իմ ամենանոր մեյլերը,որոնք են իմ ամենանոր մեյլերը
16806,վերջին հինգը ժամվա ընթացքում որևէ նոր էլեկտրոնային նամակ եկել է,[time : վերջին հինգը ժամվա ընթացքում] որևէ նոր էլեկտրոնային նամակ եկել է
16807,ավելացնել համալսարան շնիկ յահու կետ քոմն իմ կոնտակտներում,ավելացնել [email_address : համալսարան շնիկ յահու կետ քոմն] իմ կոնտակտներում
16808,գտիր ապպա շնիկ յահու կետ քոմ իմ կոնտակտներում,գտիր [email_address : ապպա շնիկ յահու կետ քոմ] իմ կոնտակտներում
16809,ես ստացել եմ որևէ նամակ մարինեից,ես ստացել եմ որևէ նամակ [person : մարինեից]
16810,ես որևէ նամակ ունեմ jessica,ես որևէ նամակ ունեմ [person : jessica]
16811,ես ունեմ նոր նամակ էրիկից,ես ունեմ նոր նամակ [person : էրիկից]
16812,խնդրում եմ ծանուցում ուղարկիր երբ արմանը պատասխանի,խնդրում եմ ծանուցում ուղարկիր երբ [person : արմանը] պատասխանի
16813,ձայնարկի երբ էլ. նամակ եմ ստանում արամ,ձայնարկի երբ էլ. նամակ եմ ստանում [person : արամ]
16814,ստուգիր մեյլեր,ստուգիր մեյլեր
16815,կարդալ մեյլ,կարդալ մեյլ
16816,որն է իմ ամենավերջի էլեկտրոնային նամակը,որն է իմ ամենավերջի էլեկտրոնային նամակը
16817,պատմիր ինձ իմ ամենավերջին նամակը,պատմիր ինձ իմ ամենավերջին նամակը
16818,խնդրում եմ բացիր իմ կոնտակտային ցուցակը,խնդրում եմ բացիր իմ [list_name : կոնտակտային ցուցակը]
16819,ցույց տալ իմ կոնտակտները,ցույց տալ իմ կոնտակտները
16820,բացիր իմ կոնտակտների ցանկը,բացիր իմ [list_name : կոնտակտների ցանկը]
16821,բացիր կարենի մասին տեղեկատվություն,բացիր [person : կարենի] մասին տեղեկատվություն
16822,որն է աբգարի հեռախոսի համարը,որն է [person : աբգարի] [personal_info : հեռախոսի համարը]
16823,ցույց տուր ինձ տարոնի կոնտակտային տվայալները,ցույց տուր ինձ [person : տարոնի] կոնտակտային տվայալները
16824,ես սոնայից մեյլ ստացել եմ,ես [person : սոնայից] մեյլ ստացել եմ
16825,ստուգիր tom brady բոլոր մեյլեր,ստուգիր [person : tom brady] բոլոր մեյլեր
16826,գտիր կնոջս,գտիր [relation : կնոջս]
16827,ինչպես է կնոջս մեյլը,ինչպես է [relation : կնոջս] [personal_info : մեյլը]
16828,ինչպես է իմ դստեր հեռախոսի համարը,ինչպես է [relation : իմ դստեր] [personal_info : հեռախոսի համարը]
16829,պատասխան ուղարկիր աշոտին,պատասխան ուղարկիր [person : աշոտին]
16830,ուղարկիր հաստատման էլեկտրոնային նամակը անիին,ուղարկիր հաստատման էլեկտրոնային նամակը [person : անիին]
16831,հրավեր նամակ ուղարկեք մերիին,հրավեր նամակ ուղարկեք [person : մերիին]
16832,հեյ օլլի ես ստացել եմ ինչ որ նոր մեյլ,հեյ օլլի ես ստացել եմ ինչ որ նոր մեյլ
16833,բարև ես որևէ նոր նամակ ստացել եմ,բարև ես որևէ նոր նամակ ստացել եմ
16834,բարև իմ փոստարկղը բարձրացել է,բարև իմ [email_folder : փոստարկղը] բարձրացել է
16835,մեյլ ուղարկիր այս նոր մեյլի հասցեին,մեյլ ուղարկիր այս նոր մեյլի հասցեին
16836,աննա նամակ ուղարկիր այս նոր էլեկտրոնային հասցեին,աննա նամակ ուղարկիր այս նոր էլեկտրոնային հասցեին
16837,գրել այս նամակը այս նոր էլեկտրոնային հասցեով,գրել այս նամակը այս նոր էլեկտրոնային հասցեով
16838,կարող ես մեյլ ուղարկել նոր իմեյլ id,կարող ես մեյլ ուղարկել նոր իմեյլ id
16839,մեյլ ուղարկիր իմ կնոջը,մեյլ ուղարկիր իմ [relation : կնոջը]
16840,նամակ ուղարկիր տիգրանին,նամակ ուղարկիր [person : տիգրանին]
16841,ես ինչ որ նոր մեյլեր ունեմ աշոտից,ես ինչ որ նոր մեյլեր ունեմ [person : աշոտից]
16842,վերջերս արամը ինձ մեյլ գրել է,վերջերս [person : արամը] ինձ մեյլ գրել է
16843,ստուգիր իմ մեյլ,ստուգիր իմ մեյլ
16844,բացիր մուտքային արկղը,բացիր [email_folder : մուտքային արկղը]
16845,ստուգիր էլեկտրոնային փոստը այսօր,ստուգիր էլեկտրոնային փոստը [date : այսօր]
16846,իմ կոնտակտներում john doe համար մեյլ ավելացրու johndoe at yahoo dot com,իմ կոնտակտներում [person : john doe] համար մեյլ ավելացրու [email_address : johndoe at yahoo dot com]
16847,խնդրում եմ ավելացրու հակոբազատյան շնիկ յահու կետ քոմ էլեկտրոնային հասցեն հակոբ ազատյան կոնտակտի բաժնում,խնդրում եմ ավելացրու [email_address : հակոբազատյան շնիկ յահու կետ քոմ] էլեկտրոնային հասցեն [person : հակոբ ազատյան] կոնտակտի բաժնում
16848,ես պետք է էլեկտրոնային նամակ ուղարկեմ սյուզիին և մարտինին,ես պետք է էլեկտրոնային նամակ ուղարկեմ [person : սյուզիին] և [person : մարտինին]
16849,էլեկտրոնային նամակ ուղարկիր սուսանին և գրիր դա,էլեկտրոնային նամակ ուղարկիր [person : սուսանին] և գրիր դա
16850,ցույց տալ չկարդացածները,ցույց տալ չկարդացածները
16851,մեյլի ծանուցումները,մեյլի ծանուցումները
16852,նոր նամակներ,նոր նամակներ
16853,նամակներ արմինե արմենակյանից,նամակներ [person : արմինե արմենակյանից]
16854,մանե գրիգորյան,[person : մանե գրիգորյան]
16855,լուսինե ավագյանի մեյլերը,[person : լուսինե ավագյանի] մեյլերը
16858,վերջին ժամվա մեյլերը,[time : վերջին ժամվա] մեյլերը
16859,ինչ եմ ես ասել սյուզանին իմ վերջին էլեկտրոնային նամակում,ինչ եմ ես ասել [person : սյուզանին] իմ վերջին էլեկտրոնային նամակում
16860,ես նամակ եմ գրել կարենին մեկ շաբաթ առաջ խնդրում եմ հիշեցրու ինձ ինչ էի գրել,ես նամակ եմ գրել [person : կարենին] [date : մեկ շաբաթ առաջ] խնդրում եմ հիշեցրու ինձ ինչ էի գրել
16861,գուգլ խրոմ,գուգլ խրոմ
16862,ինչ կա,ինչ կա
16863,հավաքիր համարը,հավաքիր համարը
16864,կարող ես նոր մեյլ ավելացնել իմ կոնտակտներին,կարող ես նոր մեյլ ավելացնել իմ կոնտակտներին
16865,ես կուզենայի որ դու ավելացնես էլեկտրոնային հասցե իմ կոնտակտներին,ես կուզենայի որ դու ավելացնես էլեկտրոնային հասցե իմ կոնտակտներին
16866,խնդրում եմ ավելացնել էլեկտրոնային հղորդագրությունը իմ կոնտակտներում,խնդրում եմ ավելացնել էլեկտրոնային հղորդագրությունը իմ կոնտակտներում
16867,մեյլ արա իմ ընկերոջը,մեյլ արա իմ [relation : ընկերոջը]
16868,մեյլով կապվիր ընտանիքիս հետ,մեյլով կապվիր [relation : ընտանիքիս] հետ
16869,որտեղ է միջանցքը,որտեղ է միջանցքը
16870,ինչպես հասնել միջանցք,ինչպես հասնել միջանցք
16871,մեյլ ուղարկիր նանեին,մեյլ ուղարկիր [person : նանեին]
16872,գտիր աշոտին իմ կոնտակտներից և էլեկտրոնային նամակ ուղարկիր նրան,գտիր [person : աշոտին] իմ կոնտակտներից և էլեկտրոնային նամակ ուղարկիր նրան
16873,մեյլ գրիր աննային ծննդյան օրվա համար,մեյլ գրիր [person : աննային] [event_name : ծննդյան օրվա] համար
16874,կարենից քանի հեռախոսի համարներ ունեմ,[person : կարենից] քանի [personal_info : հեռախոսի համարներ] ունեմ
16875,ասա ինձ նարինեի տարածքային կոդը,ասա ինձ [person : նարինեի] [personal_info : տարածքային կոդը]
16876,սուսանի աշխատանքային համարն ունեմ,[person : սուսանի] [personal_info : աշխատանքային համարն] ունեմ
16877,իմ փոստարկղում նոր մեյլեր կան,իմ [email_folder : փոստարկղում] նոր մեյլեր կան
16878,ինչ նոր նամակ ունեմ փոստարկղում,ինչ նոր նամակ ունեմ [email_folder : փոստարկղում]
16879,էլեկտրոնային նամակ ուղարկիր աշոտին հանդիպման մասին,էլեկտրոնային նամակ ուղարկիր [person : աշոտին] [event_name : հանդիպման] մասին
16880,նամակ ուղարկիր պետրոսին հանդիպման վերաբերյալ,նամակ ուղարկիր [person : պետրոսին] [event_name : հանդիպման] վերաբերյալ
16881,պատասխանել մեյլին,պատասխանել մեյլին
16882,հաղորդագրություն ուղարկիր մեյլ միջոցով,հաղորդագրություն ուղարկիր մեյլ միջոցով
16883,ուղարկիր մեյլ նարեկին հարցրու երեկոյան որ ժամին նա կլինի տանը,ուղարկիր մեյլ [person : նարեկին] հարցրու [timeofday : երեկոյան] որ ժամին նա կլինի տանը
16884,մեյլ ուղարկիր մայրիկին և իմացիր արդյոք նա կարողացել է պատվիրել իմ ասած գիրքը amazon-ից,մեյլ ուղարկիր [relation : մայրիկին] և իմացիր արդյոք նա կարողացել է պատվիրել իմ ասած գիրքը amazon-ից
16885,նամակ ուղարկիր վարդանյանին հարցրու նրան արդյոք արաբոն հանձնել է իր վերջին տնային հանձնարարությունը,նամակ ուղարկիր [person : վարդանյանին] հարցրու նրան արդյոք արաբոն հանձնել է իր վերջին տնային հանձնարարությունը
16886,պատասխանել այս նամակին,պատասխանել այս նամակին
16887,պատասխանիր այս մեյլին,պատասխանիր այս մեյլին
16888,ինչ կասեք նոր էլփոստի մասին,ինչ կասեք նոր էլփոստի մասին
16889,ուղարկեք ինձ նոր հաղորդագրություն,ուղարկեք ինձ նոր հաղորդագրություն
16890,ինչ է գրված նոր էլնամակում,ինչ է գրված նոր էլնամակում
16891,ալեն կարապետյանին մեյլ ուղարկիր,[person : ալեն կարապետյանին] մեյլ ուղարկիր
16892,սկսի և մեյլ ուղարկի լևոն հարությունյան,սկսի և մեյլ ուղարկի [person : լևոն հարությունյան]
16893,ինչ նամակ է ուղարկվել ցերեկը երեքն անց երեսուն,ինչ նամակ է ուղարկվել [time : ցերեկը երեքն անց երեսուն]
16894,որոնք են իմ վերջին երկու մեյլերը,որոնք են իմ վերջին երկու մեյլերը
16895,աշխատանքի վայրից ես մեյլ ունեմ,աշխատանքի վայրից ես մեյլ ունեմ
16896,ով է ինձ էլնամակ ուղարկել անցյալ շաբաթ,ով է ինձ էլնամակ ուղարկել [date : անցյալ շաբաթ]
16897,ասա այն մարդկանց անունները ովքեր այսօր ինձ նամակ են ուղարկել,ասա այն մարդկանց անունները ովքեր [date : այսօր] ինձ նամակ են ուղարկել
16898,որն էր իմ վերջին էլնամակի թեման,որն էր իմ վերջին էլնամակի թեման
16899,ստացել եմ ինչ որ մեյլեր վազգեն սարգսյանից,ստացել եմ ինչ որ մեյլեր [person : վազգեն սարգսյանից]
16900,արդյոք ես ստացել եմ նամակներ իմ մայրիկից,արդյոք ես ստացել եմ նամակներ [relation : իմ մայրիկից]
16901,ես երևէ նամակ ստացել եմ իմ հայրիկից,ես երևէ նամակ ստացել եմ [relation : իմ հայրիկից]
16902,պատասխանիր իմ վերջին էլեկտրոնային նամակին,պատասխանիր իմ վերջին էլեկտրոնային նամակին
16903,վերջին մեյլ պատասխանիր,վերջին մեյլ պատասխանիր
16904,ես ուզւմ եմ պատասխանել իմ վերջին էլեկտրոնային նամակին,ես ուզւմ եմ պատասխանել իմ վերջին էլեկտրոնային նամակին
16905,ուղարկիր նամակ իմ ընտանիքին պատմելով նրանց իմ գալիք ծննդյան օրվա պլանների մասին,ուղարկիր նամակ իմ [relation : ընտանիքին] պատմելով նրանց իմ գալիք [event_name : ծննդյան օրվա] պլանների մասին
16906,մեյլ ուղարկիր իմ ընտանիքին հարցրու ինչպես են,մեյլ ուղարկիր իմ [relation : ընտանիքին] հարցրու ինչպես են
16907,լալայի հեռախոսի համարը,[person : լալայի] [personal_info : հեռախոսի համարը]
16908,որն է հայկ հեռախոսահամարը,որն է [person : հայկ] [personal_info : հեռախոսահամարը]
16909,իմ ցուցակ նոր մեյլի հասցե ավելացրու,իմ ցուցակ նոր մեյլի հասցե ավելացրու
16910,ավելացրու իմ էլեկտրոնային հասցեն,ավելացրու իմ էլեկտրոնային հասցեն
16911,խնդրում եմ տեղադրիր իմ նոր մեյլի հասցեն կոնտակտներում,խնդրում եմ տեղադրիր իմ նոր մեյլի հասցեն կոնտակտներում
16912,ստացել եմ մեյլեր այս մարդուց,ստացել եմ մեյլեր այս մարդուց
