id,utt,annot_utt
16684,pasaki man jāņa jansona mājas adresi,pasaki man [person : jāņa jansona] [personal_info : mājas adresi]
16685,vai kādi privātie epasti jau ir atnākuši,vai kādi privātie epasti jau ir atnākuši
16686,nosūti e. pastu jaunam adresātam,nosūti e. pastu jaunam adresātam
16687,sūtīt jaunu epasta adresi,sūtīt jaunu epasta adresi
16688,uzraksti epastu uz jaunu adresi,uzraksti epastu uz jaunu adresi
16689,atbildēt uz jāņa epastu,atbildēt uz [person : jāņa] epastu
16690,atbildi uz jauno oksanas epastu,atbildi uz jauno [person : oksanas] epastu
16691,nosūtīt atbildi tālim,nosūtīt atbildi [person : tālim]
16693,pievieno baltic data tā kontakta epastiem kas atrodas cēsīs latvijā,pievieno baltic data tā kontakta epastiem kas atrodas [place_name : cēsīs latvijā]
16694,nosūti epastu rimi un pievieno to manam kontaktu sarakstam,nosūti epastu [business_name : rimi] un pievieno to manam [list_name : kontaktu sarakstam]
16695,kuri epasti ir atnākuši no mammas,kuri epasti ir atnākuši no [relation : mammas]
16696,izlasi freda epastus,izlasi [person : freda] epastus
16698,uzraksti atbildi manas mātes e. pastam,uzraksti atbildi manas [relation : mātes] e. pastam
16699,atvērt vakardienas epastu no manas māsas noklikšķināt uz atbildēt un manai atbildei ieslēgt balss aktivizāciju,atvērt [date : vakardienas] epastu no manas [relation : māsas] noklikšķināt uz atbildēt un manai atbildei ieslēgt balss aktivizāciju
16700,dodies uz manu gmail un uzklikšķini uz izveidot kad pabeigsi es tev pateikšu ko es vēlos uzrakstīt epastā,dodies uz manu gmail un uzklikšķini uz izveidot kad pabeigsi es tev pateikšu ko es vēlos uzrakstīt epastā
16701,es vēlētos atbildēt uz sāras epastu,es vēlētos atbildēt uz [person : sāras] epastu
16702,atrodi daces pēdējo epastu lai es varu atbildēt,atrodi [person : daces] pēdējo epastu lai es varu atbildēt
16703,es vēlos atbildēt uz visjaunāko epastu,es vēlos atbildēt uz visjaunāko epastu
16704,vai esmu saņēmis kādus epastus pēdējo divu stundu laikā,vai esmu saņēmis kādus epastus pēdējo [time : divu stundu laikā]
16705,pēdējo divu stundu laikā vai esmu saņēmis kādus jaunus epastus,pēdējo [time : divu stundu laikā] vai esmu saņēmis kādus jaunus epastus
16706,atrodi jāni kalniņu no jūrmalas,atrodi [person : jāni kalniņu] no [place_name : jūrmalas]
16707,kur jānis ozols dzīvo un kāds ir viņa telefona numurs,kur [person : jānis ozols] dzīvo un kāds ir viņa [personal_info : telefona numurs]
16708,uzzini informāciju par džonu smitu kur atrodas viņa darba vieta,uzzini informāciju par [person : džonu smitu] kur atrodas viņa darba vieta
16709,cik daudzi kontakti man ir manā telefona grāmatā,cik daudzi kontakti man ir manā [device_type : telefona grāmatā]
16710,cik daudzi no maniem kontaktiem dzīvo vai strādā rīgā,cik daudzi no maniem kontaktiem dzīvo vai strādā [place_name : rīgā]
16711,vai mani kontakti ir vairāk sievietes vai vīrieši,vai mani kontakti ir vairāk sievietes vai vīrieši
16712,vai man ir kāds jauns epasts,vai man ir kāds jauns epasts
16713,lūdzu pārbaudi manus epastus un paziņo ja ir kādi jauni epasti,lūdzu pārbaudi manus epastus un paziņo ja ir kādi jauni epasti
16714,pārbaudi manu epastu iesūtnes un pasaki vai man ir jauni epasti,pārbaudi manu epastu [email_folder : iesūtnes] un pasaki vai man ir jauni epasti
16715,lūdzu nosūti epastu jurim un pasaki ka esmu atvaļinājumā,lūdzu nosūti epastu [person : jurim] un pasaki ka esmu atvaļinājumā
16716,nosūti epastu jānim sakot ka esmu atvaļinājumā,nosūti epastu [person : jānim] sakot ka esmu atvaļinājumā
16717,vai tu varētu lūdzu nosūtīt epastu jānim sakot ka esmu atvaļinājumā,vai tu varētu lūdzu nosūtīt epastu [person : jānim] sakot ka esmu atvaļinājumā
16718,pārbaudi manu epastu vai ir kāda jauna ziņa,pārbaudi manu [email_folder : epastu] vai ir kāda jauna ziņa
16719,dari man zināmu ja ir saņemti kādi jauni epasti,dari man zināmu ja ir saņemti kādi jauni epasti
16720,vai ineses mājas telefona numurs manos kontaktos,vai [person : ineses] [personal_info : mājas telefona numurs] manos kontaktos
16721,vai intara peidžera numurs ir manos kontaktos,vai [person : intara] [personal_info : peidžera numurs] ir manos kontaktos
16722,vai man ir kāds epasts no annas,vai man ir kāds epasts no [person : annas]
16723,vai tu vari apskatīties par ko andrejs man uzrakstīja epastu,vai tu vari apskatīties par ko [person : andrejs] man uzrakstīja epastu
16724,par ko ir mans epasts no sallijas,par ko ir mans epasts no [person : sallijas]
16725,atrodi visus epastus kuros ir sekojošā tēma,atrodi visus epastus kuros ir sekojošā tēma
16726,es gribu atrast epastus no boba ar tematu kurā ir iekļauts vārds sapulce,es gribu atrast epastus no [person : boba] ar tematu kurā ir iekļauts vārds sapulce
16727,atbildēt manam e. pastam no jāņa sakot paldies,atbildēt manam e. pastam no [person : jāņa] sakot paldies
16728,pasaki sandim es novērtēju ka viņš ar mani sazinājās,pasaki [person : sandim] es novērtēju ka viņš ar mani sazinājās
16729,atbildi uz manu epastu no uģa kalniņa pasako ka es viņus satikšu rīt,atbildi uz manu epastu no [person : uģa] kalniņa pasako ka es viņus satikšu [date : rīt]
16730,lūdzu atzīmē jauno epastu kas ir no anda,lūdzu atzīmē jauno epastu kas ir no [person : anda]
16731,vai man ir kāds jauns epasts no raivja,vai man ir kāds jauns epasts no [person : raivja]
16732,ollij vai man ir kāds jauns epasts no roberta,ollij vai man ir kāds jauns epasts no [person : roberta]
16733,parādi man pēdējos epastus no amazon,parādi man pēdējos epastus no [business_name : amazon]
16734,vai pēdējo divu dienu laikā man ir pienākuši epasti no amazon,vai [time : pēdējo divu dienu laikā] man ir pienākuši epasti no [business_name : amazon]
16735,lūdzu atver atbildi uz epastu,lūdzu atver atbildi uz epastu
16736,es vēlētos nosūtīt atbildi,es vēlētos nosūtīt atbildi
16737,ir kāds epats kas atzīmēts kā svarīgs,ir kāds epats kas atzīmēts kā svarīgs
16738,vai esmu saņēmis kādi epastu ar pielikumu,vai esmu saņēmis kādi epastu ar pielikumu
16739,atver jaunu epastu uz kontaktu,atver jaunu epastu uz kontaktu
16740,kādus epastus es pagājušajā naktī saņēmu,kādus epastus es [date : pagājušajā naktī] saņēmu
16741,pārbaudi manus epastus pēdējās stundas laikā,pārbaudi manus epastus [time : pēdējās stundas laikā]
16742,pārbaudi manu epastu vai pēdējās stundas laikā ir saņemti jauni epasti,pārbaudi manu epastu vai [time : pēdējās stundas] laikā ir saņemti jauni epasti
16743,nosūti sekojošu epastu manai māsai,nosūti sekojošu epastu manai [relation : māsai]
16744,lūdzu aizsūti epastu manai mammai,lūdzu aizsūti epastu manai [relation : mammai]
16745,vai miks man atsūtīja epastu,vai [person : miks] man atsūtīja epastu
16746,vai es saņēmu epastu no māra,vai es saņēmu epastu no [person : māra]
16747,vai mihails man ir atsūtījis epastu,vai [person : mihails] man ir atsūtījis epastu
16748,sveiki vai man ir kādi jauni epasti,sveiki vai man ir kādi jauni epasti
16749,vai šodien esmu saņēmusi kādu jaunu epastu,vai [date : šodien] esmu saņēmusi kādu jaunu epastu
16750,parādi manu epastu,parādi manu epastu
16751,jebkādi epasti,jebkādi epasti
16752,pārbaudi manu epastu lūdzu,pārbaudi manu epastu lūdzu
16753,vai tika saņemti kādi jauni epasti,vai tika saņemti kādi jauni epasti
16754,diktēt epastu,diktēt epastu
16755,aizsūti balss epasta ziņojumu,aizsūti balss epasta ziņojumu
16756,diktēt jaunu epastu,diktēt jaunu epastu
16757,vai man ir kāds jauns epasts,vai man ir kāds jauns epasts
16758,vai ir kāds jauns epasts kopš pēdējās reizes,vai ir kāds jauns epasts kopš pēdējās reizes
16759,jauni epasta paziņojumi,jauni epasta paziņojumi
16760,lūdzu parādi man manus epastus,lūdzu parādi man manus epastus
16761,pasaki manu epastu sūtītājus,pasaki manu epastu sūtītājus
16762,paziņo jaunākos epasta ziņojumus,paziņo jaunākos epasta ziņojumus
16763,epasti pēdējās desmit minūtēs,epasti [time : pēdējās desmit minūtēs]
16764,vai esmu saņēmusi kādu epastu no rinalda pēdējo pāris dienu laikā,vai esmu saņēmusi kādu epastu no [person : rinalda] [time : pēdējo pāris dienu laikā]
16765,cikos paredzēta intervija par ko rakstīts vakardienas epastā,cikos paredzēta intervija par ko rakstīts [date : vakardienas] epastā
16766,atzīmē jauno epastu,atzīmē jauno epastu
16767,pēdējie epasti,pēdējie epasti
16768,atver laines epastu,atver [person : laines] epastu
16769,sameklē epastu kontaktam,sameklē epastu kontaktam
16770,atrodi kontaktu,atrodi kontaktu
16772,parādi visus epastus sakarā ar pārkāpumu,parādi visus epastus sakarā ar pārkāpumu
16773,man jātiek informētam par epastiem no kontaktpersonas par tēmu,man jātiek informētam par epastiem no kontaktpersonas par tēmu
16774,atver manu epastu,atver manu epastu
16775,parādi man jaunos epastus kas ir manā inbox mapē,parādi man jaunos epastus kas ir manā [email_folder : inbox] mapē
16777,parādi jāņa sazināšanās informāciju,parādi [person : jāņa] sazināšanās informāciju
16778,kāda ir jāņa kontaktinformācija,kāda ir [person : jāņa] kontaktinformācija
16779,atvērt kontaktu ar vārdu jānis,atvērt kontaktu ar vārdu [person : jānis]
16780,aizsūti epastu uz borissvasiljevs et gmail punkts com,aizsūti epastu uz [email_address : borissvasiljevs et gmail punkts com]
16781,pievieno šo epasta adresi manām kontaktpersonām un nosūti epastu uz,pievieno šo epasta adresi manām kontaktpersonām un nosūti epastu uz
16782,vai tu varētu nosūtīt e. pastu manai mātei par nedēļas laikapstākļiem,vai tu varētu nosūtīt e. pastu manai [relation : mātei] par nedēļas laikapstākļiem
16783,manai mātei vajag lai viņai aizsūta iknedēļas laikapstākļus,manai [relation : mātei] vajag lai viņai aizsūta iknedēļas laikapstākļus
16784,mana māte vēlas zināt kādi šonedēļ būs laikapstākļi nosūti viņai epastu,mana [relation : māte] vēlas zināt kādi šonedēļ būs laikapstākļi nosūti viņai epastu
16785,vai es esmu saņēmis kādu vēstuli pēdējās stundas laikā,vai es esmu saņēmis kādu vēstuli [time : pēdējās stundas laikā]
16786,atjaunot outlook pastkastīti,atjaunot outlook [email_folder : pastkastīti]
16788,kam es nesen sūtīju epastu,kam es nesen sūtīju epastu
16789,vai vari man parādīt māra kontaktu detalizēti,vai vari man parādīt [person : māra] kontaktu detalizēti
16790,ko tu zini par mariju,ko tu zini par [person : mariju]
16791,uzraksti jaunu epastu bet šoreiz man ir jauna adrese sanita at hotmail punkts com,uzraksti jaunu epastu bet šoreiz man ir jauna adrese [email_address : sanita at hotmail punkts com]
16792,čau nosūti ziņu manai sievai ka es viņu mīlu,čau nosūti ziņu manai [relation : sievai] ka es viņu mīlu
16793,lūdzu parādi sarakstu ar pēdējo divdesmit saņemto epastu tēmām,lūdzu parādi sarakstu ar pēdējo divdesmit saņemto epastu tēmām
16794,lūdzu izveido sarakstu ar saņemto epastu sūtītājiem pēdējo trīs dienu laikā,lūdzu izveido sarakstu ar saņemto epastu sūtītājiem [time : pēdējo trīs dienu laikā]
16795,kādi ir temati un sūtītāji šodien saņemtajiem epastiem,kādi ir temati un sūtītāji [date : šodien] [email_folder : saņemtajiem] epastiem
16796,kāda ir laumas pētersones adrese manos kontaktos,kāda ir [person : laumas pētersones] adrese manos kontaktos
16797,kāds ir alviksa telefona numurs tas ir atrodams manā kontaktu sarakstā,kāds ir [business_name : alviksa] [personal_info : telefona numurs] tas ir atrodams manā kontaktu sarakstā
16798,izlasi visus jaunos epastus,izlasi visus jaunos epastus
16799,vai es esmu saņēmusi kādus epastus kopš divpadsmitiem,vai es esmu saņēmusi kādus epastus kopš [timeofday : divpadsmitiem]
16800,vai ir kādi epastu no lidijas par uldi,vai ir kādi epastu no [person : lidijas] par [person : uldi]
16801,vai katrīna ir atsūtījusi man e-pastu par tomu,vai [person : katrīna] ir atsūtījusi man e-pastu par [person : tomu]
16802,pārbaudi manu gmail vai ir kādas jaunas ziņas,pārbaudi manu gmail vai ir kādas jaunas ziņas
16803,vai manā gmail epastā ir kaut kas jauns,vai manā gmail epastā ir kaut kas jauns
16804,parādi visas nelasītās ziņas no mana gmail konta,parādi visas nelasītās ziņas no mana gmail konta
16805,kādi ir mani jaunākie epasti,kādi ir mani jaunākie epasti
16806,vai man ir pienākuši kādi jauni epasti pēdējo piecu stundu laikā,vai man ir pienākuši kādi jauni epasti [time : pēdējo piecu stundu laikā]
16807,pievieno maniem kontaktiem raimonds et inbox punkts e. u.,pievieno maniem kontaktiem [email_address : raimonds et inbox punkts e. u.]
16808,pievienot info at l. m. t. punkts l. v. maniem kontaktiem,pievienot [email_address : info at l. m. t. punkts l. v.] maniem kontaktiem
16809,vai man ir pienācis kāds epasts no sanda,vai man ir pienācis kāds epasts no [person : sanda]
16810,vai man ir kāds epasts no lāsmas,vai man ir kāds epasts no [person : lāsmas]
16811,vai man ir jauns epasts no ērikas,vai man ir jauns epasts no [person : ērikas]
16812,atsūti lūdzu paziņojumu kad jānis atsūta atbildi,atsūti lūdzu paziņojumu kad [person : jānis] atsūta atbildi
16813,iepīksties kad es saņemšu epastu no jāņa,iepīksties kad es saņemšu epastu no [person : jāņa]
16814,pārbaudi epastus,pārbaudi epastus
16815,lasi vēstuli,lasi vēstuli
16816,kāds ir mans pēdējais epasts,kāds ir mans pēdējais epasts
16817,pasaki man kāds ir mans pēdējais epasts,pasaki man kāds ir mans pēdējais epasts
16818,lūdzu atver manu kontaktu sarakstu,lūdzu atver manu [list_name : kontaktu sarakstu]
16819,parādi man manas kontaktpersonas,parādi man manas kontaktpersonas
16820,atver manu kontaktu sarakstu,atver manu [list_name : kontaktu sarakstu]
16821,atver daniela saziņas informāciju,atver [person : daniela] saziņas informāciju
16822,kāds ir gunāra telefona numurs,kāds ir [person : gunāra] [personal_info : telefona numurs]
16823,parādīt man dāvja kontakta informāciju,parādīt man [person : dāvja] kontakta informāciju
16824,vai es saņēmu epastu no santas,vai es saņēmu epastu no [person : santas]
16825,pārbaudīt visus epastus no toma brenča,pārbaudīt visus epastus no [person : toma brenča]
16826,atrodi manu sievu,atrodi manu [relation : sievu]
16827,kāds ir manas sievas epasts,kāds ir [relation : manas sievas] [personal_info : epasts]
16828,kāds ir manas meitas telefona numurs,kāds ir [relation : manas meitas] [personal_info : telefona numurs]
16829,nosūti atbildi egīlam,nosūti atbildi [person : egīlam]
16830,nosūti apstiprinājuma epastu sendijai,nosūti apstiprinājuma epastu [person : sendijai]
16831,aizsūti epastā ielūgumu marijai,aizsūti epastā ielūgumu [person : marijai]
16832,hei ollij vai es saņēmu kādus jaunus epastus,hei ollij vai es saņēmu kādus jaunus epastus
16833,hei vai es esmu saņēmusi kādu jaunu epastu,hei vai es esmu saņēmusi kādu jaunu epastu
16834,sveika vai mans inbox ir palicis lielāks,sveika vai mans [email_folder : inbox] ir palicis lielāks
16835,nosūti epastu uz šo jauno epasta adresi,nosūti epastu uz šo jauno epasta adresi
16836,aleksa nosūti epastu uz šo jauno epasta adresi,aleksa nosūti epastu uz šo jauno epasta adresi
16837,sastādi šo epastu nosūtīšanai uz šo jauno epasta adresi,sastādi šo epastu nosūtīšanai uz šo jauno epasta adresi
16838,vai tu vari aizsūtīt epastu uz jauno epasta i. d.,vai tu vari aizsūtīt epastu uz jauno epasta i. d.
16839,aizsūti epastu manai sievai,aizsūti epastu manai [relation : sievai]
16840,nosūti epastu tomam,nosūti epastu [person : tomam]
16841,vai man ir kādi jauni epasti no paula,vai man ir kādi jauni epasti no [person : paula]
16842,vai matīss man ir nesen sūtījis epastu,vai [person : matīss] man ir nesen sūtījis epastu
16843,pārbaudi manu e. pastu,pārbaudi manu e. pastu
16844,atver ienākošos epastus,atver [email_folder : ienākošos epastus]
16845,apskaties šodienas epastu,apskaties [date : šodienas] epastu
16846,lūdzu pievieno jāņa ozola epastu maniem kontaktiem janisozols et yahoo punkts com,lūdzu pievieno [person : jāņa ozola] epastu maniem kontaktiem [email_address : janisozols et yahoo punkts com]
16847,lūdzu pievieno epastu janisdreimanis et inbox punkts e. u. jāņa dreimaņa kontaktinformācijai,lūdzu pievieno epastu [email_address : janisdreimanis et inbox punkts e. u.] [person : jāņa dreimaņa] kontaktinformācijai
16848,man vajag uzrakstīt epastu danielai un karolai,man vajag uzrakstīt epastu [person : danielai] un [person : karolai]
16849,nosūti epastu santai un uzraksti ka,nosūti epastu [person : santai] un uzraksti ka
16850,parādi neizlasītās ziņas,parādi neizlasītās ziņas
16851,epasta paziņojumi,epasta paziņojumi
16852,jauni epasti,jauni epasti
16853,epasti no džeinas dimantas,epasti no [person : džeinas dimantas]
16854,dace kalniņa,[person : dace kalniņa]
16855,džeinas dālderes epasti,[person : džeinas dālderes] epasti
16858,epasti kas saņemti pēdējās stundas laikā,epasti kas saņemti [time : pēdējās stundas laikā]
16859,ko es pateicu sanitai manā pēdējā epastā,ko es pateicu [person : sanitai] manā pēdējā epastā
16860,es nosūtīju epastu konrādam pirms nedēļas atgādini ko es viņam uzrakstīju,es nosūtīju epastu [person : konrādam] [date : pirms nedēļas] atgādini ko es viņam uzrakstīju
16861,google hrome,google hrome
16862,whatsupp,whatsupp
16863,zvani uz numuru,zvani uz numuru
16864,vai vari pievienot jaunu epastu maniem kontaktiem,vai vari pievienot jaunu epastu maniem kontaktiem
16865,es vēlētos lai tu pievieno e. pasta adresi maniem kontaktiem,es vēlētos lai tu pievieno e. pasta adresi maniem kontaktiem
16866,lūdzu pievieno epastu maniem kontaktiem,lūdzu pievieno epastu maniem kontaktiem
16867,aizsūti vēstuli draudzenei,aizsūti vēstuli [relation : draudzenei]
16868,izmantojot vēstuli sazinies ar manu ģimeni,izmantojot vēstuli sazinies ar manu [relation : ģimeni]
16869,kur ir koridos,kur ir koridos
16870,kā atrast ieeju,kā atrast ieeju
16871,nosūti epastu natālijai,nosūti epastu [person : natālijai]
16872,atrodi natāliju manos kontaktos un aizsūti viņai epastu,atrodi [person : natāliju] manos kontaktos un aizsūti viņai epastu
16873,nosūti natālijai epastu dzimšanas dienā,nosūti [person : natālijai] epastu [event_name : dzimšanas dienā]
16874,cik daudz telefona numuru ir dinai,cik daudz [personal_info : telefona numuru] ir [person : dinai]
16875,kāds ir telefona reģiona kods beatrisei,kāds ir telefona [personal_info : reģiona kods] [person : beatrisei]
16876,vai man ir darba telefona numurs zuzannai,vai man ir [personal_info : darba telefona numurs] [person : zuzannai]
16877,vai ir jauni epasta ziņojumi manā pastkastītē,vai ir jauni epasta ziņojumi manā [email_folder : pastkastītē]
16878,kas jauns manā epasta iesūtnē,kas jauns manā epasta [email_folder : iesūtnē]
16879,nosūti epastu džinetai par sanāksmi,nosūti epastu [person : džinetai] par [event_name : sanāksmi]
16880,nosūti epastu jānim par tikšanos,nosūti epastu [person : jānim] par [event_name : tikšanos]
16881,atbildi uz epastu,atbildi uz epastu
16882,nosūti ziņu pa epastu,nosūti ziņu pa epastu
16883,sūti epastu džekam pajautā cikos viņš šovakar būs mājās,sūti epastu [person : džekam] pajautā cikos viņš [timeofday : šovakar] būs mājās
16884,nosūti epastu mammai un pavaicā vai viņa varēja pasūtīt grāmatu no amazon par kuru es viņai teicu,nosūti epastu [relation : mammai] un pavaicā vai viņa varēja pasūtīt grāmatu no amazon par kuru es viņai teicu
16885,aizsūtīt epastu ozolas kundzei pajautāt viņai vai jānis ir iesniedzis savu pēdējo mājsdarbu,aizsūtīt epastu [person : ozolas kundzei] pajautāt viņai vai jānis ir iesniedzis savu pēdējo mājsdarbu
16886,atbildi uz šo vēstuli,atbildi uz šo vēstuli
16887,atbildi uz šo vēstuli,atbildi uz šo vēstuli
16888,kas ir zināms par jauno vēstuli,kas ir zināms par jauno vēstuli
16889,dabū man jaunu pastu,dabū man jaunu pastu
16890,kas rakstīts jaunajā epastā,kas rakstīts jaunajā epastā
16891,nosūtīt džonam smitam un raksti epastu,nosūtīt [person : džonam smitam] un raksti epastu
16892,sāc rakstīt epastu jānim priedem,sāc rakstīt epastu [person : jānim priedem]
16893,kāds epasts tika nosūtīts piecpadsmitos trīsdesmit,kāds epasts tika nosūtīts [time : piecpadsmitos trīsdesmit]
16894,parādi man manus pēdējos divus epastus,parādi man manus pēdējos divus epastus
16895,vai man ir saņemts epasts no mana darba,vai man ir saņemts epasts no mana darba
16896,kurš ir atsūtījis man epastu pēdējās nedēļas laikā,kurš ir atsūtījis man epastu [date : pēdējās nedēļas laikā]
16897,nosauc cilvēkus kuri man šodien ir atsūtījuši epastus,nosauc cilvēkus kuri man [date : šodien] ir atsūtījuši epastus
16898,kāda bija mana pēdējā epasta galvene,kāda bija mana pēdējā epasta galvene
16899,vai es esmu saņēmis kādu epastu no ilmāra bērziņa,vai es esmu saņēmis kādu epastu no [person : ilmāra bērziņa]
16900,vai es esmu saņēmusi kādus epastus no manas mātes,vai es esmu saņēmusi kādus epastus no [relation : manas mātes]
16901,vai es esmu saņēmis kādus epastus no mana tēva,vai es esmu saņēmis kādus epastus no [relation : mana tēva]
16902,atbildi uz manu pēdējo epastu,atbildi uz manu pēdējo epastu
16903,sūtīt atbildi uz manu pēdējo epastu,sūtīt atbildi uz manu pēdējo epastu
16904,es gribu atbildēt uz manu pēdējo epastu,es gribu atbildēt uz manu pēdējo epastu
16905,aizsūti epastu manai ģimenei pasakot par manas gaidāmās dzimšanas dienas plāniem,aizsūti epastu manai [relation : ģimenei] pasakot par manas gaidāmās [event_name : dzimšanas dienas] plāniem
16906,aizsūti epastu manai ģimenei pajautājot kā viņiem iet,aizsūti epastu manai [relation : ģimenei] pajautājot kā viņiem iet
16907,jāņa telefona numurs,[person : jāņa] [personal_info : telefona numurs]
16908,kāds ir zanes telefona numurs,kāds ir [person : zanes] [personal_info : telefona numurs]
16909,pievieno jaunu epasta kontaktu manā sarakstā,pievieno jaunu epasta kontaktu manā sarakstā
16910,es gribu un manu epasta adresi,es gribu un manu epasta adresi
16911,lūdzu ievieto manu jauno epasta adresi kontatos,lūdzu ievieto manu jauno epasta adresi kontatos
16912,vai es esmu saņēmis epastus no šīs personas,vai es esmu saņēmis epastus no šīs personas
16913,vai ir kādi neatbildēti epasti no šī cilvēka,vai ir kādi neatbildēti epasti no šī cilvēka
16914,vai man ir epasti no šī sūtītāja,vai man ir epasti no šī sūtītāja
16915,vai man ir kāds jauns epasts,vai man ir kāds jauns epasts
16916,hei atbildi uz epastu kuru es saņēmu,hei atbildi uz epastu kuru es saņēmu
16917,vai tu vari lūdzu lūdzu atbildēt uz to epastu,vai tu vari lūdzu lūdzu atbildēt uz to epastu
16918,apskaties epasta tematu,apskaties epasta tematu
16919,vai ir kāds epasts ar nosaukumu liene,vai ir kāds epasts ar nosaukumu liene
16920,sameklē ziņu ar virsrakstu,sameklē ziņu ar virsrakstu
16921,pašreizējie epasti,pašreizējie epasti
16922,epastus tagad,epastus tagad
16923,vai ir kādi jauni nelasīti yahoo epasti,vai ir kādi jauni nelasīti yahoo epasti
16924,lūdzu pārbaudi manu gmail jaunam pastam,lūdzu pārbaudi manu gmail jaunam pastam
16925,vai man pēdējā stundā ir pienākuši kādi epasti,vai man [time : pēdējā stundā] ir pienākuši kādi epasti
16926,kādus epastus es saņēmu vakar,kādus epastus es saņēmu [date : vakar]
16927,vai man ir kādi jauni epasti pēdējās stundas laikā,vai man ir kādi jauni epasti [time : pēdējās stundas] laikā
16928,atbildi uz helēnas pēdējo epastu sakot nē,atbildi uz [person : helēnas] pēdējo epastu sakot nē
16929,atbildēt džeisona epastam ar seši trīsdesmit,atbildēt [person : džeisona] epastam ar seši trīsdesmit
16930,parādi pēdējo epastu,parādi pēdējo epastu
16931,parādi jaunus epastus no katrīnas,parādi jaunus epastus no [person : katrīnas]
16932,parādi pēdējo epastu no jāņa,parādi pēdējo epastu no [person : jāņa]
16933,parādi kontaktu jānis,parādi kontaktu [person : jānis]
16934,parādi jāņa mobilā telefona numuru,parādi [person : jāņa] [personal_info : mobilā telefona numuru]
16935,parādi egona ofisa tālruni,parādi [person : egona] [personal_info : ofisa tālruni]
16936,epasta atbildē jānorāda,epasta atbildē jānorāda
16937,saglabā epastu vēlākam,saglabā epastu vēlākam
16938,atbildi uz jāņa epastu,atbildi uz [person : jāņa] epastu
16939,nosūti atbildē jānim manu adresi,nosūti atbildē [person : jānim] manu adresi
16940,caur epasta serveri,caur epasta serveri
16941,caur outlook,caur outlook
16942,caur mobilajiem telefoniem,caur mobilajiem telefoniem
16943,aizsūti epastu omītei temats sestdiena ziņa mēs apciemosim sestdien līdz drīzam,aizsūti epastu [relation : omītei] temats sestdiena ziņa mēs apciemosim sestdien līdz drīzam
16944,aizsūti epastu vecmāmiņai pasakot ka mēs viņu sestdien apciemosim līdz drīzam,aizsūti epastu [relation : vecmāmiņai] pasakot ka mēs viņu sestdien apciemosim līdz drīzam
16945,kāds man ir epasts,kāds man ir epasts
16946,atbildi uz saņemto epastu,atbildi uz saņemto epastu
16947,atbildi uz epastu,atbildi uz epastu
16950,jauns epasts kontaktpersonai,jauns epasts kontaktpersonai
16951,parādi man čārlza telefona numuru,parādi man [person : čārlza] [personal_info : telefona numuru]
16952,kāds ir čārlza epasts,kāds ir [person : čārlza] [personal_info : epasts]
16953,kā es varu sazināties ar čarliju,kā es varu sazināties ar [person : čarliju]
16954,sameklē kontaktus,sameklē kontaktus
16955,nosūti epastu jaunai kontaktpersonai,nosūti epastu jaunai kontaktpersonai
16956,aizsūti epastu jaunajam kontaktam,aizsūti epastu jaunajam kontaktam
16957,sāc jaunu epastu manam vīram,sāc jaunu epastu manam [relation : vīram]
16958,sākt epastu klientam,sākt epastu [relation : klientam]
16959,kurš man šodien atsūtīja epastu un kāda bija tēma,kurš man [date : šodien] atsūtīja epastu un kāda bija tēma
16961,atbildi ar,atbildi ar
16962,olly nosūti epastu manam ģimenes loceklim un nolasi to vispirms,olly nosūti epastu manam [relation : ģimenes loceklim] un nolasi to vispirms
16963,izlasi epastu un nosūti to ģimenes loceklim,izlasi epastu un nosūti to [relation : ģimenes loceklim]
16964,nosūti epastu ģimenes loceklim un nolasi to,nosūti epastu [relation : ģimenes loceklim] un nolasi to
16966,atrast epastus par stundām no darba,atrast epastus par stundām no darba
16967,sameklē manus epastus kuru tēma ietver darba stundas,sameklē manus epastus kuru tēma ietver darba stundas
16968,vai ir kaut kas jauns manā epastā,vai ir kaut kas jauns manā epastā
16969,lūdzu aizsūti epastu uz a. b. c. et gmail punkts com nevis x. y. z. et gmail punkts com,lūdzu aizsūti epastu uz [email_address : a. b. c. et gmail punkts com] nevis [email_address : x. y. z. et gmail punkts com]
16970,es vēlos lai epasts tiktu nosūtīts uz manu jauno epasta adresi a. b. c. et gmail punkts com,es vēlos lai epasts tiktu nosūtīts uz manu jauno epasta adresi [email_address : a. b. c. et gmail punkts com]
16971,es vēlos atbildēt uz mairitas epastu,es vēlos atbildēt uz [person : mairitas] epastu
16972,vai tu vari aizrakstīt atpakaļ dzidrim epastā,vai tu vari aizrakstīt atpakaļ [person : dzidrim] epastā
16973,pārbaudi manu epasta spama mapi vai tajā ir epasti ar pikšķerēšanas pazīmēm,pārbaudi manu epasta [email_folder : spama] mapi vai tajā ir epasti ar pikšķerēšanas pazīmēm
16974,lūdzu pārbaudi visus jaunos epastus no valsts ieņēmumu dienesta,lūdzu pārbaudi visus jaunos epastus no [business_name : valsts ieņēmumu dienesta]
16975,lūdzu atrodi jāņa numuru un pasaki man,lūdzu atrodi [person : jāņa] [personal_info : numuru] un pasaki man
16976,lūdzu sameklē māra pasta adresi un pasaki to man,lūdzu sameklē [person : māra] [personal_info : pasta adresi] un pasaki to man
16977,lūdzu atrodi justīnes kalniņas saziņas tālruni,lūdzu atrodi [person : justīnes kalniņas] saziņas [personal_info : tālruni]
