id,utt,annot_utt
13814,ano ang hibachi grill,ano ang [definition_word : hibachi grill]
13816,mga presyo ng stock sa robinsons,mga presyo ng stock sa [business_name : robinsons]
13817,stock pataas o pababa para sa mercury,stock pataas o pababa para sa [business_name : mercury]
13819,anong nangyari sa dow jones ngayong araw,anong nangyari sa dow jones [date : ngayong araw]
13820,buhay pa ba si gloria romero,buhay pa ba si [person : gloria romero]
13822,may pamilya ba si juan,may pamilya ba si [person : juan]
13823,gaano kalayo ang araw,gaano kalayo ang araw
13824,ilang pulgada ang nasa isang paa,ilang pulgada ang nasa isang paa
13825,sabihin mo sa akin kung anong trabaho ang dapat kong kunin,sabihin mo sa akin kung anong trabaho ang dapat kong kunin
13826,sabihin sa akin kung kailan at kung dapat akong bumili ng bagong bahay,sabihin sa akin kung kailan at kung dapat akong bumili ng bagong bahay
13827,ilarawan ang isang kabibi,ilarawan ang isang [definition_word : kabibi]
13828,ilarawan ang isdambituin,ilarawan ang [definition_word : isdambituin]
13829,ano ang kahulugan ng pagdiriwang,ano ang kahulugan ng [definition_word : pagdiriwang]
13830,siri ano ang kataasan ng alaminos pangasinan,siri ano ang kataasan ng [place_name : alaminos pangasinan]
13831,gaano kalaki ang tore ng pilipinas,gaano kalaki ang tore ng pilipinas
13832,ano ang kasalukuyang halaga ng palitan ng euro sa dolyar,ano ang kasalukuyang halaga ng palitan ng [currency_name : euro] sa [currency_name : dolyar]
13833,kung gaano karaming mga bot ang nasa isang dolyar,kung gaano karaming mga bot ang nasa isang [currency_name : dolyar]
13834,ano ang halaga ng peso kumpara sa isang dolyar ng u. s.,ano ang halaga ng [currency_name : peso] kumpara sa isang dolyar ng u. s.
13835,bakit parang makulit na asong babae si robert jaworski kapag naglalaro ang pangkat niya,bakit parang makulit na asong babae si [person : robert jaworski] kapag naglalaro ang pangkat niya
13836,aling relihiyon ang pinaka totoo,aling relihiyon ang pinaka totoo
13837,mayroon ka bang anumang mga pinagsisisihan o mga paghatol sa pagpapahalaga sa labas ng saklaw ng iyong intelektwal na kapasidad,mayroon ka bang anumang mga pinagsisisihan o mga paghatol sa pagpapahalaga sa labas ng saklaw ng iyong intelektwal na kapasidad
13838,matutulungan mo ba akong mahanap ang sagot sa tanong na ito,matutulungan mo ba akong mahanap ang sagot sa tanong na ito
13840,saan ipinanganak si coco martin,saan ipinanganak si [person : coco martin]
13842,ilang milya ang pagitan ng metro manila at bicol,ilang milya ang pagitan ng [place_name : metro manila] at [place_name : bicol]
13843,ilang milya ang pagitan ng metro manila at cordillera alexa,ilang milya ang pagitan ng [place_name : metro manila] at [place_name : cordillera] alexa
13844,ilang taon si ian veneracion,ilang taon si [person : ian veneracion]
13845,ano ang huling pelikula ni richard gomez na ginanapan niya,ano ang huling pelikula ni [person : richard gomez] na ginanapan niya
13846,nanalo na ba si agot isidro ng award sa akademya,nanalo na ba si [person : agot isidro] ng award sa akademya
13847,ano ang halaga ng palitan ng pera ng pilipinas,ano ang halaga ng palitan ng pera ng [currency_name : pilipinas]
13848,sabihin sa akin ang halaga ng palitan para sa peso,sabihin sa akin ang halaga ng palitan para sa [currency_name : peso]
13849,maaari mo bang sabihin sa akin ang halaga ng palitan para sa pera ng pilipinas,maaari mo bang sabihin sa akin ang halaga ng palitan para sa pera ng [currency_name : pilipinas]
13850,ano ang kahulugan ng buffet table,ano ang kahulugan ng [definition_word : buffet table]
13851,pwede mo bang ilarawan sa akin kung ano ang hitsura ng pinya,pwede mo bang ilarawan sa akin kung ano ang hitsura ng [definition_word : pinya]
13852,maaari mo bang sabihin sa akin ang tungkol sa gitnang silangan,maaari mo bang sabihin sa akin ang tungkol sa [place_name : gitnang silangan]
13853,saan sa mundo ang may pinakamaraming bulkan,saan sa mundo ang may pinakamaraming bulkan
13854,kailan namatay si fernando,kailan namatay si [person : fernando]
13855,ano ang pinakasikat na kanta ni aiza seguerra,ano ang pinakasikat na kanta ni [artist_name : aiza seguerra]
13856,sabihin sa akin ang pinakabagong stock ng pepsi,sabihin sa akin ang pinakabagong stock ng [business_name : pepsi]
13857,gusto kong malaman ang mga stock ng lazada,gusto kong malaman ang mga stock ng [business_name : lazada]
13858,ilista mo sa akin ang stock ng apple ngayon,ilista mo sa akin ang stock ng [business_name : apple] ngayon
13859,magkano ang dolyar ng u. s. laban sa piso,magkano ang [currency_name : dolyar ng u. s.] laban sa [currency_name : piso]
13860,ano ang halaga ng palitan sa pagitan ng dolyar at piso,ano ang halaga ng palitan sa pagitan ng [currency_name : dolyar] at [currency_name : piso]
13861,mangyaring ipakita sa akin ang halaga ng palitan sa pagitan ng dolyar at piso,mangyaring ipakita sa akin ang halaga ng palitan sa pagitan ng [currency_name : dolyar] at [currency_name : piso]
13862,anong hugis ng bola,anong hugis ng bola
13863,ano ang kahulugan ng lohika,ano ang kahulugan ng [definition_word : lohika]
13864,tukuyin ang lohika,tukuyin ang [definition_word : lohika]
13865,hanapin ang kahulugan ng lohika,hanapin ang kahulugan ng [definition_word : lohika]
13866,ano ang pinakamataas na bundok sa asya,ano ang pinakamataas na bundok sa asya
13867,saan ang parke ni rizal,saan ang [place_name : parke ni rizal]
13868,sabihin sa akin ang tungkol sa bundok apo,sabihin sa akin ang tungkol sa bundok apo
13869,paki google ang lokasyon at impormasyon ng bundok ng pulag,paki google ang lokasyon at impormasyon ng bundok ng pulag
13870,ano ang kahulugan ng homran,ano ang kahulugan ng [definition_word : homran]
13871,paano mo ilalarawan ang isang maligayang kaarawan,paano mo ilalarawan ang isang [definition_word : maligayang kaarawan]
13872,ano ang grab,ano ang [definition_word : grab]
13873,sabihin mo sa akin ang mga quotes na may kinalaman sa pag ibig,sabihin mo sa akin ang mga quotes na may kinalaman sa pag ibig
13874,sabihin mo sa akin kung kailan tatama ang susunod na malaking lindol sa maynila,sabihin mo sa akin kung kailan tatama ang susunod na malaking lindol sa [place_name : maynila]
13875,ilang taon na si joseph estrada,ilang taon na si [person : joseph estrada]
13876,ilang taon na si rodrigo duterte,ilang taon na si [person : rodrigo duterte]
13878,anong karakter ang ginagampanan ni dennis trillo,anong karakter ang ginagampanan ni [person : dennis trillo]
13879,sabihin mo sa akin ang tungkol kay gary valenciano,sabihin mo sa akin ang tungkol kay [artist_name : gary valenciano]
13880,google gary valenciano,google [artist_name : gary valenciano]
13881,bigyan ako ng impormason tungkol kay francis magalona,bigyan ako ng impormason tungkol kay [artist_name : francis magalona]
13882,ano ang mga presyo ng stock ni i. b. m.,ano ang mga presyo ng stock ni [business_name : i. b. m.]
13883,i google ang mga presyo ng i. b. m.,i [business_name : google] ang mga presyo ng [business_name : i. b. m.]
13884,maaari mo bang tukuyin ang isang upuan,maaari mo bang tukuyin ang isang [definition_word : upuan]
13885,ano ang kahulugan ng baster,ano ang kahulugan ng [definition_word : baster]
13886,saan matatagpuan ang pinakamainit na disyerto,saan matatagpuan ang pinakamainit na disyerto
13887,ano ang pinakamababaw na bahagi ng lupa,ano ang pinakamababaw na bahagi ng lupa
13888,ano ang temperatura sa tagaytay cavite,ano ang temperatura sa [place_name : tagaytay cavite]
13889,ano ang kabisera ng batangas,ano ang kabisera ng [place_name : batangas]
13890,maaari mo bang sabihin sa akin kung paano gumagana ang grabidad,maaari mo bang sabihin sa akin kung paano gumagana ang grabidad
13891,mangyaring sabihin sa akin kung paano gawin ang ikawalong baitang sa matematika ng aking mga anak na babae,mangyaring sabihin sa akin kung paano gawin ang ikawalong baitang sa matematika ng aking mga anak na babae
13892,kailangan kong panatilihing abala ang dalawang paslit sabihin sa akin kung ano ang gagawin,kailangan kong panatilihing abala ang dalawang paslit sabihin sa akin kung ano ang gagawin
13893,gusto ko ng ilang impormasyon tungkol kay eddie garcia,gusto ko ng ilang impormasyon tungkol kay [person : eddie garcia]
13894,sino si lenin,sino si [person : lenin]
13895,maaari mo bang sabihin sa akin ang tungkol kay alvin patrimonio,maaari mo bang sabihin sa akin ang tungkol kay [person : alvin patrimonio]
13896,mula dolyar hanggang peso,mula [currency_name : dolyar] hanggang [currency_name : peso]
13897,palitan ang piso sa dolyar,palitan ang [currency_name : piso] sa [currency_name : dolyar]
13898,puwede mo bang ilista ang stock sa sony,puwede mo bang ilista ang stock sa [business_name : sony]
13899,gusto kong malaman ang stock sa microsoft,gusto kong malaman ang stock sa [business_name : microsoft]
13900,ang kahulugan ng buhay,ang kahulugan ng [definition_word : buhay]
13901,ang paglalarawan sa anghel,ang paglalarawan sa [definition_word : anghel]
13902,puwede mo bang makuha para sa akin ang ruta papuntang pasig bago mag hatinggabi,puwede mo bang makuha para sa akin ang ruta papuntang [place_name : pasig] bago mag hatinggabi
13903,mayroon bang paraan upang mag bisikleta ng isang daang milya,mayroon bang paraan upang mag bisikleta ng isang daang milya
13904,ano ang pinakamahabang ilog sa mundo,ano ang pinakamahabang ilog sa mundo
13905,saan ang pinakamalamig na lugar sa mundo,saan ang pinakamalamig na lugar sa mundo
13906,ano ang ibig sabihin ng nabigla,ano ang ibig sabihin ng [definition_word : nabigla]
13907,tukuyin ang nabigla,tukuyin ang [definition_word : nabigla]
13908,maaari mo bang sabihin sa akin kung ano ang ibig sabihin ng nabigla,maaari mo bang sabihin sa akin kung ano ang ibig sabihin ng [definition_word : nabigla]
13909,ano ang kahulugan ng sukdulan,ano ang kahulugan ng [definition_word : sukdulan]
13910,paano tinutukoy ng merriam webster ang kalaluan,paano tinutukoy ng merriam webster ang [definition_word : kalaluan]
13911,patay na ba talaga si rico j. puno,patay na ba talaga si [artist_name : rico j. puno]
13912,ilang taon na si regine,ilang taon na si [artist_name : regine]
13913,saan nakatira si phil younghusband ngayon,saan nakatira si [person : phil younghusband] ngayon
13914,maaari mo bang ibigay sa akin ang halaga ng palitan para sa dolyar sa piso,maaari mo bang ibigay sa akin ang halaga ng palitan para sa dolyar sa piso
13915,ibigay mo sa akin ang presyo ng palitan para sa dolyar sa euros,ibigay mo sa akin ang presyo ng palitan para sa [currency_name : dolyar] sa [currency_name : euros]
13916,gaano kalayo ang maabot ng aking dolyar sa hapon,gaano kalayo ang maabot ng aking dolyar sa hapon
13917,ano ang yari sa sulihiya,ano ang [definition_word : yari sa sulihiya]
13918,ano ang pressure washer,ano ang [definition_word : pressure washer]
13919,sabihin sa akin ang tungkol sa solar powered jeepney,sabihin sa akin ang tungkol sa [definition_word : solar powered jeepney]
13920,ano ang kahel,ano ang [definition_word : kahel]
13921,ilan ang timbang ng isang kahel,ilan ang timbang ng isang kahel
13922,gaano karaming mga kalori ang nasa isang kahel,gaano karaming mga kalori ang nasa isang kahel
13923,ano ang kabisera ng maynila,ano ang kabisera ng maynila
13924,ano ang pinakamalaking lungsod sa metro manila,ano ang pinakamalaking lungsod sa [place_name : metro manila]
13925,anong estado ang hangganan ng metro manila,anong estado ang hangganan ng [place_name : metro manila]
13926,kailan ang kaarawan ni rizal,kailan ang kaarawan ni [person : rizal]
13927,magkano ang halaga ng ari arian robert jaworski,magkano ang halaga ng ari arian [person : robert jaworski]
13928,anong bahagi ng bansa ang may tropikal na kagubatan,anong bahagi ng bansa ang may tropikal na kagubatan
13929,sabihin sa akin ang isang lugar na may niyebe ngayon,sabihin sa akin ang isang lugar na may niyebe ngayon
13930,aling pera ang mas malaki sa dolyar ng u. s. o peso,aling pera ang mas malaki sa [currency_name : dolyar ng u. s.] o [currency_name : peso]
13931,suriin ang mga pera,suriin ang mga pera
13932,ano ang presyo ng stock ng lazada,ano ang presyo ng stock ng [business_name : lazada]
13933,ano ang pagbabago sa best buy stick,ano ang pagbabago sa best buy stick
13934,kumusta ang stock sa pangkalahatan,kumusta ang stock sa pangkalahatan
13935,ano ang paglalarawan ng isang virtual reality headset,ano ang paglalarawan ng isang [definition_word : virtual reality headset]
13936,ano ang virtual na realidad ulong panugtog,ano ang [definition_word : virtual na realidad ulong panugtog]
13938,may bago ba akong mga tinder match,may bago ba akong mga tinder match
13939,gaano kalayo gamit ang hakbang ang bahay mula dito,gaano kalayo gamit ang hakbang ang bahay mula dito
13940,ano ang ibig sabihin ng salita,ano ang ibig sabihin ng [definition_word : salita]
13941,gusto kong malaman ang kahulugan ng salita,gusto kong malaman ang kahulugan ng [definition_word : salita]
13943,paano mo tukuyin ang may problema,paano mo tukuyin ang [definition_word : may problema]
13944,ano ang depinisyon ng may problema,ano ang depinisyon ng [definition_word : may problema]
13945,ano ang ibig sabihin ng nakapagdududa,ano ang ibig sabihin ng [definition_word : nakapagdududa]
13946,paano naman si daniel,paano naman si [person : daniel]
13947,ilang taon na si rey valera,ilang taon na si [person : rey valera]
13948,saan nakatira si robin padilla,saan nakatira si [person : robin padilla]
13949,sino ang pinakasikat na artistang amerikano,sino ang pinakasikat na artistang amerikano
13950,ipakita sa akin ang halaga ng palitan sa pagitan ng peso at dolyar,ipakita sa akin ang halaga ng palitan sa pagitan ng [currency_name : peso] at [currency_name : dolyar]
13951,ano ang halaga ng palitan sa pagitan ng p. h. p. at euro,ano ang halaga ng palitan sa pagitan ng [currency_name : p. h. p.] at [currency_name : euro]
13952,iconvert ang p. h. p. sa euro,iconvert ang [currency_name : p. h. p.] sa [currency_name : euro]
13953,gusto kong malaman kung sa operasyon sa matematika ay kalkulado bago ang pagdadagdag pagbabawas pagpaparami o paghahati,gusto kong malaman kung sa operasyon sa matematika ay kalkulado bago ang pagdadagdag pagbabawas pagpaparami o paghahati
13954,maaari mong kalkulahin ang lima at lima,maaari mong kalkulahin ang lima at lima
13955,gusto kong malaman ang resulta ng dalawamput dalawa,gusto kong malaman ang resulta ng dalawamput dalawa
13956,ano ang saging,ano ang [definition_word : saging]
13957,ano ang hitsura ng saging,ano ang hitsura ng [definition_word : saging]
13958,ano ang silbi ng saging,ano ang silbi ng [definition_word : saging]
13959,sabihin mo sa akin ang pinakamataas na bundok sa mundo,sabihin mo sa akin ang pinakamataas na bundok sa mundo
13960,kailangan kong malaman ang pinakamataas na bundok sa mundo,kailangan kong malaman ang pinakamataas na bundok sa mundo
13961,saan matatagpuan ang pinakamalaking talon sa mundo,saan matatagpuan ang pinakamalaking talon sa mundo
13962,ano ang kaarawan ni anne curtis,ano ang [event_name : kaarawan] ni [person : anne curtis]
13963,kailan ipinanganak si ann curtis,kailan ipinanganak si [person : ann curtis]
13964,may kaarawan si angelina kailan,may [event_name : kaarawan] si [person : angelina] kailan
13965,ano ang halaga ng palitan sa pagitan ng u. s. d. at piso,ano ang halaga ng palitan sa pagitan ng [currency_name : u. s. d.] at [currency_name : piso]
13966,ano ang halaga ng piso,ano ang halaga ng [currency_name : piso]
13968,kailan ipinanganak si emilio aguinaldo,kailan ipinanganak si [person : emilio aguinaldo]
13969,para sa kung ano sikat si kris aquino,para sa kung ano sikat si [person : kris aquino]
13970,ilang mga oscar na ang nanalo ni lorna tolentino,ilang mga oscar na ang nanalo ni [person : lorna tolentino]
13971,ilarawan,ilarawan
13972,ilang taon na si edu manzano,ilang taon na si [person : edu manzano]
13973,anong mga pelikula ang ginawa ni marc pingris,anong mga pelikula ang ginawa ni [person : marc pingris]
13974,saan matatagpuan ang pilipinas,saan matatagpuan ang [place_name : pilipinas]
13975,ano ang lokasyon ng metro manila,ano ang lokasyon ng [place_name : metro manila]
13976,anong taon namatay si pepe,anong taon namatay si [person : pepe]
13978,sino si rodrigo duterte,sino si [person : rodrigo duterte]
13979,sabihin mo sa akin ang tungkol kay rodrigo duterte,sabihin mo sa akin ang tungkol kay [person : rodrigo duterte]
13980,bagong halaga ng palitan,bagong halaga ng palitan
13981,posisyon ngayon ng piso,posisyon ngayon ng [currency_name : piso]
13982,halaga ng dolyar sa kasalukuyan,halaga ng [currency_name : dolyar] sa kasalukuyan
13983,pagdurusa sa mga kahinatnan,pagdurusa sa mga kahinatnan
13984,kahihinatnan sa mga aksyon,kahihinatnan sa mga aksyon
13985,paliwanag ng teleponong device,paliwanag ng [definition_word : teleponong device]
13986,nangungunang modelo ng kotse,nangungunang modelo ng kotse
13987,opinyon tungkol sa pinakabagong mga gadyet,opinyon tungkol sa pinakabagong mga gadyet
13988,saan ang pilipinas,saan ang [place_name : pilipinas]
13989,heograpikong lokasyon ng taiwan,heograpikong lokasyon ng [place_name : taiwan]
13990,nasaan si ashwin,nasaan si [person : ashwin]
13991,nasaan siya kahapon,nasaan siya [date : kahapon]
13992,ang kanyang bagong parangal,ang kanyang bagong parangal
13993,ano ang halaga ng palitan ng dolyar,ano ang halaga ng palitan ng [currency_name : dolyar]
13994,gaano karaming piso para sa bawat dolyar,gaano karaming [currency_name : piso] para sa bawat [currency_name : dolyar]
13995,ano ang katumbas ng p. h. p. peso ng isang euro,ano ang katumbas ng [currency_name : p. h. p. peso] ng isang [currency_name : euro]
13996,ano ang ibig sabihin ng obligado,ano ang ibig sabihin ng [definition_word : obligado]
13997,magkano ang karaniwang bahay,magkano ang karaniwang bahay
13998,gaano kalaki ang metro manila,gaano kalaki ang [place_name : metro manila]
13999,ano ang katamaran,ano ang [definition_word : katamaran]
14000,ilarawan ang katamaran,ilarawan ang [definition_word : katamaran]
14001,sabihin sa akin ang lahat ng nalalaman mo tungkol sa mga sloth,sabihin sa akin ang lahat ng nalalaman mo tungkol sa mga sloth
14002,presyo ng stock ng honda,presyo ng stock ng [business_name : honda]
14003,presyo ng stock ng t. v. s.,presyo ng stock ng [business_name : t. v. s.]
14004,ikuha mo ako ng presyo ng stock ng audi,ikuha mo ako ng presyo ng stock ng [business_name : audi]
14005,ipakita sa akin ang mga sikat na halaga ng palitan,ipakita sa akin ang mga sikat na halaga ng palitan
14006,ipakita sa akin ang kasalukuyang halaga ng palitan sa pagitan ng pesos at iba pang mga pera,ipakita sa akin ang kasalukuyang halaga ng palitan sa pagitan ng [currency_name : pesos] at iba pang mga pera
14007,ano ang fjord,ano ang [place_name : fjord]
14008,sabihin sa akin ang tungkol sa fjords,sabihin sa akin ang tungkol sa [place_name : fjords]
14009,ilang taon na si pelita corales,ilang taon na si [person : pelita corales]
14010,kailan ipinanganak si pilita corales,kailan ipinanganak si [person : pilita corales]
14011,ano ang kaarawan ni regine velasquez,ano ang [event_name : kaarawan] ni [person : regine velasquez]
14012,ano ang ibig sabihin ng tiririt,ano ang ibig sabihin ng [definition_word : tiririt]
14013,ano ang ibig sabihin ng bling,ano ang ibig sabihin ng [definition_word : bling]
14014,saan ang northern luzon,saan ang [place_name : northern luzon]
14015,ano ang mga coordinate ng ekwador,ano ang mga coordinate [place_name : ng ekwador]
14016,nasaan ang polong timog,nasaan ang [place_name : polong timog]
14017,sabihin sa akin ang tungkol kay emilio aguinaldo,sabihin sa akin ang tungkol kay [person : emilio aguinaldo]
14018,ano ang ibig sabihin ng tagumpay,ano ang ibig sabihin ng [definition_word : tagumpay]
14019,bigyan mo ako ng kahulugan ng carion,bigyan mo ako ng kahulugan ng [definition_word : carion]
14020,hanapin ang ekonomiya sa diksyunaryo,hanapin ang [definition_word : ekonomiya] sa diksyunaryo
14021,saan ko aayusin ang aking alagang hayop,saan ko aayusin ang aking alagang hayop
14022,ilarawan ang langit,ilarawan ang [definition_word : langit]
14023,ilarawan ang impyerno,ilarawan ang [definition_word : impyerno]
14024,ilarawan ang kamatayan,ilarawan ang [definition_word : kamatayan]
14025,katumbas ng isa at dalawa,katumbas ng isa at dalawa
14026,kung ang isang lapis ay nagkakahalaga ng apat na dolyar at ang isang libro ay nagkakahalaga ng sampung dolyar magkano ang dapat kong bayaran kung ako ay bibili ng dalawang lapis at tatlong libro,kung ang isang lapis ay nagkakahalaga ng apat na dolyar at ang isang libro ay nagkakahalaga ng sampung dolyar magkano ang dapat kong bayaran kung ako ay bibili ng dalawang lapis at tatlong libro
14027,saan galing si duterte,saan galing si [person : duterte]
14028,nasaan nagmula si joseph e. estrada,nasaan nagmula si [person : joseph e. estrada]
14029,ano ang halaga ng palitan ng dolyar ng u. s. at peso,ano ang halaga ng palitan ng [currency_name : dolyar ng u. s.] at [currency_name : peso]
14030,kailangan ko ang halaga ng palitan para sa dolyar ng u. s. at piso,kailangan ko ang halaga ng palitan para sa [currency_name : dolyar ng u. s.] at [currency_name : piso]
14031,sabihin sa akin kung kailan ipinanganak si martin luther king junior,sabihin sa akin kung kailan ipinanganak si [person : martin luther king junior]
14032,sabihin mo sa akin kung kailan ipinanganak si aquino,sabihin mo sa akin kung kailan ipinanganak si [person : aquino]
14033,sabihin mo sa akin kung kailan ipinanganak si duterte,sabihin mo sa akin kung kailan ipinanganak si [person : duterte]
14035,ano ang bahura,ano ang [definition_word : bahura]
14036,paano ang hitsura ng tsite,paano ang hitsura ng [definition_word : tsite]
14037,saan ang parke ni rizal,saan ang parke ni rizal
14038,ano ang lokasyon ng pasig,ano ang lokasyon ng pasig
14039,anong estado sa pilipinas ang pinakamalayong hilaga,anong estado sa pilipinas ang pinakamalayong hilaga
14040,gaano kataas si hulk hogan,gaano kataas si hulk hogan
14041,sabihin sa akin ang tungkol sa maagang buhay ni ninoy aquino,sabihin sa akin ang tungkol sa maagang buhay ni [person : ninoy aquino]
14042,sabihin sa akin ang tungkol sa kasaysayan ng lazada,sabihin sa akin ang tungkol sa kasaysayan ng lazada
14043,sa bansang ito kung ano ang halaga ng palitan,sa bansang ito kung ano ang halaga ng palitan
14044,ano ang halaga ng palitan sa rehiyong ito,ano ang halaga ng palitan sa rehiyong ito
14045,ano ang kahulugan para sa bagay na ito,ano ang kahulugan para sa [definition_word : bagay na ito]
14046,hanapin sa akin ang paglalarawan ng bagay na ito,hanapin sa akin ang paglalarawan ng [definition_word : bagay na ito]
14047,hanapin ang kahulugan ng bagay na ito,hanapin ang kahulugan ng [definition_word : bagay na ito]
14048,ano ang heograpikong katotohanan sa rehiyong ito,ano ang heograpikong katotohanan sa rehiyong ito
14049,ano ang heograpikong rehiyon ng pilipinas,ano ang heograpikong rehiyon ng pilipinas
14050,sabihin sa akin kung ano ang heograpiya sa rehiyong ito,sabihin sa akin kung ano ang heograpiya sa rehiyong ito
14051,kumuha ako ng bagong kahulugan,kumuha ako ng bagong kahulugan
14052,ano ang imigrante,ano ang [definition_word : imigrante]
14053,anong taon nagsimulang umarte si albert martinez,anong taon nagsimulang umarte si [person : albert martinez]
14054,saan galing si james reid,saan galing si [person : james reid]
14055,saan galing si james reid,saan galing si [person : james reid]
14056,ano ang palitan ng dolyar ng u. s. sa peso,ano ang palitan ng [currency_name : dolyar ng u. s.] sa [currency_name : peso]
14057,bigyan mo ako ng halaga ng palitan para sa dolyar ng u. s. at peso,bigyan mo ako ng halaga ng palitan para sa [currency_name : dolyar ng u. s.] at [currency_name : peso]
14058,anong exchange rate meron ang dolyar ng u. s. at ang peso,anong exchange rate meron ang [currency_name : dolyar ng u. s.] at ang [currency_name : peso]
14059,bigyan mo ako ng paglalarawan ng isang boeing seven four seven,bigyan mo ako ng paglalarawan ng isang [definition_word : boeing seven four seven]
14060,nasaan ang pangasinan,nasaan ang [person : pangasinan]
14061,nasaan ang luneta,nasaan ang luneta
14062,saan ang manila zoo,saan ang manila zoo
14063,ano ang kaarawan ni elvis presley,ano ang [event_name : kaarawan] [person : ni elvis presley]
14064,buhay pa ba si ryan cayabyab,buhay pa ba si [person : ryan cayabyab]
14065,may asawa na ba si joyce jimenez,may asawa na ba si [person : joyce jimenez]
14066,gaano katangkad si regine,gaano katangkad si [artist_name : regine]
14067,taga saan si brandon vera,taga saan si [person : brandon vera]
14068,presyo ng stock para sa google,presyo ng stock para sa [business_name : google]
14069,kailangan ko ng presyo ng stock ng shopee,kailangan ko ng presyo ng stock ng [business_name : shopee]
14070,ano ang presyo ng sapi ng netflix,ano ang presyo ng sapi ng [business_name : netflix]
14071,sabihin mo sa akin kung ano ang suot ko kahapon,sabihin mo sa akin kung ano ang suot ko [date : kahapon]
14072,nasaan sa mundo si panday,nasaan sa mundo si [place_name : panday]
14073,ano ang rate ng p. h. p.,ano ang rate ng [currency_name : p. h. p.]
14074,ang isang dolyar ay katumbas ng kung magkano ang p. h. p.,ang isang [currency_name : dolyar] ay katumbas ng kung magkano ang [currency_name : p. h. p.]
14075,ano ang laptop,ano ang [definition_word : laptop]
14076,ano ang magagawa ko sa laptop,ano ang magagawa ko sa [definition_word : laptop]
14077,ano ang tryanggulo ng bermuda,ano ang tryanggulo ng bermuda
14078,ano ang tryanggulo ng bermuda,ano ang tryanggulo ng bermuda
14079,saan ang tryanggulo ng bermuda,saan ang tryanggulo ng bermuda
14080,ano ang sanhi ng tryanggulo sa bermuda,ano ang sanhi ng tryanggulo sa bermuda
14081,kasal na ba si robin padilla,kasal na ba si [person : robin padilla]
14082,ilan ang mga anak ni jackie chan,ilan ang mga anak ni [person : jackie chan]
14083,kung saan kasalukuyang nakatira si jackie chan,kung saan kasalukuyang nakatira si [person : jackie chan]
14084,ano ang labindalawang beses ng walo,ano ang labindalawang beses ng walo
14085,ano ang walumput pito bawasan ng labing apat,ano ang walumput pito bawasan ng labing apat
14086,ano ang dalawang daan na hinati sa labintatlo,ano ang dalawang daan na hinati sa labintatlo
14087,ano ang halaga ng palitan para sa piso ng pilipinas,ano ang halaga ng palitan para sa [currency_name : piso ng pilipinas]
14088,ano ang kasalukuyang halaga ng stock ng facebook,ano ang kasalukuyang halaga ng stock ng [business_name : facebook]
14089,halaga ng stock ng facebook,halaga ng stock ng [business_name : facebook]
14090,kasalukuyang stock rate ng facebook,kasalukuyang stock rate ng [business_name : facebook]
14091,siri ano ang ibig sabihin ng balakid,siri ano ang ibig sabihin ng [definition_word : balakid]
14092,siri ano ang ibig sabihin ng pagsisiyasat,siri ano ang ibig sabihin ng [definition_word : pagsisiyasat]
14093,ano ang kanyon,ano ang [definition_word : kanyon]
14094,sabihin sa akin ang tungkol sa medieval na mga makina ng digmaan,sabihin sa akin ang tungkol sa [definition_word : medieval na mga makina ng digmaan]
14096,nasaan ang cordillera mountains,nasaan ang cordillera mountains
14097,kailan ang kaarawan ni einstein,kailan ang [event_name : kaarawan] ni [person : einstein]
14098,ikinasal ba si gregorio zara,ikinasal ba si [person : gregorio zara]
14099,ano ang mangyayari kapag kumain ako ng junk na pagkain at alak,ano ang mangyayari kapag kumain ako ng junk na pagkain at alak
14100,may problema ba sa pagkakaroon ng basurang pagkain at inumin,may problema ba sa pagkakaroon ng [food_type : basurang pagkain] at inumin
14101,anong balak ni sarah,anong balak ni [person : sarah]
14102,anong ginawa ni rochelle panganiban ngayon,anong ginawa ni [person : rochelle panganiban] [date : ngayon]
14104,siri ilarawan ang isang bahaghari,siri ilarawan ang isang [definition_word : bahaghari]
14105,siri anong itsura ng gwapong mukha ni ian veneracion,siri anong itsura ng [definition_word : gwapong mukha ni ian veneracion]
14106,kailan namatay si francis m.,kailan namatay si [person : francis m.]
14107,ipakita mo sa akin ang talambuhay ni prince,ipakita mo sa akin ang talambuhay ni [person : prince]
14108,may mga anak ba ang prinsipe,may mga anak ba ang [person : prinsipe]
14109,sino ang unang pangulo sa pilipinas,sino ang unang pangulo sa [place_name : pilipinas]
14110,sino ang nagtayo ng tore ng maynila,sino ang nagtayo ng tore ng maynila
14111,saan matatagpuan ang pinakamataas na talon sa mundo,saan matatagpuan ang pinakamataas na talon sa mundo
14112,ipakita ang halaga ng palitan ng u. s. d. laban sa piso,ipakita ang halaga ng palitan ng [currency_name : u. s. d.] laban sa [currency_name : piso]
14113,ipakita ang halaga ng palitan ng u. s. d. at piso,ipakita ang halaga ng palitan ng [currency_name : u. s. d.] at [currency_name : piso]
14114,ano ang buhangin ng bato,ano ang [definition_word : buhangin ng bato]
14115,magbigay ng mga detalye ng batong buhangin,magbigay ng mga detalye ng [definition_word : batong buhangin]
14116,ilarawan ang batong buhangin,ilarawan ang [definition_word : batong buhangin]
14117,saan matatagpuan ang mga tagilo,saan matatagpuan ang [place_name : mga tagilo]
