id,utt,annot_utt
14887,kolikšna je najnižja cena za cankarjevo prvo knjigo,kolikšna je najnižja cena za [person : cankarjevo] prvo knjigo
14888,ali mi lahko prosim opišeš ta predmet,ali mi lahko prosim opišeš ta predmet
14889,prosim opiši mi ta objekt,prosim opiši mi ta objekt
14890,kaj pomeni,kaj pomeni
14891,na katerih področjih je človek najboljši,na katerih področjih je človek najboljši
14892,koliko oboževalcev ima ta oseba približno,koliko oboževalcev ima ta oseba približno
14893,je ta oseba trenutno živa če je kje je in koliko je stara,je ta oseba trenutno živa če je kje je in koliko je stara
14894,mi lahko poveš kaj je na lokaciji en milijon dvesto oseminpetdeset tisoč sedemmsto petinštirideset,mi lahko poveš kaj je na lokaciji en milijon dvesto oseminpetdeset tisoč sedemmsto petinštirideset
14895,koordinate everesta,koordinate [place_name : everesta]
14896,kdaj je bilo ramovo zadnje potovanje,kdaj je bilo ramovo zadnje potovanje
14897,kateri je bil prvi sateli ki ga je izstrelila nasa,kateri je bil prvi sateli ki ga je izstrelila nasa
14898,kdo je osvojil največje število oskarjev,kdo je osvojil največje število oskarjev
14899,ali je petrolova delnica zrasla ali padla od zadnjega četrtletja,ali je [business_name : petrolova] delnica zrasla ali padla od zadnjega četrtletja
14900,kako izgleda pelargonija,kako izgleda [definition_word : pelargonija]
14901,prosim opiši mi slona,prosim opiši mi [definition_word : slona]
14902,kakšna je definicija besede preobilje,kakšna je definicija besede [definition_word : preobilje]
14903,kakšne so zadnje cene delnic,kakšne so zadnje cene delnic
14904,ali so delnice naraščale ali padale,ali so delnice naraščale ali padale
14905,ali je funt višji ali nižji v primerjavi z dolarjem,ali je [currency_name : funt] višji ali nižji v primerjavi z [currency_name : dolarjem]
14906,kakšen je današnji tečaj ameriškega dolarja,kakšen je [date : današnji] tečaj [currency_name : ameriškega dolarja]
14907,na kakšni nadmorski višini je kranj,na kakšni nadmorski višini je [place_name : kranj]
14908,katera je najdaljša reka v španiji,katera je najdaljša reka v [place_name : španiji]
14909,kako zgleda ta majica z dolgimi rokavi,kako zgleda ta [definition_word : majica z dolgimi rokavi]
14910,kako velik je zložljiv nahrbtnik in kako izgleda,kako velik je zložljiv nahrbtnik in kako izgleda
14911,kaj je to vbrizgalnik goriva,kaj je to [definition_word : vbrizgalnik goriva]
14912,kje je bil rojen predsednik drnovšek,kje je bil rojen predsednik [person : drnovšek]
14913,kako je umrl boris gaberšnik,kako je umrl [person : boris gaberšnik]
14914,katera je najvišja gora v italiji,katera je najvišja gora v [place_name : italiji]
14915,katera je največja reka v nemčiji,katera je največja reka v [place_name : nemčiji]
14916,koliko ljudi živi v ljubljani,koliko ljudi živi v [place_name : ljubljani]
14917,kdaj izide naslednji album jana plestenjaka,kdaj izide naslednji album [person : jana plestenjaka]
14918,kako dolgo je noseča princesa katarina,kako dolgo je noseča [person : princesa katarina]
14919,kako je šlo megatelovim delnicam prejšnji teden,kako je šlo [business_name : megatelovim] delnicam [date : prejšnji teden]
14920,cena mercator delnice,cena [business_name : mercator] delnice
14921,ali so petrolove delnice danes kaj narastle,ali so [business_name : petrolove] delnice [date : danes] kaj narastle
14922,bilo mi mi všeč da bi lahko preveril če je bil še kdo drug v hiši,bilo mi mi všeč da bi lahko preveril če je bil še kdo drug v hiši
14923,želim si da mi poveš če se kaj začne žgati in izklopiš pečico ali mikrovalovko,želim si da mi poveš če se kaj začne žgati in izklopiš pečico ali mikrovalovko
14924,želim da vodiš preprost popis zalog in mi sporočiš ko nečesa zmanjka,želim da vodiš preprost popis zalog in mi sporočiš ko nečesa zmanjka
14925,so šle petrolove delnice gor ali dol,so šle [business_name : petrolove] delnice gor ali dol
14926,koliko bi stal nakup delnic v leku,koliko bi stal nakup delnic v [business_name : leku]
14927,kakšen je menjalni tečaj ameriškega dolarja za rupi danes,kakšen je menjalni tečaj [currency_name : ameriškega dolarja] za [currency_name : rupi] [date : danes]
14928,povej mi menjalni tečaj rupije za dirham,povej mi menjalni tečaj [currency_name : rupije] za [currency_name : dirham]
14930,kaj počne trump ta teden,kaj počne [person : trump] [date : ta teden]
14931,bo ford fiesta letnik dva tisoč petnajst čez tri leta kaj vreden,bo ford fiesta letnik dva tisoč petnajst čez tri leta kaj vreden
14932,kateri je najboljši maraton ki se ga lahko udeležim v naslednjih šestih mesecih,kateri je najboljši maraton ki se ga lahko udeležim v naslednjih šestih mesecih
14933,povej mi podatke o indijski geografiji,povej mi podatke o [place_name : indijski] geografiji
14934,katera pohodniška pot v gorah bi bila najboljša z vidika najlepšega slapa,katera pohodniška pot v gorah bi bila najboljša z vidika najlepšega slapa
14935,kdaj je najboljši čas za nakupovanje v targetu da ne bo prevelikega števila ljudi,kdaj je najboljši čas za nakupovanje v targetu da ne bo prevelikega števila ljudi
14936,za koliko je pred časom bil prodan telekom,za koliko je pred časom bil prodan [business_name : telekom]
14939,potrebujem nekaj podrobnosti o janezu janši,potrebujem nekaj podrobnosti o [person : janezu janši]
14940,kaj je odgovor na deseto vprašanje,kaj je odgovor na deseto vprašanje
14941,odpri kalkulator,odpri kalkulator
14942,koliko je cena petrolove delnice,koliko je cena [business_name : petrolove] delnice
14943,povejmi ceno delnice innova,povejmi ceno delnice [business_name : innova]
14944,povej mi kdaj bo slovenska ekonomija podobna ameriški,povej mi kdaj bo slovenska ekonomija podobna ameriški
14945,kaj pomeni punčica mojega očesa,kaj pomeni [definition_word : punčica mojega očesa]
14946,kakšna je definicija marinare,kakšna je definicija [definition_word : marinare]
14947,opiši mi kaj je to žitni krog,opiši mi kaj je to [definition_word : žitni krog]
14948,olly povej mi kaj je žitni krog,olly povej mi kaj je [definition_word : žitni krog]
14949,srečanje za današnjo zabavo,srečanje za [date : današnjo] [event_name : zabavo]
14950,kako lahko ljudje mislijo da lahko karkoli skrijejo pred bogom,kako lahko ljudje mislijo da lahko karkoli skrijejo pred bogom
14951,odprt internet,odprt internet
14952,menjalni tečaj za evro,menjalni tečaj za evro
14953,kaj je pri,kaj je pri
14955,definiraj deset,definiraj deset
14956,odpri zemljevid,odpri zemljevid
14957,zemljepis prosim,zemljepis prosim
14958,poglej,poglej
14959,številka nedrčka julianne hough,številka nedrčka [person : julianne hough]
14960,kateri nogometaš je dal največ golov doslej,kateri nogometaš je dal največ golov doslej
14961,koliko je star janez novak,koliko je star [person : janez novak]
14962,bremen proste delnice,bremen proste delnice
14963,internet prosim,internet prosim
14964,alexa kaj je google,alexa kaj je google
14965,kakšen je teačaj za delnice petrol d. d.,kakšen je teačaj za delnice [business_name : petrol d. d.]
14966,koliko stane podjetje gorenjka,koliko stane podjetje [business_name : gorenjka]
14967,kako naj razumem ženske,kako naj razumem ženske
14968,zakaj ljudje ki stradajo imajo toliko otrok,zakaj ljudje ki stradajo imajo toliko otrok
14969,lahko kopam za zlato na katerem koli javnem zemljišču,lahko kopam za zlato na katerem koli javnem zemljišču
14970,skupaj zopet prevzemimo svet,skupaj zopet prevzemimo svet
14971,pripoveduj mi o nastanku sveta,pripoveduj mi o nastanku sveta
14972,povej mi prosim menjalni tečaj med indijskem rupijem in ameriškim dolarjem,povej mi prosim menjalni tečaj med [currency_name : indijskem rupijem] in [currency_name : ameriškim dolarjem]
14973,kakšen je menjalni tečaj ameriškega dolarja in indijskega rupija,kakšen je menjalni tečaj [currency_name : ameriškega dolarja] in [currency_name : indijskega rupija]
14974,rad bi imel opis avta,rad bi imel opis [definition_word : avta]
14975,potrebujem geografske podatke o italiji,potrebujem geografske podatke o [place_name : italiji]
14976,navedi geografsko lokacijo tajvana,navedi geografsko lokacijo [place_name : tajvana]
14977,povej mi kaj o osebni zgodovini gojmirja lešnjaka gojca,povej mi kaj o osebni zgodovini [person : gojmirja lešnjaka gojca]
14978,tečaj dolarja za filipinski peso,tečaj [currency_name : dolarja] za [currency_name : filipinski peso]
14979,devizni tečaj indijskega rupija in singaporskega dolarja,devizni tečaj [currency_name : indijskega rupija] in [currency_name : singaporskega dolarja]
14980,opiši mi iphone sedem,opiši mi [definition_word : iphone sedem]
14981,opis iphona sedem,opis [definition_word : iphona sedem]
14982,najnovejši iphone,najnovejši iphone
14983,menjalni tečaj za pretvorbo deset dolarjev v evro,menjalni tečaj za pretvorbo deset [currency_name : dolarjev] v [currency_name : evro]
14984,alexa povej mi menjalni tečaj desetih dolarjev za evro,alexa povej mi menjalni tečaj desetih [currency_name : dolarjev] za [currency_name : evro]
14985,kakšen je menjalni tečaj za deset dolarjev v evrih,kakšen je menjalni tečaj za deset [currency_name : dolarjev] v [currency_name : evrih]
14986,alexa definiraj televizijo,alexa definiraj [definition_word : televizijo]
14987,kaj je računalnik,kaj je [definition_word : računalnik]
14988,alexa kaj je računalnik,alexa kaj je [definition_word : računalnik]
14989,kateri je najmanjši otok na svetu,kateri je najmanjši otok na [place_name : svetu]
14990,prikaži vreme v našem mestu,prikaži vreme v našem mestu
14991,alexa pokaži vreme v našem mestu,alexa pokaži vreme v našem mestu
14992,alexa povej mi ključne besede o usain bolt,alexa povej mi ključne besede o [person : usain bolt]
14993,povej mi ključne besede za usain bolta,povej mi ključne besede za [person : usain bolta]
14994,kateri je naslednji film borisa cavazze,kateri je naslednji film [person : borisa cavazze]
14995,kaj pomeni beseda situacija,kaj pomeni beseda [definition_word : situacija]
14996,povej mi kakšna je uradna definicija banane,povej mi kakšna je uradna definicija [definition_word : banane]
14997,kaj pomeni namestiti se,kaj pomeni [definition_word : namestiti se]
14998,mi prosim opišeš iphone sedem,mi prosim opišeš [definition_word : iphone sedem]
14999,opiši petdeset inčni pametni televizor,opiši [definition_word : petdeset inčni pametni televizor]
15000,rab bi definicijo novega bekovega pralnega stroja,rab bi definicijo novega [definition_word : bekovega pralnega stroja]
15001,ali je res da ima azija le dve državi,ali je res da ima [place_name : azija] le dve državi
15002,je krajinski park goričko največji park,je [place_name : krajinski park goričko] največji park
15003,kdaj je umrl peter musevski,kdaj je umrl [person : peter musevski]
15004,ima anika horvat kaj bratov in sester,ima [person : anika horvat] kaj bratov in sester
15005,koliko plošč je izdal nipke,koliko plošč je izdal [person : nipke]
15006,rešitev,rešitev
15007,je enak,je enak
15008,ali mi lahko poiščeš in poveš cene delnic facebooka,ali mi lahko poiščeš in poveš cene delnic [business_name : facebooka]
15009,koliko stane delnica pri mercatorju,koliko stane delnica pri [business_name : mercatorju]
15010,koliko je en ameriški dolar vreden v angliji,koliko je en [currency_name : ameriški dolar] vreden v [currency_name : angliji]
15011,kakšen je menjalni tečaj iz angleške valute v jen,kakšen je menjalni tečaj iz [currency_name : angleške] valute v [currency_name : jen]
15012,kakšne so mere rubikove kocke,kakšne so mere rubikove kocke
15013,kakšne so mere zakonske vzmetnice,kakšne so mere zakonske vzmetnice
15014,kako velika je japonska,kako velika je [place_name : japonska]
15015,koliko je od ljubljane do japana,koliko je od [place_name : ljubljane] do [place_name : japana]
15016,kako se najhitreje pride do benetk po cesti,kako se najhitreje pride do [place_name : benetk] po cesti
15017,ali mi lahko poveš katere filme vrtijo v kinih nocoj,ali mi lahko poveš katere filme vrtijo v kinih [timeofday : nocoj]
15018,kdaj je najdaljši dan v letu,kdaj je najdaljši dan v letu
15019,kako visok je sebastian cavazza,kako visok je [person : sebastian cavazza]
15020,koliko je star gojmir lešnjak gojc,koliko je star [person : gojmir lešnjak gojc]
15022,kakšna je razlika med včerajšnjimi in današnjimi cenami delnic krke,kakšna je razlika med [date : včerajšnjimi] in [date : današnjimi] cenami delnic [business_name : krke]
15023,ali so krkine delnice danes naraščale ali padale,ali so [business_name : krkine] delnice [date : danes] naraščale ali padale
15024,pomagaj mi razumeti zakaj se letnji časi spreminjajo,pomagaj mi razumeti zakaj se letnji časi spreminjajo
15025,povej mi zakaj so razmerja tako težavna,povej mi zakaj so razmerja tako težavna
15026,kaj je babica gre na jug,kaj je babica gre na jug
15027,koliko pesmi je napisal adi smolar,koliko pesmi je napisal [artist_name : adi smolar]
15028,ali je anika horvat samska,ali je [person : anika horvat] samska
15029,olly kaj pomeni snafu,olly kaj pomeni [definition_word : snafu]
15030,olly kakšna je definicija besede alarm,olly kakšna je definicija besede [definition_word : alarm]
15031,kaj je definicija besede zmešnjava,kaj je definicija besede [definition_word : zmešnjava]
15032,koliko je en dolar v funtih,koliko je en [currency_name : dolar] v [currency_name : funtih]
15033,olly kakšen je menjalni tečaj med ameriškim in avstralskim dolarjem,olly kakšen je menjalni tečaj med [currency_name : ameriškim] in [currency_name : avstralskim dolarjem]
15034,opiši ljubljanski nebotičnik,opiši [definition_word : ljubljanski nebotičnik]
15035,definiraj besedo novela,definiraj besedo [definition_word : novela]
15036,koliko rek je v evropi,koliko rek je v [place_name : evropi]
15037,olly koliko rek je v evropi,olly koliko rek je v [place_name : evropi]
15038,kje se začne triglav,kje se začne [place_name : triglav]
15039,olly kje se začne triglavski narodni park,olly kje se začne [place_name : triglavski narodni park]
15040,koliko je star jure ivanušič,koliko je star [person : jure ivanušič]
15041,olly koliko je star gojmir lešnjak gojc,olly koliko je star [person : gojmir lešnjak gojc]
15042,kako visok je luka dončič,kako visok je [person : luka dončič]
15043,po koliko se trguje s telekomom,po koliko se trguje s [business_name : telekomom]
15044,koliko je vredna cena apple delnice,koliko je vredna cena [business_name : apple] delnice
15047,hej olly kaj pomeni pasiven,hej olly kaj pomeni [definition_word : pasiven]
15048,hej kako bi zdefiniral besedo pasiven,hej kako bi zdefiniral besedo [definition_word : pasiven]
15049,kaj je definicija raziskave,kaj je definicija [definition_word : raziskave]
15050,kakšna je definicija recepta,kakšna je definicija [definition_word : recepta]
15051,olly kakšna je definicija recepta,olly kakšna je definicija [definition_word : recepta]
15052,opiši romantično ljubezen,opiši [definition_word : romantično ljubezen]
15053,kako izgleda slon,kako izgleda [definition_word : slon]
15054,kolikšna je razdalja med new yorkom in berlinom,kolikšna je razdalja med [place_name : new yorkom] in [place_name : berlinom]
15055,kateri pol je hladnejši južni ali severni,kateri pol je hladnejši južni ali severni
15056,koliko je star zdajšnji fant mojce fatur,koliko je star zdajšnji fant [person : mojce fatur]
15057,koliko je bil star albert einstein ko je oblikoval teorijo relativnosti,koliko je bil star [person : albert einstein] ko je oblikoval teorijo relativnosti
15058,kaj je to puščica,kaj je to [definition_word : puščica]
15059,povej mi definicijo puščice,povej mi definicijo [definition_word : puščice]
15060,prosim za definicijo puščice,prosim za definicijo [definition_word : puščice]
15061,pripoveduj mi o mirjani šajinovič,pripoveduj mi o [person : mirjani šajinovič]
15062,prosim za informacije o mirjani šajinovič,prosim za informacije o [person : mirjani šajinovič]
15063,kako drage so petrolove delnice,kako drage so [business_name : petrolove] delnice
15064,izračunaj bližnji integral eksponentne funkcije od nič do pet,izračunaj bližnji integral eksponentne funkcije od nič do pet
15065,povej mi kako bo brexit vplival na evropske državljane srednje in dolgoročno,povej mi kako bo brexit vplival na evropske državljane srednje in dolgoročno
15066,koliko pesosov dobim zdaj za en dolar,koliko [currency_name : pesosov] dobim zdaj za en [currency_name : dolar]
15067,definiraj ta predmet,definiraj ta predmet
15068,kje se nahaja triglav,kje se nahaja [place_name : triglav]
15069,povej mi kaj o radku poliču,povej mi kaj o [person : radku poliču]
15070,kdaj je bil rojen sebastian cavazza,kdaj je bil rojen [person : sebastian cavazza]
15071,sestavi potrebne sestavine za sladkor ki ne povzroča sladkorne bolezni po katerem se ne rediš in nima umetnega ukusa,sestavi potrebne sestavine za sladkor ki ne povzroča sladkorne bolezni po katerem se ne rediš in nima umetnega ukusa
15072,kako bi opisal sonce,kako bi opisal [definition_word : sonce]
15073,olly opiši lastnosti toyote šestinosemdeset letnik dva tisoč sedemnajst,olly opiši lastnosti toyote šestinosemdeset letnik dva tisoč sedemnajst
15074,daj mi opis petelinjega zajtrka na slovenija ena,daj mi opis [definition_word : petelinjega zajtrka] na slovenija ena
15075,olly kje so se naselili prvi američani,olly kje so se naselili prvi američani
15076,kje je največji vulkan na svetu,kje je največji vulkan na [place_name : svetu]
15077,koliko lahko dejan zavec dvigne,koliko lahko dejan zavec dvigne
15078,olly koliko uteži lahko dvigne denis porčič,olly koliko uteži lahko dvigne denis porčič
15079,daj mi povprečno petletno ceno delnic krke,daj mi povprečno petletno ceno delnic krke
15080,olly primerjaj cene delnic nintenda in sonyja in mi povej katere so boljše,olly primerjaj cene delnic [business_name : nintenda] in [business_name : sonyja] in mi povej katere so boljše
15081,primerjaj cene delnic za nintendo in sony in povej katere so boljše,primerjaj cene delnic za [business_name : nintendo] in [business_name : sony] in povej katere so boljše
15082,olly povej mi najboljše vaje da dobim trebušne mišice v enem tednu,olly povej mi najboljše vaje da dobim trebušne mišice v enem tednu
15084,oli najdi mi popolno punco,oli najdi mi popolno punco
15085,najdi mi perfektno punco,najdi mi perfektno punco
15086,kaj pomeni ta beseda,kaj pomeni ta beseda
15087,povej mi definicijo besede masiven,povej mi definicijo besede [definition_word : masiven]
15088,kakšen je menjalni tečaj za ameriški dolar in evro,kakšen je menjalni tečaj za [currency_name : ameriški dolar] in [currency_name : evro]
15089,prosim poglej menjalni tečaj med zda in mehiko,prosim poglej menjalni tečaj med zda in mehiko
15090,prosim preveri menjalni tečaj med zda in mehiko,prosim preveri menjalni tečaj med zda in mehiko
15091,poišči svetilko,poišči [definition_word : svetilko]
15092,poišči opis televizorja gorenje,poišči opis televizorja [definition_word : gorenje]
15093,olly najdi opis za samsung t. v.,olly najdi opis za [definition_word : samsung t. v.]
15094,poišči število prebivalcev v ljubljanskih mostah,poišči število prebivalcev v [place_name : ljubljanskih mostah]
15095,v kateri regiji se nahaja ljutomer,v kateri regiji se nahaja [place_name : ljutomer]
15096,ali lahko spremeniš moj ta denar v,ali lahko spremeniš moj ta denar v
15097,kakšen je menjalni tečaj za samsung,kakšen je menjalni tečaj za [business_name : samsung]
15099,mi lahko poveš kaj je to ležalnik,mi lahko poveš kaj je to [definition_word : ležalnik]
15100,kako daleč je,kako daleč je
15105,povej mi o delnici petrola,povej mi o delnici [business_name : petrola]
15106,katero naslednjo video igro naj igram,katero naslednjo video igro naj igram
15107,kateri film priporočaš nocoj,kateri film priporočaš [timeofday : nocoj]
15108,kolikšen odstotek svojega denarja sem danes zapravil v trgovskem centru,kolikšen odstotek svojega denarja sem [date : danes] zapravil v trgovskem centru
15109,siri prosim preveri menjalne tečaje,siri prosim preveri menjalne tečaje
15110,kako preverim menjalni tečaj,kako preverim menjalni tečaj
15111,prosim definiraj to,prosim definiraj to
15112,prosim preveri ta geografski podatek zame,prosim preveri ta geografski podatek zame
15113,kakšna je geologija na tej lokaciji,kakšna je geologija na tej lokaciji
15114,kako visoka je ta gora,kako visoka je ta gora
15115,preveri informacije o nekom,preveri informacije o nekom
15116,preglej zadnje novice o nekom,preglej zadnje novice o nekom
15117,poišči nekoga,poišči nekoga
15118,preveri prosim nedavne delniške trende,preveri prosim nedavne delniške trende
15119,prosim preveri delnice podjetij,prosim preveri delnice podjetij
15120,olly prosim razporedi vse moje zdravniške preglede,olly prosim razporedi vse moje [event_name : zdravniške preglede]
15121,prosim naroči me na vse zdravniške preglede,prosim naroči me na vse [event_name : zdravniške preglede]
15122,prosim naroči mi hrano za ta mesec,prosim naroči mi hrano za ta mesec
15123,koliko je en dolar v evrih,koliko je en dolar v [currency_name : evrih]
15124,koliko evrov lahko dobim za en dolar,koliko [currency_name : evrov] lahko dobim za en [currency_name : dolar]
15125,kaj je ta reč,kaj je ta reč
15126,kaj pomeni beseda zvočnik,kaj pomeni beseda [definition_word : zvočnik]
15127,opiši zvočnik,opiši [definition_word : zvočnik]
15128,katera je najvišja gora,katera je najvišja gora
15129,katera puščava je najbolj vroča,katera puščava je najbolj vroča
15130,katera cesta je najdaljša,katera cesta je najdaljša
15131,kaj dela uroš slak,kaj dela [person : uroš slak]
15132,v katerih filmij je branko đurić,v katerih filmij je [person : branko đurić]
15133,kako kaže delnici i. b. m.,kako kaže delnici [business_name : i. b. m.]
15134,koliko je trenutno lekova delnica,koliko je trenutno [business_name : lekova] delnica
15135,je petrol danes narasel,je [business_name : petrol] [date : danes] narasel
15136,preobrazba v žensko,preobrazba v žensko
15137,postani helikopter,postani helikopter
15138,preveri moja socialna omrežja,preveri moja [media_type : socialna omrežja]
15139,ali imam nove všečke,ali imam nove všečke
15140,je kdo všečkal mojo najnovejšo sliko,je kdo všečkal mojo najnovejšo sliko
15141,se je danes na mojem twitterju zgodilo kaj zanimivega,se je [date : danes] na mojem [media_type : twitterju] zgodilo kaj zanimivega
15142,pojdi na družbeno omrežje in objavi naslednji status,pojdi na [media_type : družbeno omrežje] in objavi naslednji status
15143,spremeni status na družabnih omrežjih,spremeni status na [media_type : družabnih omrežjih]
15144,dobi status objave za naslednje,dobi status objave za naslednje
15145,kaj je v trendu na twitterju,kaj je v trendu na [media_type : twitterju]
15146,kaj ima največ všeččkov na facebooku,kaj ima največ všeččkov na [media_type : facebooku]
15150,objavi da grem v mcdonalds na čopovi,objavi da grem v [business_name : mcdonalds] [place_name : na čopovi]
15151,objavi da grem nakupovat v mercator,objavi da grem nakupovat v [business_name : mercator]
15152,objavi da grem v mass trgovino s čevlji,objavi da grem v [business_name : mass trgovino s čevlji]
15153,ali lahko v moj družabni medij naložiš moj zadnji selfie,ali lahko v moj družabni medij naložiš moj zadnji selfie
15154,lahko na moj instagram naložiš moj zadnji selfie,lahko na moj [media_type : instagram] naložiš moj zadnji selfie
15155,naloži moj zadnji selfi na moj facebook račun,naloži moj zadnji selfi na moj [media_type : facebook račun]
15156,kdo je pred kratkim objavil na družbenih omrežjih,kdo je pred kratkim objavil na družbenih omrežjih
15157,kaj je bila zadnja stvar ki mi jo je rekla moja mama,kaj je bila zadnja stvar ki mi jo je rekla moja [relation : mama]
15158,lahko izvem kaj je trendno na družabnih medijih,lahko izvem kaj je trendno na [media_type : družabnih medijih]
15159,lahko izvem kaj je novega na facebooku,lahko izvem kaj je novega na [media_type : facebooku]
15160,mogoče veš kaj je novega na twitterju,mogoče veš kaj je novega na [media_type : twitterju]
15161,povej mi kaj je trenutno popularno,povej mi kaj je trenutno popularno
15162,kdo se je v zadnjih štiriindvajsetih urah odzval na moj posel,kdo se je v zadnjih [time : štiriindvajsetih urah] odzval na moj posel
15163,koliko všečkov sem danes dobil,koliko všečkov sem [date : danes] dobil
15164,ali lahko na facebooku objaviš podatke o mojem poslu,ali lahko na [media_type : facebooku] objaviš podatke o mojem poslu
15165,objavi moje podjetje na vseh mojih spletnih mestih družabnih medijev,objavi moje podjetje na vseh mojih spletnih mestih družabnih medijev
15166,objavi moj posel na twitterju,objavi moj posel na [media_type : twitterju]
15167,prosim posodobi moj status na facebooku z dober večer,prosim posodobi moj status na [media_type : facebooku] z dober večer
15168,objavi mojo trenutno lokacijo na instagramu,objavi mojo trenutno lokacijo na [media_type : instagramu]
15169,je kaj novega na snapchatu,je kaj novega na [media_type : snapchatu]
15170,ali je afna praviborutpahor objavil kaj novega na twitterju,ali je afna praviborutpahor objavil kaj novega na [media_type : twitterju]
15171,povej mi novosti iz matejevega facebooka od vikenda,povej mi novosti iz [person : matejevega] [media_type : facebooka] od [time : vikenda]
15173,povej mi kaj je marija objavila na facebooku čez vikend,povej mi kaj je [person : marija] objavila na [media_type : facebooku] čez [time : vikend]
15174,poišči mi nove komentarje na mojem facebooku,poišči mi nove komentarje na mojem [media_type : facebooku]
15175,povej mi če je mojca objavila kaj danes na facebooku,povej mi če je [person : mojca] objavila kaj [date : danes] na [media_type : facebooku]
15176,sporoči mi če bom danes na facebooku prejel novo osebno sporočilo od marte,sporoči mi če bom [date : danes] na [media_type : facebooku] prejel novo osebno sporočilo od [person : marte]
15177,prosim odgovori na to objavo na tviterju,prosim odgovori na to objavo na [media_type : tviterju]
15178,objavi to sliko na twitter,objavi to sliko na [media_type : twitter]
15179,kateri so najnovejši tviti iz slovenskih novic,kateri so najnovejši tviti iz [media_type : slovenskih novic]
15180,koliko všečkov ima moja zadnja fotka na instagramu,koliko všečkov ima moja zadnja fotka na [media_type : instagramu]
15181,ali imam kakšno novo prošnjo za prijateljstvo,ali imam kakšno novo prošnjo za prijateljstvo
15182,preberi mi zadnji tvit iz slovenskih novic,preberi mi zadnji tvit iz [media_type : slovenskih novic]
15183,odpri facebook messenger,odpri [media_type : facebook messenger]
15184,koliko všečkov ima moj včerajšni status,koliko všečkov ima moj [date : včerajšni] status
15185,rojstnodnevne želje,[event_name : rojstnodnevne] želje
15186,poročne želje,[event_name : poročne] želje
15187,deli v prijateljevi objavi,deli v prijateljevi objavi
15188,preveri moj twitter račun,preveri moj [media_type : twitter] račun
15189,poglej mojo zadnjo objavo na instagramu,poglej mojo zadnjo objavo na [media_type : instagramu]
15190,preveri moja facebook obvestila,preveri moja [media_type : facebook] obvestila
15191,preglej mojo zadnjo objavo na facebooku,preglej mojo zadnjo objavo na [media_type : facebooku]
15192,preveri mojo twitter obvestilo,preveri mojo [media_type : twitter] obvestilo
15193,objavi nov status na facebooku čas je za praznovanje,objavi nov status na [media_type : facebooku] čas je za praznovanje
15194,je moj prijatelj tomaž na facebooku,je moj [relation : prijatelj] [person : tomaž] na [media_type : facebooku]
15195,preveri koliko všečkov sem dobil za svojo zadnjo objavo,preveri koliko všečkov sem dobil za svojo zadnjo objavo
15196,na facebooku objavi moj rojstni dan,na [media_type : facebooku] objavi moj [event_name : rojstni dan]
15197,na twitterju objavi moj obisk v ljubljani,na [media_type : twitterju] objavi moj obisk v ljubljani
15198,na pinterestu objavi moj novi recept za piščanca,na [media_type : pinterestu] objavi moj novi recept za piščanca
15199,kaj se dogaja,kaj se dogaja
15200,dobi mi najnovejše posodobitve s facebooka,dobi mi najnovejše posodobitve s [media_type : facebooka]
15201,kaj je modno na twitterju,kaj je modno na [media_type : twitterju]
15202,koliko obvestil imam jaz na facebooku,koliko obvestil imam jaz na [media_type : facebooku]
15203,nove posodobitve,nove posodobitve
15204,opomniki za oddaje v živo,opomniki za oddaje v živo
15205,vsake tri ure mi sporoči kaj je novega na mojem facebooku,[general_frequency : vsake tri ure] mi sporoči kaj je novega na mojem [media_type : facebooku]
15206,vsake tri ure mi daj posodobitev facebooka,[general_frequency : vsake tri ure] mi daj posodobitev [media_type : facebooka]
15207,moja posodobitev na facebooku naj bo na voljo vsake tri ure,moja posodobitev na [media_type : facebooku] naj bo na voljo [general_frequency : vsake tri ure]
15208,pozdravi vse na facebooku,pozdravi vse na [media_type : facebooku]
15209,tvitni dobro mi gre na twitterju,tvitni dobro mi gre na [media_type : twitterju]
15210,facebooku pošlji to sporočilo,[media_type : facebooku] pošlji to sporočilo
15211,objavi objavo na instagramu,objavi objavo na [media_type : instagramu]
15212,na facebook objavi,na [media_type : facebook] objavi
15213,kaj je zdaj v trendu,kaj je zdaj v trendu
15214,kaj je danes novica,kaj je [date : danes] novica
15215,objavi to na facebook,objavi to na [media_type : facebook]
15216,tvitni nekaj zame,[media_type : tvitni] nekaj zame
15217,naredi posnetek,naredi [media_type : posnetek]
15218,lahko posodobiš mojo sliko facebook profila na sliko ki sem jo včeraj posnel iz googlove pisarne,lahko posodobiš mojo sliko [media_type : facebook] profila na sliko ki sem jo [date : včeraj] posnel iz googlove pisarne
15219,ta članek je super deli povezavo na facebooku,ta članek je super deli povezavo [media_type : na facebooku]
15220,objavi članek na pinterestu,objavi članek na [media_type : pinterestu]
15221,objavi video na youtubu,objavi video na [media_type : youtubu]
15222,objavi komentar v facebooku,objavi komentar v [media_type : facebooku]
15223,kaj so današnji vrhunci facebooka,kaj so [date : današnji] vrhunci [media_type : facebooka]
15224,kaj se je danes zgodilo,kaj se je [date : danes] zgodilo
15225,pokaži mi najnovejša obvestila,pokaži mi najnovejša obvestila
15226,kaj je novega na facebooku,kaj je novega na [media_type : facebooku]
15227,kaj je v aktualno na twitterju,kaj je v aktualno na [media_type : twitterju]
