id,utt,annot_utt
12436,berapa lama masa diperlukan untuk sampai ke lapangan terbang,berapa lama masa diperlukan untuk sampai ke [place_name : lapangan terbang]
12437,berapa masa ulang alik ke panggung,berapa masa ulang alik ke [place_name : panggung]
12438,pukul berapa masa kereta api untuk bertolak dari kuala lumpur ke cheras,pukul berapa masa [transport_type : kereta api] untuk bertolak dari [place_name : kuala lumpur] ke [place_name : cheras]
12439,bagaimana saya nak ke butterworth dari bandar kuala lumpur,bagaimana saya nak ke [place_name : butterworth] dari [place_name : bandar kuala lumpur]
12440,apakah perjalanan yang ada dari bandar kuala lumpur ke johor bahru,apakah perjalanan yang ada dari bandar [place_name : kuala lumpur] ke [place_name : johor bahru]
12441,bagaimana keadaan trafik dari rumah ke tempat kerja,bagaimana keadaan trafik dari [place_name : rumah] ke tempat kerja
12442,bagaimana keadaan lalu lintas itu di lebuh raya bazar,bagaimana keadaan lalu lintas itu di [place_name : lebuh raya bazar]
12443,bolehkah saya pulang ke rumah tanpa kesesakan lalu lintas,bolehkah saya pulang ke [place_name : rumah] tanpa kesesakan lalu lintas
12444,pukul berapa masa kereta api ke ampang,pukul berapa masa [transport_type : kereta api] ke [place_name : ampang]
12445,beri saya waktu kereta api untuk esok ke ipoh,beri saya waktu [transport_type : kereta api] untuk [date : esok] ke [place_name : ipoh]
12446,boleh awak beritahu saya waktu kereta api bertolak ke seri menanti,boleh awak beritahu saya waktu [transport_type : kereta api] bertolak ke [place_name : seri menanti]
12447,berapa harga satu tiket kereta api ke putrajaya dari sini,berapa harga satu tiket [transport_type : kereta api] ke [place_name : putrajaya] dari sini
12448,tempah dan bayar tiket kereta api ke batu berendam untuk hari sabtu,tempah dan bayar tiket [transport_type : kereta api] ke [place_name : batu berendam] untuk hari [date : sabtu]
12449,bagaimana keadaan lalu lintas hari ini,bagaimana keadaan lalu lintas [date : hari ini]
12450,adakah berlaku sebarang kemalangan hari ini,adakah berlaku sebarang [event_name : kemalangan] [date : hari ini]
12451,mencari kenderaan,mencari kenderaan
12452,grab saya ke lapangan terbang,[transport_agency : grab] saya ke [place_name : lapangan terbang]
12453,tempah tawaran terbaik kereta api,tempah tawaran terbaik [transport_type : kereta api]
12454,bilakah kereta api terakhir ke taiping bertolak,bilakah [transport_type : kereta api] terakhir ke [place_name : taiping] bertolak
12455,pukul berapa masa kereta api pada dua puluh tiga hari bulan ke kuala lumpur,pukul berapa masa [transport_type : kereta api] pada [date : dua puluh tiga hari bulan] ke [place_name : kuala lumpur]
12456,bagaimana saya nak ke kedai runcit,bagaimana saya nak ke kedai runcit
12457,mana restoran mamak terdekat,mana [business_type : restoran] [food_type : mamak] terdekat
12458,hantarkan saya arah ke balai polis,hantarkan saya arah ke [business_name : balai polis]
12459,tunjukkan saya tiket kereta api,tunjukkan saya tiket [transport_type : kereta api]
12460,buka laluan kereta api,buka laluan [transport_type : kereta api]
12461,beli tiket kereta api,beli tiket [transport_type : kereta api]
12462,tempah grab untuk malam ini pukul tujuh petang,tempah [transport_agency : grab] untuk [timeofday : malam ini] pukul [time : tujuh petang]
12463,sila tempah grab sekarang,sila tempah [transport_agency : grab] sekarang
12464,esok perlukan teksi pada lapan pagi,[date : esok] perlukan [transport_type : teksi] pada [time : lapan] [timeofday : pagi]
12465,bagaimana trafik di lebuh raya,bagaimana trafik di [place_name : lebuh raya]
12466,adakah jalan kosong di melaka,adakah jalan kosong di [place_name : melaka]
12467,apakah keadaan lalu lintas di ampang,apakah keadaan lalu lintas di [place_name : ampang]
12468,cari tiket kereta api ke subang jaya,cari tiket [transport_type : kereta api] ke [place_name : subang jaya]
12469,beli tiket ke kuala lumpur menaiki kereta api,beli tiket ke [place_name : kuala lumpur] menaiki [transport_type : kereta api]
12470,tempah tiket untuk berlepas pada waktu pagi,tempah tiket untuk berlepas pada waktu [timeofday : pagi]
12471,beli tiket kereta api,beli tiket [transport_type : kereta api]
12472,bayar tiket kereta api,bayar tiket [transport_type : kereta api]
12473,macam mana saya nak balik rumah dari sini,macam mana saya nak balik [place_name : rumah] dari sini
12474,kat mana teh tarik place yang terdekat,kat mana [business_name : teh tarik place] yang terdekat
12475,berapa jauh pusat rehat terdekat,berapa jauh [place_name : pusat rehat] terdekat
12476,saya perlu menempah teksi,saya perlu menempah [transport_type : teksi]
12477,boleh awak dapatkan saya teksi ke rumah,boleh awak dapatkan saya [transport_type : teksi] ke [place_name : rumah]
12478,cari pemandu grab yang tersedia malam ini selepas sepuluh malam,cari pemandu [transport_agency : grab] yang tersedia [timeofday : malam ini] selepas [time : sepuluh malam]
12480,cari grab yang boleh bawa saya ke lapangan terbang sekarang,cari [transport_agency : grab] yang boleh bawa saya ke [place_name : lapangan terbang] sekarang
12481,carikan saya grab,carikan saya [transport_agency : grab]
12482,cari teksi untuk saya,cari [transport_type : teksi] untuk saya
12483,apakah teksi terdekat dengan saya,apakah [transport_type : teksi] terdekat dengan saya
12484,pukul berapa kereta api bertolak ke pasir gudang,pukul berapa [transport_type : kereta api] bertolak ke [place_name : pasir gudang]
12485,bila kereta api akan tiba hari ini,bila [transport_type : kereta api] akan tiba [date : hari ini]
12486,bila kereta api seterusnya ke kajang,bila [transport_type : kereta api] seterusnya ke [place_name : kajang]
12487,panggilkan teksi,panggilkan [transport_type : teksi]
12488,boleh tolong tempah tiket kereta api ke kuala lumpur untuk selasa depan,boleh tolong tempah tiket [transport_type : kereta api] ke [place_name : kuala lumpur] untuk [date : selasa] depan
12489,saya perlukan tiket naik kereta api ke bandar kuala lumpur esok,saya perlukan tiket naik [transport_type : kereta api] ke [place_name : bandar kuala lumpur] [date : esok]
12490,boleh awak tempahkan saya tempat duduk dalam kereta api ke batu gajah pagi jumaat depan,boleh awak tempahkan saya tempat duduk dalam [transport_type : kereta api] ke [place_name : batu gajah] [timeofday : pagi] [date : jumaat] depan
12492,dapatkan saya kereta,dapatkan saya [transport_type : kereta]
12493,saya perlukan teksi dalam setengah jam,saya perlukan [transport_type : teksi] dalam [time : setengah jam]
12494,boleh hubungi grab untuk saya,boleh hubungi [transport_agency : grab] untuk saya
12495,panggil kereta untuk saya,panggil [transport_type : kereta] untuk saya
12496,olly telefon grab dalam masa setengah jam,olly telefon [transport_agency : grab] dalam masa [time : setengah jam]
12497,olly boleh anda panggilkan teksi,olly boleh anda panggilkan [transport_type : teksi]
12498,tempah tiket kereta api ke boston esok,tempah tiket [transport_type : kereta api] ke [place_name : boston] [date : esok]
12499,ada tak tiket kereta api ke ipoh esok,ada tak tiket [transport_type : kereta api] ke [place_name : ipoh] [date : esok]
12500,bolehkah kamu tolong tempahkan sebuah tiket kereta api untuk sabtu depan ke seremban,bolehkah kamu tolong tempahkan sebuah tiket [transport_type : kereta api] untuk [date : sabtu] depan ke [place_name : seremban]
12501,alexa adakah trafik sesak di jalan gombak hari ini,alexa adakah trafik sesak di [place_name : jalan gombak] [date : hari ini]
12502,adakah lalu lintas sesak di lebuh raya utara selatan hari ini,adakah lalu lintas sesak di [place_name : lebuh raya utara selatan] [date : hari ini]
12503,bila kereta api seterusnya ke stesen m. r. t.,bila [transport_type : kereta api] seterusnya ke [place_name : stesen m. r. t.]
12504,pukul berapa kereta api bertolak dari rawang,pukul berapa [transport_type : kereta api] bertolak dari [place_name : rawang]
12505,bila rapid k. l. yang seterusnya ke cheras,bila rapid k. l. yang seterusnya ke [place_name : cheras]
12506,tempahkan tiket kereta api ke perlis,tempahkan tiket [transport_type : kereta api] ke [place_name : perlis]
12507,saya nak tiket kereta api ke subang jaya,saya nak tiket [transport_type : kereta api] ke [place_name : subang jaya]
12508,dimana saya boleh tempah tiket kereta api ke kelantan,dimana saya boleh tempah tiket [transport_type : kereta api] ke [place_name : kelantan]
12509,bilakah kereta api dari seremban ke kuantan akan bertolak,bilakah [transport_type : kereta api] dari [place_name : seremban ke kuantan] akan bertolak
12510,carian google tempah tiket kereta api,carian google tempah tiket [transport_type : kereta api]
12511,menempah tiket perjalanan kereta api,menempah tiket perjalanan [transport_type : kereta api]
12512,apakah lalu lintas seperti xchange pada empat ratus empat puluh satu,apakah lalu lintas seperti xchange pada [place_name : empat ratus empat puluh satu]
12514,olly ada tak apa apa sekatan jalan raya,olly ada tak apa apa sekatan jalan raya
12515,olly apakah laluan terpantas ke bandar,olly apakah laluan terpantas ke bandar
12516,apakah laluan terpantas ke bandar,apakah laluan terpantas ke bandar
12517,boleh tak anda tempah tiket kereta api untuk hari ini,boleh tak anda tempah tiket [transport_type : kereta api] untuk [date : hari ini]
12518,berapa lama masa diperlukan untuk sampai ke sana,berapa lama masa diperlukan untuk sampai ke sana
12519,berapa lama masa kereta api ke sana,berapa lama masa [transport_type : kereta api] ke sana
12520,adakah masa kereta api ke lokasi lama,adakah masa [transport_type : kereta api] ke lokasi lama
12521,bagaimana saya nak pergi ke kuala lumpur dengan kereta api,bagaimana saya nak pergi ke [place_name : kuala lumpur] dengan kereta api
12522,tempah tiket kereta api untuk saya,tempah tiket [transport_type : kereta api] untuk saya
12523,boleh anda tempah tiket kereta api untuk saya menggunakan ringgit,boleh anda tempah tiket [transport_type : kereta api] untuk saya menggunakan [currency_name : ringgit]
12524,tempahkan saya tiket kereta api termurah ke kuala lumpur,tempahkan saya tiket [transport_type : kereta api] termurah ke [place_name : kuala lumpur]
12525,tunjukkan saya arah ke restoran kapitan terdekat,tunjukkan saya arah ke [business_name : restoran kapitan] terdekat
12526,apakah cara terpantas untuk ke koi o corner,apakah cara terpantas untuk ke [business_name : koi o corner]
12527,dapatkan saya nombor perkhidmatan teksi lokal,dapatkan saya nombor [business_type : perkhidmatan teksi] lokal
12529,pukul berapa masa kereta api ke petaling jaya hari ini,pukul berapa masa [transport_type : kereta api] ke [place_name : petaling jaya] [date : hari ini]
12530,pukul berapa kereta api terakhir menuju ke kuala terengganu,pukul berapa [transport_type : kereta api] terakhir menuju ke [place_name : kuala terengganu]
12531,pukul berapa kereta api pagi menuju ke sungai petani,pukul berapa [transport_type : kereta api] [timeofday : pagi] menuju ke [place_name : sungai petani]
12532,tunjukkan jalan ke tempat itu,tunjukkan jalan ke tempat itu
12533,berikan saya arah ke tempat itu,berikan saya arah ke tempat itu
12535,berapa lama masa diambil untuk memandu ke pantai tanjung kidurong,berapa lama masa diambil untuk memandu ke [place_name : pantai tanjung kidurong]
12536,tolong tempahkan saya satu tiket kereta api ke johor bahru,tolong tempahkan saya satu tiket [transport_type : kereta api] ke [place_name : johor bahru]
12537,cari saya tiket kereta api termurah ke serdang,cari saya tiket [transport_type : kereta api] termurah ke [place_name : serdang]
12538,olly cari saya tiket kereta api paling murah ke seremban,olly cari saya tiket [transport_type : kereta api] paling murah ke [place_name : seremban]
12539,pukul berapa kereta api bertolak dari pusat bandar kajang ke subang jaya,pukul berapa [transport_type : kereta api] bertolak dari pusat bandar [place_name : kajang] ke [place_name : subang jaya]
12540,pukul berapa kereta api tiba dari shah alam ke petaling jaya,pukul berapa [transport_type : kereta api] tiba dari [place_name : shah alam] ke [place_name : petaling jaya]
12541,pukul berapa kereta api tiba dari kuala lumpur ke butterworth,pukul berapa [transport_type : kereta api] tiba dari [place_name : kuala lumpur] ke [place_name : butterworth]
12542,bilakah masa kereta api datang dari sentul,bilakah masa [transport_type : kereta api] datang dari [place_name : sentul]
12543,tempahkan saya uber,tempahkan saya [transport_agency : uber]
12544,teksi sekarang,[transport_type : teksi] sekarang
12545,cari pengangkutan ke kuala lumpur,cari pengangkutan ke [place_name : kuala lumpur]
12546,cari tumpangan ke pusat hiburan,cari tumpangan ke [business_type : pusat hiburan]
12547,olly carikan kenderaan ke tempat hiburan,olly carikan kenderaan ke [business_type : tempat hiburan]
12548,saya perlu tumpangan balik rumah,saya perlu tumpangan balik [place_name : rumah]
12549,arah ke new orleans,arah ke [place_name : new orleans]
12550,arah ke sunway lagoon,arah ke [place_name : sunway lagoon]
12551,bagaimana saya nak gerak dari tempat sekarang ke pavilion di bukit bintang kuala lumpur,bagaimana saya nak gerak dari tempat sekarang ke [place_name : pavilion] di [place_name : bukit bintang kuala lumpur]
12552,boleh anda tempahkan saya teksi pergi ke lokasi,boleh anda tempahkan saya [transport_type : teksi] pergi ke lokasi
12553,tempah saya teksi untuk ke lokasi,tempah saya [transport_type : teksi] untuk ke lokasi
12554,saya perlu ke lokasi hubungi teksi,saya perlu ke lokasi hubungi [transport_type : teksi]
12555,bagaimana keadaan trafik,bagaimana keadaan trafik
12556,berapa lama nak pergi kerja,berapa lama nak pergi kerja
12557,adakah terdapat sebarang kelewatan untuk kereta api saya,adakah terdapat sebarang kelewatan untuk kereta api saya
12558,sila tempah saya teksi grab,sila tempah saya [transport_type : teksi] [transport_agency : grab]
12559,tempah grab,tempah [transport_agency : grab]
12560,saya perlu teksi grab,saya perlu [transport_type : teksi] [transport_agency : grab]
12561,tempah tiket kereta api untuk jumaat empat belas hari bulan april untuk ke subang,tempah tiket [transport_type : kereta api] untuk [date : jumaat empat belas hari bulan april] untuk ke [place_name : subang]
12562,cari saya tiket kereta api ke sentul pada empat belas april,cari saya tiket [transport_type : kereta api] ke [place_name : sentul] pada [date : empat belas april]
12563,belikan tiket kereta api ke rembau pada empat belas april,belikan tiket [transport_type : kereta api] ke [place_name : rembau] pada [date : empat belas april]
12564,boleh saya cari tiket kereta api termurah untuk destinasi ini,boleh saya cari tiket [transport_type : kereta api] termurah untuk destinasi ini
12565,saya nak satu senarai harga tiket semua kereta api untuk lokasi ini tolong ya,saya nak satu senarai harga tiket semua [transport_type : kereta api] untuk lokasi ini tolong ya
12566,bolehkah saya beli tiket kereta api hari ini,bolehkah saya beli tiket [transport_type : kereta api] [date : hari ini]
12567,saya perlukan arah jalan ke aeon pulau pinang,saya perlukan arah jalan ke [place_name : aeon pulau pinang]
12568,bagaimana saya nak ke dunkin donut di kuala lumpur,bagaimana saya nak ke [business_name : dunkin donut] di [place_name : kuala lumpur]
12569,arah ke kuala terengganu terengganu,arah ke [place_name : kuala terengganu] terengganu
12570,apakah masa berlepas ketibaan untuk kereta api ini,apakah masa berlepas ketibaan untuk kereta api ini
12571,pukul berapa kereta api terakhir bertolak dari kuala lumpur,pukul berapa [transport_type : kereta api] terakhir bertolak dari [place_name : kuala lumpur]
12572,adakah kereta api ikut jadual pada pukul sepuluh,adakah kereta api ikut jadual pada [time : pukul sepuluh]
12573,saya perlukan tiket kereta api ke kuala lumpur tempah tiket,saya perlukan tiket [transport_type : kereta api] ke [place_name : kuala lumpur] tempah tiket
12574,tempah tiket ke kuala lumpur dengan kereta api,tempah tiket ke [place_name : kuala lumpur] dengan [transport_type : kereta api]
12575,saya perlu pegi ke bacok tempah tiket kereta api,saya perlu pegi ke [place_name : bacok] tempah tiket [transport_type : kereta api]
12576,bagaimana keadaan lalu lintas,bagaimana keadaan lalu lintas
12577,ada trafik tak,ada trafik tak
12578,adakah saya akan terperangkap dalam trafik,adakah saya akan terperangkap dalam trafik
12579,pergi ke peta,pergi ke peta
12580,cara yang terdekat untuk balik rumah,cara yang terdekat untuk balik rumah
12581,bilakah kereta api l. r. t. berjalan hari ini,bilakah [transport_type : kereta api] l. r. t. berjalan [date : hari ini]
12582,pukul berapa l. r. t. pertama tiba pada waktu pagi,pukul berapa [transport_type : l. r. t.] pertama tiba pada waktu [timeofday : pagi]
12583,bagaimana keadaan trafik sekarang,bagaimana keadaan trafik sekarang
12584,bila saya patut bertolak ke pejabat,bila saya patut bertolak ke [place_name : pejabat]
12586,bilakah kereta api seterusnya ke kuala lumpur,bilakah [transport_type : kereta api] seterusnya ke [place_name : kuala lumpur]
12587,apakah masa kereta api dari temerloh ke kuala lumpur,apakah masa [transport_type : kereta api] dari [place_name : temerloh] ke [place_name : kuala lumpur]
12588,apakah jadual kereta api ke kuala lumpur,apakah jadual [transport_type : kereta api] ke [place_name : kuala lumpur]
12589,boleh anda tempat tiket kereta api ke pavilion untuk saya,boleh anda tempat tiket [transport_type : kereta api] ke [place_name : pavilion] untuk saya
12590,boleh anda periksa jadual kereta api ke kuala lumpur,boleh anda periksa jadual [transport_type : kereta api] ke [place_name : kuala lumpur]
12591,olly dapatkan saya tiket kereta api ke johor,olly dapatkan saya tiket [transport_type : kereta api] ke [place_name : johor]
12592,tolong belikan saya tiket kereta api ke kelantan,tolong belikan saya tiket [transport_type : kereta api] ke [place_name : kelantan]
12593,olly tolong belikan saya tiket kereta api ke perak,olly tolong belikan saya tiket [transport_type : kereta api] ke [place_name : perak]
12594,google boleh anda tempahkan saya tiket naik kereta api untuk esok,google boleh anda tempahkan saya tiket naik [transport_type : kereta api] untuk [date : esok]
12595,saya perlu anda untuk tempah tiket kereta api yang bertolak jam dua petang,saya perlu anda untuk tempah tiket [transport_type : kereta api] yang bertolak jam [time : dua petang]
12596,google saya perlu satu tiket kereta api ke kuala lumpur boleh anda tempahkan ia sekarang,google saya perlu satu tiket [transport_type : kereta api] ke [place_name : kuala lumpur] boleh anda tempahkan ia sekarang
12597,beritahu saya semua lokasi dan masa jarak,beritahu saya semua lokasi dan masa jarak
12598,beritahu saya pergi mana untuk mendapat akhbar tempatan,beritahu saya pergi mana untuk mendapat akhbar tempatan
12599,apakah masa paling lama ke lokasi,apakah masa paling lama ke lokasi
12600,di mana tempat,di mana tempat
12601,arah ke tempat,arah ke tempat
12602,berapa harga untuk satu tiket kereta api,berapa harga untuk satu tiket [transport_type : kereta api]
12603,berapakah harga dua tiket kereta api,berapakah harga dua tiket [transport_type : kereta api]
12604,bagaimana saya nak tempah tiket kereta api secara atas talian,bagaimana saya nak tempah tiket [transport_type : kereta api] secara atas talian
12605,cari saya tiket kereta api terawal berlepas pagi jumaat ke bukit kiara,cari saya tiket [transport_type : kereta api] terawal berlepas [timeofday : pagi] [date : jumaat] ke [place_name : bukit kiara]
12606,saya perlu dapatkan tiket melalui kereta api ke seremban dari kuantan,saya perlu dapatkan tiket melalui [transport_type : kereta api] ke [place_name : seremban dari kuantan]
12607,saya perlu dapatkan sebuah tiket menggunakan kereta api ke kangar dari kuala lumpur,saya perlu dapatkan sebuah tiket menggunakan [transport_type : kereta api] ke [place_name : kangar dari kuala lumpur]
12608,jadualkan pengambilan teksi untuk hari isnin pada waktu tengah hari,jadualkan pengambilan [transport_type : teksi] untuk hari [date : isnin] pada [timeofday : waktu tengah hari]
12609,jadualkan saya sebuah teksi untuk selepas mesyuarat khamis saya,jadualkan saya sebuah [transport_type : teksi] untuk selepas [event_name : mesyuarat] [date : khamis] saya
12611,apakah laporan terkini trafik di kuala kangsar,apakah laporan terkini trafik di [place_name : kuala kangsar]
12612,dapatkan saya satu tiket kereta api dari kuala lumpur ke ipoh,dapatkan saya satu tiket [transport_type : kereta api] dari [place_name : kuala lumpur ke ipoh]
12613,saya perlu menempah tiket kereta api dari kulai ke alor gajah,saya perlu menempah tiket [transport_type : kereta api] dari [place_name : kulai ke alor gajah]
12614,tempah satu tiket kereta api k. t. m. dari kuala lumpur ke johor bahru,tempah satu tiket [transport_type : kereta api] k. t. m. dari [place_name : kuala lumpur ke johor bahru]
12615,saya perlu tempah tiket kereta api m. r. t. dari cheras ke muar,saya perlu tempah tiket [transport_type : kereta api] m. r. t. dari [place_name : cheras ke muar]
12616,saya nak tempah tiket kereta api k. t. m. dari kuala lumpur ke ipoh,saya nak tempah tiket [transport_type : kereta api] k. t. m. dari [place_name : kuala lumpur ke ipoh]
12617,sila hantarkan saya maklumat tentang cara untuk membeli tiket kereta api ke kuala lumpur,sila hantarkan saya maklumat tentang cara untuk membeli tiket [transport_type : kereta api] ke [place_name : kuala lumpur]
12618,berapa harga tiket kereta api pergi dan balik untuk ke kuala lumpur,berapa harga tiket [transport_type : kereta api] pergi dan balik untuk ke [place_name : kuala lumpur]
12619,berapa lamakah dari pasir gudang ke taiping dengan kereta api,berapa lamakah dari [place_name : pasir gudang] ke [place_name : taiping] dengan [transport_type : kereta api]
12620,berapakah masa perjalanan dari sini ke sunway dengan kereta api,berapakah masa perjalanan dari sini ke [place_name : sunway] dengan [transport_type : kereta api]
12621,pukul berapa kereta api berjalan di tanjung aru,pukul berapa [transport_type : kereta api] berjalan di [place_name : tanjung aru]
12622,pukul berapa kereta api berjalan pada hari ahad di cheras,pukul berapa [transport_type : kereta api] berjalan pada hari [date : ahad] di [place_name : cheras]
12623,ada tak masa kereta api untuk gombak,ada tak masa [transport_type : kereta api] untuk [place_name : gombak]
12624,bila waktu kereta api bertolak ke sungai buloh dari gemas,bila waktu [transport_type : kereta api] bertolak ke [place_name : sungai buloh] dari [place_name : gemas]
12625,boleh awak beri saya masa kereta api ampang,boleh awak beri saya masa [transport_type : kereta api] [place_name : ampang]
12626,pukul berapa kereta api dari kuala lumpur masuk,pukul berapa [transport_type : kereta api] dari [place_name : kuala lumpur] masuk
12627,tempah saya tiket kereta api ke kuala lumpur esok pagi sebelum pukul sepuluh,tempah saya tiket [transport_type : kereta api] ke [place_name : kuala lumpur] [date : esok] pagi sebelum pukul [time : sepuluh]
12628,saya nak naik kereta api seterusnya yang akan berlepas dari petaling jaya menuju ke bangi,saya nak naik [transport_type : kereta api] seterusnya yang akan berlepas dari [place_name : petaling jaya] menuju ke [place_name : bangi]
12629,pukul berapa kereta api pertama berlepas dari alor setar,pukul berapa [transport_type : kereta api] pertama berlepas dari [place_name : alor setar]
12630,apa kah waktu di antara keretapi di ampang jaya,apa kah waktu di antara [transport_type : keretapi] di [place_name : ampang jaya]
12631,dapatkan saya teksi ke lapangan terbang sekarang,dapatkan saya [transport_type : teksi] ke [place_name : lapangan terbang] sekarang
12632,saya perlukan teksi untuk jemput saya di rumah dan bawa ke chow kit,saya perlukan [transport_type : teksi] untuk jemput saya di rumah dan bawa ke [place_name : chow kit]
12633,bawa saya ke stesen kereta api terdekat,bawa saya ke [place_name : stesen kereta api] terdekat
12634,bilakah kereta api seterusnya bertolak ke kulim,bilakah [transport_type : kereta api] seterusnya bertolak ke [place_name : kulim]
12635,cari kereta api tanpa henti ke mersing,cari [transport_type : kereta api] tanpa henti ke [place_name : mersing]
12636,macam mana agaknya trafik menuju j. b.,macam mana agaknya trafik menuju [place_name : j. b.]
12637,bagaimana keadaan trafik di jambatan pulau pinang,bagaimana keadaan trafik di [place_name : jambatan pulau pinang]
12638,tolong periksa jadual kereta api pada rabu jam lima petang untuk ke sunway,tolong periksa jadual [transport_type : kereta api] pada [date : rabu] jam [time : lima petang] untuk ke [place_name : sunway]
12639,kereta api pukul lima petang pada hari rabu ke kangar adakah ia menepati masa,[transport_type : kereta api] pukul [time : lima petang] pada hari [date : rabu] ke [place_name : kangar] adakah ia menepati masa
12640,adakah ada kereta api pukul lima petang pada hari rabu ke kuala lumpur,adakah ada [transport_type : kereta api] pukul [time : lima petang] pada hari [date : rabu] ke [place_name : kuala lumpur]
12641,sila tempah lima petang kereta api ke rockville,sila tempah [time : lima petang] [transport_type : kereta api] ke [place_name : rockville]
12642,saya kena naik kereta api pukul lima petang ke kluang,saya kena naik [transport_type : kereta api] [time : pukul lima petang] ke [place_name : kluang]
12643,sediakan saya tiket pukul lima petang komuter ke kuala pilah,sediakan saya tiket pukul [time : lima petang] komuter ke [place_name : kuala pilah]
12644,adakah lalu lintas ke kerja lancar,adakah lalu lintas ke kerja lancar
12645,bagaimana keadaan jalan raya sekarang,bagaimana keadaan jalan raya sekarang
12646,bila kereta api bertolak dari stesen sungai buloh,bila [transport_type : kereta api] bertolak dari [place_name : stesen sungai buloh]
12647,berapa kerap kereta api tiba dan bertolak dari stesen puduraya,berapa kerap [transport_type : kereta api] tiba dan bertolak dari [place_name : stesen puduraya]
12648,penilaian pemanduan praktikal,penilaian pemanduan praktikal
12649,apakah keadaan trafik hari ini,apakah keadaan trafik [date : hari ini]
12650,boleh tak beri saya arah dari mcdonald ampang ke rumah saya,boleh tak beri saya arah dari [place_name : mcdonald ampang] ke [place_name : rumah] saya
12651,saya ingin pergi ke bank islam beri saya arahan,saya ingin pergi ke [business_name : bank islam] beri saya arahan
12652,berikan arah ke pizza hut,berikan arah ke [business_name : pizza hut]
12653,tempah tiket kereta api ke kulim,tempah tiket [transport_type : kereta api] ke [place_name : kulim]
12654,tolong tempah satu tiket kereta api ke taiping,tolong tempah satu tiket [transport_type : kereta api] ke [place_name : taiping]
12655,sila panggil teksi untuk sampai pada pukul empat dan bawa saya ke panggung golden screen,sila panggil [transport_type : teksi] untuk sampai pada [time : pukul empat] dan bawa saya ke [place_name : panggung golden screen]
12656,saya perlukan teksi pada pukul lapan pagi esok untuk bawa saya ke tempat kerja,saya perlukan [transport_type : teksi] pada pukul [time : lapan] [timeofday : pagi] [date : esok] untuk bawa saya ke tempat kerja
12657,tempah teksi untuk jemput tony fernandes di pintu empat di lapangan terbang untuk ketibaan pesawat lima ribu empat ratus tiga puluh satu pada pukul tiga dua puluh satu hari jumaat,tempah [transport_type : teksi] untuk jemput [person : tony fernandes] di [place_name : pintu empat di lapangan terbang] untuk ketibaan [transport_name : pesawat lima ribu empat ratus tiga puluh satu] pada [time : pukul tiga dua puluh satu] hari [date : jumaat]
12658,bagaimana saya dari rumah nak ke mydin melalui bukit katil,bagaimana saya dari rumah nak ke mydin melalui bukit katil
12659,beri saya arah ke aeon melalui lebuhraya persekutuan,beri saya arah ke aeon melalui lebuhraya persekutuan
12660,tempahkan saya kereta api,tempahkan saya [transport_type : kereta api]
12661,kereta api apa yang tersedia,[transport_type : kereta api] apa yang tersedia
12662,syarikat kereta api apa yang berdekatan dengan saya,[business_type : syarikat kereta api] apa yang berdekatan dengan saya
12663,harga tiket kereta api dari bandaraya melaka ke muar,harga tiket [transport_type : kereta api] dari [place_name : bandaraya melaka] ke [place_name : muar]
12664,tiket kereta api untuk dua orang dari kangar ke batu gajah,tiket [transport_type : kereta api] untuk dua orang dari [place_name : kangar] ke [place_name : batu gajah]
12665,trafik semasa,trafik semasa
12666,macam mana keadaan trafik sekarang,macam mana keadaan trafik sekarang
12667,apakah masa kereta api untuk,apakah masa [transport_type : kereta api] untuk
12668,tolong semak lalu lintas ke rumah,tolong semak lalu lintas ke [place_name : rumah]
12669,boleh tolong semak trafik ke rumah kita,boleh tolong semak trafik ke [place_name : rumah] kita
12670,periksa lalu lintas ke rumah kami,periksa lalu lintas ke [place_name : rumah] kami
12671,tempah kereta api untuk dua puluh dua mac pada pukul dua belas tengah hari,tempah [transport_type : kereta api] untuk [date : dua puluh dua mac] pada pukul [time : dua belas tengah hari]
12672,bagaimana keadaan lalu lintas di bandar raya,bagaimana keadaan lalu lintas di bandar raya
12673,adakah jalan sesak sekarang,adakah jalan sesak sekarang
12674,adakah trafik sesak,adakah trafik sesak
12675,ialah lampu trafik,ialah lampu trafik
12676,tolong senaraikan perjalanan kereta api yang tersedia ke lokasi a,tolong senaraikan perjalanan kereta api yang tersedia ke lokasi a
12677,sila senaraikan perjalanan keretapi ke lokasi a,sila senaraikan perjalanan keretapi ke lokasi a
12678,adakah terdapat sebarang perjalanan ke lokasi a yang disediakan oleh kereta api,adakah terdapat sebarang perjalanan ke lokasi a yang disediakan oleh [transport_type : kereta api]
12679,berapa lama masa diambil untuk sampai ke rumah,berapa lama masa diambil untuk sampai ke rumah
12680,belikan saya tiket untuk ambil kereta api ke kuala terengganu,belikan saya tiket untuk ambil [transport_type : kereta api] ke [place_name : kuala terengganu]
12682,bila kereta api seterusnya bertolak ke kangar,bila [transport_type : kereta api] seterusnya bertolak ke [place_name : kangar]
12683,bilakah masa kereta api berlepas ke kajang,bilakah masa kereta api [transport_descriptor : berlepas] ke [place_name : kajang]
12684,boleh anda cari kereta api pulang ke rumah sekitar jam tujuh malam,boleh anda cari [transport_type : kereta api] pulang ke rumah sekitar jam [time : tujuh malam]
12685,apakah keadaan trafik sekarang,apakah keadaan trafik sekarang
12686,adakah lalu lintas lancar sekarang,adakah lalu lintas lancar sekarang
