id,utt,annot_utt
12690,как движение на девятой советской,как движение на [place_name : девятой советской]
12691,есть ли пробки сейчас в твери,есть ли пробки сейчас в [place_name : твери]
12692,на сколько сильные обычно пробки в выборге в ленинградской области,на сколько сильные обычно пробки в [place_name : выборге в ленинградской области]
12693,какое сейчас движение на моём обычном пути на работу,какое сейчас движение на моём обычном пути на работу
12694,сейчас на шоссе плохое движение,сейчас на [place_name : шоссе] плохое движение
12695,пробки такие большие что мне нужно уйти пораньше,пробки такие большие что мне нужно уйти пораньше
12696,во сколько отправляется следующий поезд из москвы,во сколько отправляется следующий [transport_type : поезд] из [place_name : москвы]
12697,когда прибывает следующий поезд на озерки с удельной,когда прибывает следующий [transport_type : поезд] на [place_name : озерки с удельной]
12698,когда отправляется последний поезд из благовещенска в амурской области,когда отправляется последний [transport_type : поезд] из [place_name : благовещенска в амурской области]
12699,отвези меня в m. c. donalds,отвези меня в [business_name : m. c. donalds]
12700,какие пробки сегодня утром,какие пробки сегодня [timeofday : утром]
12701,как движение на дорогах этим утром,как движение на дорогах этим [timeofday : утром]
12702,чего мне следует избегать этим утром,чего мне следует избегать этим [timeofday : утром]
12703,сколько времени должна занимать поездка на работу,сколько времени должна занимать поездка на работу
12704,какая дорожная обстановка у саммита в санкт-петербурге сейчас,какая дорожная обстановка у саммита в санкт-петербурге сейчас
12705,открой приложение для билетов на поезд,открой приложение для билетов на [transport_type : поезд]
12706,забронируй билет на поезд на это время,забронируй билет на [transport_type : поезд] на это время
12707,поиск по навигации,поиск по навигации
12708,маршруты,маршруты
12709,закажи uber через один час,закажи [transport_agency : uber] через [time : один час]
12710,вызови такси,вызови [transport_type : такси]
12711,настрой uber,настрой [transport_agency : uber]
12712,найди мне поездку в торговый центр depo пожалуйста,найди мне поездку в [place_name : торговый центр depo] пожалуйста
12713,вызови такси в центральный универмаг,вызови [transport_type : такси] в [place_name : центральный универмаг]
12714,закажи uber чтобы забрать меня от бара голубая устрица прямо сейчас,закажи [transport_agency : uber] чтобы забрать меня от [place_name : бара голубая устрица] прямо сейчас
12715,вызови такси чтобы забрать меня прямо сейчас,вызови [transport_type : такси] чтобы забрать меня прямо сейчас
12716,позвони в яндекс go чтобы отвезти меня в рюмочную на васильевском острове,позвони в [transport_type : яндекс go] чтобы отвезти меня в [place_name : рюмочную на васильевском острове]
12717,какие сейчас пробки,какие сейчас пробки
12719,мне нужен билет на поезд в санкт-петербург отсюда,мне нужен билет на [transport_type : поезд] в [place_name : санкт-петербург] отсюда
12720,во сколько я буду в офисе если выйду через тридцать минут,во сколько я буду в офисе если выйду через [time : тридцать минут]
12721,насколько интенсивное движение на м десять,насколько интенсивное движение на м десять
12722,закажи билет на поезд до москвы,закажи билет на [transport_type : поезд] до [place_name : москвы]
12723,купи мне билет в москву,купи мне билет в [place_name : москву]
12724,найди мне билет на поезд до екатеринбурга,найди мне билет на [transport_type : поезд] до [place_name : екатеринбурга]
12725,найди мне дешевый билет на поезд в санкт-петербург,найди мне дешевый билет на [transport_type : поезд] в [place_name : санкт-петербург]
12726,какая ситуация на дорогах в пять,какая ситуация на дорогах в [place_name : пять]
12727,сколько времени у меня займет добраться на юго-запад,сколько времени у меня займет добраться на [place_name : юго-запад]
12729,есть ли пробки,есть ли пробки
12730,какое движение между,какое движение между
12731,какое время поезда на сегодня,какое время [transport_type : поезда] на [date : сегодня]
12732,четыреста тридцатый вечерний поезд опаздывает,[time : четыреста тридцатый вечерний] [transport_type : поезд] опаздывает
12733,где ближайший ко мне поезд,где ближайший ко мне [transport_type : поезд]
12734,пожалуйста дай направление в парк рядом со мной,пожалуйста дай направление в [place_name : парк] рядом со мной
12736,дорожное движение,дорожное движение
12737,мало проезжих дорог,мало проезжих дорог
12738,короткий путь до дома,короткий путь до дома
12739,могу я узнать как добраться до ближайшего бара,могу я узнать как добраться до ближайшего [business_type : бара]
12740,как доехать до ближайшего mcdonalds,как доехать до ближайшего [business_name : mcdonalds]
12741,по какой улице мне пойти чтобы попасть в центр города,по какой улице мне пойти чтобы попасть в [place_name : центр города]
12742,можешь найти мне билет на поезд до деревни измоденово,можешь найти мне билет на [transport_type : поезд] до [place_name : деревни измоденово]
12743,найти мне билет на поезд для следующей поездки в москву,найти мне билет на [transport_type : поезд] для следующей поездки в [place_name : москву]
12744,можешь мне найти билет на поезд в москву на новогодние выходные,можешь мне найти билет на [transport_type : поезд] в [place_name : москву] на [date : новогодние выходные]
12745,забронируй uber чтобы забрал меня сейчас,забронируй [transport_agency : uber] чтобы забрал меня сейчас
12746,открой приложение uber и вызови мне машину чтобы забрала в аэропорте,открой приложение uber и вызови мне [transport_type : машину] чтобы забрала в [place_name : аэропорте]
12747,пожалуйста закажите билет на поезд для меня,пожалуйста закажите билет на [transport_type : поезд] для меня
12748,мне нужно купить билет на поезд,мне нужно купить билет на [transport_type : поезд]
12749,можешь мне пожалуйста купить билет на поезд,можешь мне пожалуйста купить билет [transport_type : на поезд]
12750,купи билет на поезд из санкт-петербурга в москву,купи билет на [transport_type : поезд] из [place_name : санкт-петербурга] в [place_name : москву]
12751,купи билет на поезд на неделю вперед из рыбинска в углич ярославской области,купи билет на [transport_type : поезд] на [date : неделю вперед] из [place_name : рыбинска] в [place_name : углич ярославской области]
12752,пожалуйста купи мне билет на электричку из выборга в ленинградской области в санкт-петербург на первое апреля,пожалуйста купи мне билет на электричку из [place_name : выборга в ленинградской области] в [place_name : санкт-петербург] на [date : первое апреля]
12753,я хочу билет на поезд из краснодара в москву,я хочу билет на [transport_type : поезд] из [place_name : краснодара] в [place_name : москву]
12754,мне нужен самый дешёвый билет на поезд до москвы,мне нужен самый дешёвый билет на [transport_type : поезд] до [place_name : москвы]
12755,закажи мне uber до дома,закажи мне [transport_agency : uber] [place_name : до дома]
12756,закажи мне поездку на яндекс такси,закажи мне поездку на [transport_agency : яндекс такси]
12757,пришли такси чтобы забрать меня с моего места,пришли [transport_type : такси] чтобы забрать меня с моего места
12758,как скоро мы приедем в екатеринбург,как скоро мы приедем в [place_name : екатеринбург]
12759,время в пути до москвы,время в пути до [place_name : москвы]
12760,расписание поездов,расписание [transport_type : поездов]
12761,это пробка,это пробка
12762,пожалуйста закажите билет на поезд до,пожалуйста закажите билет на [transport_type : поезд] до
12763,билет на поезд в,билет на [transport_type : поезд] в
12764,купи билет на поезд до,купи билет на [transport_type : поезд] до
12765,когда приезжает мой поезд,когда приезжает мой [transport_type : поезд]
12766,во сколько проходит поезд,во сколько проходит [transport_type : поезд]
12767,могу ли я получить билет на поезд до,могу ли я получить билет на [transport_type : поезд] до
12768,сколько стоит билет на поезд в санкт-петербург,сколько стоит билет на [transport_type : поезд] в [place_name : санкт-петербург]
12769,сколько стоят билеты на поезд до краснодара,сколько стоят билеты [transport_type : на поезд] до [place_name : краснодара]
12770,покажи мне расписание поездов из москвы в санкт петербург,покажи мне расписание поездов из [place_name : москвы] в [place_name : санкт петербург]
12771,найди поезд идущий из москвы во владивосток,найди [transport_type : поезд] идущий из [place_name : москвы] во [place_name : владивосток]
12772,транзит,транзит
12773,поступление,поступление
12774,давка,давка
12775,покажи мне пробки от ленина до малышева,покажи мне пробки от [place_name : ленина] до [place_name : малышева]
12776,какая ситуация на дорогах от красноармейцев до малышева,какая ситуация на дорогах от [place_name : красноармейцев] до [place_name : малышева]
12777,покажи мне текущую ситуацию на дорогах рядом со мной,покажи мне текущую ситуацию на дорогах [place_name : рядом со мной]
12778,организуй такси,организуй [transport_type : такси]
12779,забронируй ближайшее яндекс такси,забронируй ближайшее [transport_agency : яндекс такси]
12780,закажи яндекс такси прямо сейчас,закажи [transport_agency : яндекс такси] прямо сейчас
12781,закажи яндекс такси,закажи [business_name : яндекс такси]
12782,можешь показать направление как пройти к русскому музею в москве,можешь показать направление как пройти к [place_name : русскому музею] в [place_name : москве]
12783,как обстановка на дорогах этим утром,как обстановка на дорогах этим [timeofday : утром]
12784,дай мне текущий отчет о трафике,дай мне текущий отчет о трафике
12785,расписание поездов,расписание [transport_type : поездов]
12786,во сколько прибывает поезд,во сколько прибывает [transport_type : поезд]
12787,какое сейчас дорожное движение,какое сейчас дорожное движение
12788,дайте мне последние данные о дорожном движении,дайте мне последние данные о дорожном движении
12789,можете вы рассказать мне о дорожном движении,можете вы рассказать мне о дорожном движении
12790,закажи билет на поезд до краснодара,закажи билет на [transport_type : поезд] до [place_name : краснодара]
12791,как обстоит дело с движением рядом со мной,как обстоит дело с движением рядом со мной
12792,есть ли задержки на дорогах,есть ли задержки на дорогах
12793,есть ли аварии по пути на работу,есть ли аварии по пути на работу
12794,siri найди билеты на поезд в улан-удэ,siri найди билеты на [transport_type : поезд] в [place_name : улан-удэ]
12795,сколько стоит билет на поезд,сколько стоит билет на [transport_type : поезд]
12796,покажи расписание поездов со станции до местоположения,покажи расписание [transport_type : поездов] со [place_name : станции] до [place_name : местоположения]
12797,время движения поездов от ближайшего ко мне места досюда,время движения поездов от ближайшего ко мне [place_name : места] досюда
12798,скажи время отправления поездов в волгоград из казани,скажи время отправления [transport_type : поездов] в [place_name : волгоград] из [place_name : казани]
12799,где торговый центр продающий рубашки,где [business_type : торговый центр] продающий рубашки
12800,где находится общественная библиотека,где находится [business_type : общественная библиотека]
12801,забронируй билет на поезд в казань,забронируй билет на [transport_type : поезд] в [place_name : казань]
12802,купи билет на поезд до архангельска,купи билет на [transport_type : поезд] до [place_name : архангельска]
12803,пожалуйста забронируй билет на поезд в москву,пожалуйста забронируй билет на [transport_type : поезд] в [place_name : москву]
12804,используй мои приложения,используй мои приложения
12805,позвони по номеру телефона,позвони по номеру телефона
12806,время и место отправления поезда,время и место отправления поезда
12807,место отправления поездов,место отправления [transport_type : поездов]
12808,расписание поездов тверь,расписание поездов тверь
12809,я хочу пойти в макдоналдс,я хочу пойти в [place_name : макдоналдс]
12810,какое сейчас дорожное движение в московской области,какое сейчас дорожное движение в [place_name : московской области]
12811,покажи обстановку на дороге в самарской области,покажи обстановку на дороге в [place_name : самарской области]
12812,вызови такси компанию,вызови [transport_type : такси] компанию
12813,закажи билет на красную стрелу из санкт петербурга,закажи билет на [transport_name : красную стрелу] из [place_name : санкт петербурга]
12814,пожалуйста забронируй билет из белгорода в курск на вторник,пожалуйста забронируй билет из [place_name : белгорода] в [place_name : курск] на [date : вторник]
12815,покажи мне путь в ближайший ко мне банк,покажи мне путь в ближайший ко мне [business_type : банк]
12816,как добраться до ближайшей додо пицца,как добраться до ближайшей [business_name : додо пицца]
12817,как добраться до торгового центра,как добраться до [place_name : торгового центра]
12818,сколько стоит билет на поезд в москву,сколько стоит билет на [transport_type : поезд] в [place_name : москву]
12819,ты можешь забронировать билет на поезд до екатеринбурга,ты можешь забронировать билет на [transport_type : поезд] до [place_name : екатеринбурга]
12820,покажи пробки,покажи пробки
12821,пробки,пробки
12822,найди время отправления поезда в екатеринбург,найди время отправления [transport_type : поезда] в [place_name : екатеринбург]
12823,найди время поезда в екатеринбург,найди время [transport_type : поезда] в [place_name : екатеринбург]
12824,назови расписание поездов в москву,назови расписание [transport_type : поездов] в [place_name : москву]
12825,можешь сказать во сколько есть поезда в екатеринбург,можешь сказать во сколько есть [transport_type : поезда] в [place_name : екатеринбург]
12827,покажи время отправления всех поездов в москву,покажи время отправления всех [transport_type : поездов] в [place_name : москву]
12828,покажи все поезда и время в москву,покажи все [transport_type : поезда] и время в [place_name : москву]
12829,закажи яндекс такси прямо сейчас,закажи [transport_agency : яндекс такси] прямо сейчас
12830,закажи выездное такси в яндексе,закажи выездное [transport_type : такси] в [transport_agency : яндексе]
12831,закажи местное такси,закажи местное [transport_type : такси]
12832,закажи мне билет на поезд сегодня днем до москвы,закажи мне билет на [transport_type : поезд] [timeofday : сегодня днем] до [place_name : москвы]
12833,alexa закажи мне билет на поезд сегодня днем до чикаго,alexa закажи мне билет на [transport_type : поезд] [timeofday : сегодня днем] до [place_name : чикаго]
12834,билет на поезд до москвы на сегодня,билет на [transport_type : поезд] до [place_name : москвы] на [date : сегодня]
12835,во сколько поезд к месту отбывает,во сколько [transport_type : поезд] к месту отбывает
12836,расписание поездов,расписание [transport_type : поездов]
12837,выдай детали о текущем дорожном движении,выдай детали о текущем дорожном движении
12838,какая ситуация на дорогах в данный момент,какая ситуация на дорогах в данный [time : момент]
12839,отвези меня на канал грибоедова,отвези меня на [place_name : канал грибоедова]
12840,какой путь до кунсткамеры самый близкий,какой путь до кунсткамеры самый близкий
12841,открой lyft,открой [app_name : lyft]
12842,google яндекс такси,google [transport_agency : яндекс такси]
12843,вызови для меня такси в аэропорт вечером,вызови для меня [transport_type : такси] в [place_name : аэропорт] [timeofday : вечером]
12844,забронируй такси до офиса для меня,забронируй [transport_type : такси] до [place_name : офиса] для меня
12845,закажи для меня такси вечером,закажи для меня [transport_type : такси] [timeofday : вечером]
12846,пожалуйста закажи билет на поезд из екатеринбурга в нижний тагил на завтрашнее утро,пожалуйста закажи билет на [transport_type : поезд] из [place_name : екатеринбурга] в [place_name : нижний тагил] на [date : завтрашнее] [timeofday : утро]
12847,можешь ли ты забронировать билет на поезд из тулы в тверь на завтрашнее утро,можешь ли ты забронировать билет на [transport_type : поезд] из [place_name : тулы] в [place_name : тверь] на [date : завтрашнее] [timeofday : утро]
12848,расскажи о текущей ситуации на дорогах на улице мира,расскажи о текущей ситуации на дорогах на [place_name : улице мира]
12849,закажи мне яндекс такси в подольск,закажи мне [transport_agency : яндекс] [transport_type : такси] в [place_name : подольск]
12850,закажи мне такси uber на проспект вагоностроителей,закажи мне [transport_type : такси] [transport_agency : uber] на [place_name : проспект вагоностроителей]
12851,покажи как добраться домой,покажи как добраться [place_name : домой]
12852,покажи мне маршрут до местоположения моего телефона вчера в двенадцать дня,покажи мне маршрут до [place_name : местоположения моего телефона] [date : вчера] в [time : двенадцать дня]
12854,открой приложение р. ж. д. и перейди на страницу бронирования билетов,открой приложение [app_name : р. ж. д.] и перейди на страницу бронирования билетов
12855,забронируй билет на сегодня на сайте р ж д для сохранённой информации,забронируй билет на [date : сегодня] на сайте [app_name : р ж д] для сохранённой информации
12856,как проехать,как проехать
12857,маршрут пожалуйста,маршрут пожалуйста
12858,покажи карту,покажи карту
12859,когда следующий поезд в лондон,когда следующий [transport_type : поезд] в [place_name : лондон]
12860,во сколько отходит поезд в москву,во сколько отходит [transport_type : поезд] в [place_name : москву]
12861,когда следующий поезд в ханты-мансийск,когда следующий [transport_type : поезд] в [place_name : ханты-мансийск]
12862,проверь есть ли пробки,проверь есть ли пробки
12863,какие-нибудь проблемы на дорогах сегодня,какие-нибудь проблемы на дорогах [date : сегодня]
12865,можешь сказать мне время поезда который идёт в москву из екатеринбурга,можешь сказать мне время [transport_type : поезда] который идёт в [place_name : москву] из [place_name : екатеринбурга]
12866,какое время прибытия экспресс авто,какое время прибытия [transport_name : экспресс авто]
12867,uber пожалуйста,[transport_agency : uber] пожалуйста
12868,яндекс такси,[transport_agency : яндекс такси]
12869,ситуация на дороге,ситуация на дороге
12870,дорожное движение пожалуйста,дорожное движение пожалуйста
12871,забронируй мне билет на поезд в татарстан,забронируй мне билет на [transport_type : поезд] в [place_name : татарстан]
12872,забронируй мне билет на поезд в москву,забронируй мне билет на [transport_type : поезд] в [place_name : москву]
12873,билет на поезд,билет [transport_type : на поезд]
12874,билет на поезд пожалуйста,билет на [transport_type : поезд] пожалуйста
12876,позвони в ситимобил и закажи такси на три часа утра,позвони в [business_name : ситимобил] и закажи [transport_type : такси] на [time : три] часа [timeofday : утра]
12877,закажи такси чтобы забрало меня из моего текущего местоположения через один час,закажи [transport_type : такси] чтобы забрало меня из моего текущего местоположения через [time : один час]
12878,покажи поезда идущие до екатеринбурга после двух часов дня в субботу,покажи поезда идущие до [place_name : екатеринбурга] [time : после двух часов дня] [date : в субботу]
12879,поищи самые ранние поезда в гальянку нижний тагил в выходные и праздничные дни,поищи самые ранние поезда в [place_name : гальянку нижний тагил] в [date : выходные и праздничные дни]
12880,когда поезд прибывает на нижнетагильский вокзал,когда [transport_type : поезд] прибывает на [place_name : нижнетагильский вокзал]
12881,во сколько поезд сапсан прибывает в бологое,во сколько [transport_name : поезд сапсан] прибывает в [place_name : бологое]
12883,забронируй билет на поезд на выходной двадцать шестого из вологды в бокситогорск,забронируй билет на [transport_type : поезд] на [date : выходной двадцать шестого] из [place_name : вологды] в [place_name : бокситогорск]
12884,интенсивное ли тут движение,интенсивное ли тут движение
12885,по какой дороге сегодня меньше пробок,по какой дороге [date : сегодня] меньше пробок
12886,забронируй мне билет на поезд до казани,забронируй мне билет [transport_type : на поезд] до [place_name : казани]
12887,какая сумма за бронирование билетов на поезд,какая сумма за бронирование билетов на [transport_type : поезд]
12888,закажи мне такси в аэропорт в пятницу на пять тридцать утра,закажи мне [transport_type : такси] в [place_name : аэропорт] в [date : пятницу] на [time : пять тридцать утра]
12889,могу я вызвать ситимобил домой в центр смоленска как можно скорей,могу я вызвать [transport_agency : ситимобил] [place_name : домой] в [place_name : центр смоленска] как можно скорей
12890,купи билет на поезд ласточка на четверг,купи билет на [transport_type : поезд] [transport_name : ласточка] на [date : четверг]
12891,закажи мне билет на пригородный поезд из екатеринбурга в алапаевск,закажи мне билет на пригородный [transport_type : поезд] из [place_name : екатеринбурга] в [place_name : алапаевск]
12892,составь список поездов во всеволожск на следующий день,составь список поездов во [place_name : всеволожск] [date : на следующий день]
12893,я хочу чтобы ты забронировал для меня билет на поезд,я хочу чтобы ты забронировал для меня билет на [transport_type : поезд]
12894,помоги мне забронировать билет на поезд,помоги мне забронировать билет на [transport_type : поезд]
12895,узкая или широкая дорога в этой области,узкая или широкая дорога в этой области
12896,пожалуйста забронируй билет на поезд номер семьдесят три используя мою дебетовую карту,пожалуйста забронируй билет на [transport_type : поезд] номер семьдесят три используя мою дебетовую карту
12897,мне нужен билет золотого класса на пятый поезд с кредитной картой,мне нужен билет золотого класса на [transport_name : пятый] [transport_type : поезд] с кредитной картой
12899,забронируй мне место в поезде на двадцатое марта,забронируй мне место в [transport_type : поезде] на [date : двадцатое марта]
12900,обеспечьте мне проезд на поезде третьего июля,обеспечьте мне проезд на [transport_type : поезде] [date : третьего июля]
12901,пожалуйста дай знать расписание поездов российских железных дорог,пожалуйста дай знать расписание [transport_type : поездов] [transport_name : российских железных дорог]
12902,хотел бы знать время поезда четыре,хотел бы знать время [transport_type : поезда] четыре
12903,скажи мне время отправления поезда,скажи мне время отправления [transport_type : поезда]
12904,пожалуйста забронируй следующее такси,пожалуйста забронируй следующее [transport_type : такси]
12905,пожалуйста забронируй мне следующее такси в девять часов утра,пожалуйста забронируй мне следующее [transport_type : такси] в [time : девять часов утра]
12906,siri закажи мне другое такси на девять утра,siri закажи мне другое [transport_type : такси] на [time : девять утра]
12907,пожалуйста пришли такси ко мне домой,пожалуйста пришли [transport_type : такси] [place_name : ко мне домой]
12908,во сколько поезд прибывает в мурманск,во сколько [transport_type : поезд] прибывает в [place_name : мурманск]
12909,поезд в самару сегодня задержится,[transport_type : поезд] в [place_name : самару] [date : сегодня] задержится
12910,найди поезд который приходит в оренбург сегодня днем,найди [transport_type : поезд] который приходит в [place_name : оренбург] [timeofday : сегодня днем]
12911,нужно подвезти через час,нужно подвезти [time : через час]
12912,мне нужно такси чтобы поехать домой через час,мне нужно [transport_type : такси] чтобы поехать [place_name : домой] [time : через час]
12913,вызови такси чтобы я приехал сегодня вечером в пять,вызови [transport_type : такси] чтобы я приехал [timeofday : сегодня вечером] в [time : пять]
12914,мне нужно взять билет на поезд в магнитогорск,мне нужно взять билет на [transport_type : поезд] в [place_name : магнитогорск]
12915,мне нужно забронировать билет на поезд в москву,мне нужно забронировать билет на [transport_type : поезд] в [place_name : москву]
12916,закажи мне такси на час дня,закажи мне [transport_type : такси] на [time : час дня]
12917,скажи такси чтобы забрало меня в четыре часа дня,скажи [transport_type : такси] чтобы забрало меня в [time : четыре часа дня]
12918,олли открой приложение яндекс такси и вызови мне машину пожалуйста.,олли открой приложение [transport_agency : яндекс такси] и вызови мне [transport_type : машину] пожалуйста.
12919,открой приложение uber и закажи машину,открой приложение [transport_agency : uber] и закажи [transport_type : машину]
12920,в какое время поезд отбывает со станции,в какое время [transport_type : поезд] отбывает со станции
12921,эй olly в какое время четвёртый поезд отбывает от станции,эй olly в какое время четвёртый [transport_type : поезд] отбывает от станции
12922,эй olly во сколько я могу сесть на ближайший ко мне поезд,эй olly во сколько я могу сесть на ближайший ко мне [transport_type : поезд]
12923,эй во сколько я могу сесть на ближайший ко мне поезд,эй во сколько я могу сесть на ближайший ко мне [transport_type : поезд]
12924,эй google когда я могу успеть на ближайший поезд,эй google когда я могу успеть на ближайший [transport_type : поезд]
12925,эй во сколько отправление следующего поезда,эй во сколько отправление следующего [transport_type : поезда]
12926,оля сколько времени поездом до тулы,оля сколько времени [transport_type : поездом] до [place_name : тулы]
12927,какое предполагаемое время в пути на поезде в оренбург,какое предполагаемое время в пути на [transport_type : поезде] в [place_name : оренбург]
12928,рассчитай время в пути если я поеду в екатеринбург на поезде,рассчитай время в пути если я поеду в [place_name : екатеринбург] на поезде
12929,пожалуйста включи g. p. s. чтобы указать мне направление,пожалуйста включи [app_name : g. p. s.] чтобы указать мне направление
12930,найди на карте магазины рядом со мной,найди на карте [business_type : магазины] рядом со мной
12931,мне нужно направление к улице большая зеленина,мне нужно направление к [place_name : улице большая зеленина]
12932,olly как мне доехать до улицы большая зеленина,olly как мне доехать до улицы [place_name : большая зеленина]
12933,расскажи мне что-нибудь,расскажи мне что-нибудь
12935,тебе нужно знать о,тебе нужно знать о
12936,сколько будет десять процентов от ста,сколько будет десять процентов от ста
12938,семь раз по семь,семь раз по семь
12939,расскажи мне что такое арбалет,расскажи мне что такое арбалет
12940,olly расскажи мне об этом,olly расскажи мне об этом
12942,объясни мне это,объясни мне это
12943,объясните это,объясните это
12944,найди определение,найди определение
12945,кто такой барак обама,кто такой [person : барак обама]
12946,какого роста майкл джексон,какого роста [person : майкл джексон]
12947,кто президент польши,кто президент [place_name : польши]
12948,какая столица китая,какая столица [place_name : китая]
12949,где находится ботсвана,где находится [place_name : ботсвана]
12950,какую валюту использует хорватия,какую валюту использует [place_name : хорватия]
12951,какое самое высокое здание в мире,какое самое высокое здание в [place_name : мире]
12952,какого роста жираф,какого роста жираф
12954,что значит зонтик,что значит [definition_word : зонтик]
12955,когда ты можешь употребить слово устанавливать,когда ты можешь употребить слово [definition_word : устанавливать]
12956,при каком сценарии ты бы использовал слово неудобство,при каком сценарии ты бы использовал слово [definition_word : неудобство]
12957,определение слова разрабатывать,определение слова [definition_word : разрабатывать]
12958,объясни что значит ввп,объясни что значит [definition_word : ввп]
12959,объясни как социальный статус россии отличается от украины сейчас и в прошлом,объясни как социальный статус [place_name : россии] отличается от [place_name : украины] сейчас и в прошлом
12960,потанцуй со мной,потанцуй со мной
12961,пожалуйста дайте определение судебной экспертизе,пожалуйста дайте определение [definition_word : судебной экспертизе]
