id,utt,annot_utt
14489,מה עיר הבית של תיאטרון הקאמרי,מה עיר הבית של [place_name : תיאטרון הקאמרי]
14490,מתי נבנה תיאטרון הבימה,מתי נבנה [place_name : תיאטרון הבימה]
14491,מה הגובה של גל גדות,מה הגובה של [person : גל גדות]
14492,חפש משמעות של עולם במילון,חפש משמעות של [definition_word : עולם] במילון
14493,איפה אני יכול להשתמש במילה הזאת,איפה אני יכול להשתמש [definition_word : במילה הזאת]
14494,מה שווי המניה של חברת טבע,מה שווי המניה [business_name : של חברת טבע]
14495,תן לי את שער החליפין בין דולר אמריקאי וין יפני,תן לי את שער החליפין בין [currency_name : דולר אמריקאי וין יפני]
14496,תן לי את שער ההמרה בין דולר אמריקאי ודולר קנדי,תן לי את שער ההמרה בין [currency_name : דולר אמריקאי ודולר קנדי]
14497,תני לי תיאור של טלוויזיה,תני לי תיאור של [definition_word : טלוויזיה]
14498,תני לי את התיאור של סמארטפון,תני לי את התיאור של [definition_word : סמארטפון]
14499,תן לי את התיאור לגבי שעון,תן לי את התיאור לגבי [definition_word : שעון]
14500,רק תגיד לי מה האוכלוסייה של הודו,רק תגיד לי מה האוכלוסייה של [place_name : הודו]
14501,רק תגידי לי מה השטח של אסיה,רק תגידי לי מה השטח של אסיה
14502,תן לי את פרטי הלידה של יצחק רבין,תן לי את פרטי הלידה של [person : יצחק רבין]
14503,בכמה ישיבות נכח מהטמה גנדי,בכמה ישיבות נכח [person : מהטמה גנדי]
14504,אולי בכמה פגישות מהטמה גנדי השתתף,אולי בכמה פגישות [person : מהטמה גנדי] השתתף
14505,מי ראש הממשלה הנוכחי של ישראל,מי ראש הממשלה הנוכחי של [place_name : ישראל]
14506,למה פוליטיקה נהייתה מאוד קוטבית בזמן האחרון,למה פוליטיקה נהייתה מאוד קוטבית בזמן האחרון
14507,מה מצב העניינים של פתרון תורת היחסות עם פיזיקה קוונטית,מה מצב העניינים של פתרון תורת היחסות עם פיזיקה קוונטית
14508,סכמי לי את הספר האחרון בסדרה סיפור על אש וקרח של ג'ורג' אר אר מרטין,סכמי לי את הספר האחרון בסדרה סיפור על אש וקרח של ג'ורג' אר אר מרטין
14509,איפה הבאבא סאלי נולד,איפה [person : הבאבא סאלי] נולד
14510,מתי יום ההולדת של עומר אדם,מתי [event_name : יום ההולדת] [person : של עומר אדם]
14511,איפה בועז דוידזון גר,איפה [person : בועז דוידזון] גר
14512,תן לי את מחיר הפתיחה של מניית אינטל היום,תן לי את מחיר הפתיחה של מניית [business_name : אינטל] [date : היום]
14513,תן לי את מחיר הפתיחה של מניית infosys technologies היום,תן לי את מחיר הפתיחה של מניית [business_name : infosys technologies] [date : היום]
14514,מי נשיא ארצות הברית הנוכחית,מי נשיא [place_name : ארצות הברית] הנוכחית
14515,מה העלות של אייפון שבע,מה העלות של אייפון שבע
14516,מה הסמארטפון הכי טוב באלפיים ושבע עשרה,מה הסמארטפון הכי טוב באלפיים ושבע עשרה
14517,כמה יורו אחד עולה ברופי,כמה [currency_name : יורו] אחד עולה [currency_name : ברופי]
14518,תן לי הגדרה של המילה שיריון,תן לי הגדרה של המילה [definition_word : שיריון]
14519,תן לי את ההגדרה למילה יהיר,תן לי את ההגדרה למילה [definition_word : יהיר]
14520,תן לי את ההגדרה למילה לפנק,תן לי את ההגדרה למילה [definition_word : לפנק]
14521,בבקשה תתאר מיקרוגל,בבקשה תתאר [definition_word : מיקרוגל]
14522,מה ההגדרה של חיר,מה ההגדרה של [definition_word : חיר]
14523,איפה קנזס ממוקמת,איפה [place_name : קנזס] ממוקמת
14524,תן לי הוראות הגעה מאשדוד ליבנה,תן לי הוראות הגעה [place_name : מאשדוד ליבנה]
14525,מה מפורסם בקפריסין,מה מפורסם [place_name : בקפריסין]
14526,מהו מחיר הדולר,מהו מחיר [currency_name : הדולר]
14527,שער החליפין שאקבל עם מטבע חוץ,שער החליפין שאקבל עם מטבע חוץ
14528,איזה בנק ייתן לי מחירים יותר טובים עבור המטבעות שיש לי,איזה בנק ייתן לי מחירים יותר טובים עבור המטבעות שיש לי
14529,מה שער האירו לדולר,מה שער [currency_name : האירו לדולר]
14530,תעדכני אותי כששער ההמרה בין הפאונד האנגלי לדולר האמריקאי יהיה כפי שציפיתי,תעדכני אותי כששער ההמרה בין [currency_name : הפאונד האנגלי לדולר האמריקאי] יהיה כפי שציפיתי
14531,תגדירי זה,תגדירי זה
14534,מתי יום ההולדת של נטע ברזילי,מתי [event_name : יום ההולדת] של [person : נטע ברזילי]
14536,למה גוצה ירה במהטמה גנדי,למה גוצה ירה [person : במהטמה גנדי]
14537,מה זה רוק,מה זה [definition_word : רוק]
14538,תסביר לי על רוק,תסביר לי על [definition_word : רוק]
14539,מצא פרטים גיאוגרפיים על המקום הזה,מצא פרטים גיאוגרפיים על המקום הזה
14540,אני רוצה לדעת עוד על האדם הזה,אני רוצה לדעת עוד על האדם הזה
14541,תביאי לי פרטים על האדם הזה,תביאי לי פרטים על האדם הזה
14542,בבקשה ספרי לי קצת פרטים על האיש הזה,בבקשה ספרי לי קצת פרטים על האיש הזה
14543,תמצא לי בבקשה את מחיר המניה של infy בנאסדק,תמצא לי בבקשה את מחיר המניה של [business_name : infy] בנאסדק
14544,תמצא לי בבקשה את מחיר המניה של מיקרוסופט בנאסדק,תמצא לי בבקשה את מחיר המניה של [business_name : מיקרוסופט] בנאסדק
14545,תספר לי על המיקום של הודו,תספר לי על המיקום של [place_name : הודו]
14546,איזה ארצות גובלות עם הודו,איזה ארצות גובלות עם [place_name : הודו]
14547,תספרי לי על המשפחה של שירי מימון,תספרי לי על המשפחה של [person : שירי מימון]
14548,האם למרגלית צנעני יש סקנדל,האם [person : למרגלית צנעני] יש סקנדל
14549,תכיני רשימה על זמני המופע של נעה קירל,תכיני רשימה על זמני המופע של [person : נעה קירל]
14550,מה מחיר הסגירה של חברת סלקום,מה מחיר הסגירה של חברת [business_name : סלקום]
14551,תגידי לי בבקשה מה מחיר הפתיחה במניה של פרה,תגידי לי בבקשה מה מחיר הפתיחה במניה של [business_name : פרה]
14552,זה יהיה נחמד אם תוכל לשחק עם הילדים שלי,זה יהיה נחמד אם תוכל לשחק עם [relation : הילדים] שלי
14553,תגידי לי אם התחממות גלובלית זה אמיתי,תגידי לי אם התחממות גלובלית זה אמיתי
14554,תרשמי את שער המנייה של החברה הזו,תרשמי את שער המנייה של החברה הזו
14555,תודיע לי כשמניות עולות ויורדות במחיר המניה למניה הזאת,תודיע לי כשמניות עולות ויורדות במחיר המניה למניה הזאת
14556,תעדכני אותי על המנייה של החברה הזו,תעדכני אותי על המנייה של החברה הזו
14557,באיזה סרטים משה איבגי שיחק,באיזה סרטים [person : משה איבגי] שיחק
14558,מתי יום ההולדת של נינט טייב,מתי [event_name : יום ההולדת] [person : של נינט טייב]
14560,איך אתה מרגיש לאחר ששמעת את האלבום החדש של עומר אדם,איך אתה מרגיש לאחר ששמעת את האלבום החדש של [person : עומר אדם]
14561,אילו דברים עושים אישה מאושרת,אילו דברים עושים אישה מאושרת
14562,תמיר חמש דולר לשקלים,תמיר חמש [currency_name : דולר לשקלים]
14563,מהו שער החליפין בין לירה שטרלינג ודולר אמריקאי,מהו שער החליפין בין [currency_name : לירה שטרלינג ודולר אמריקאי]
14564,תסביר לי איך ארהב יותר טובה ממדינות אחרות,תסביר לי איך [place_name : ארהב] יותר טובה ממדינות אחרות
14565,מה הנושא הכי מדאיג בארהב היום ומה ניתן לעשות כדי להתמודד עם זה ביעילות,מה הנושא הכי מדאיג [place_name : בארהב] [date : היום] ומה ניתן לעשות כדי להתמודד עם זה ביעילות
14566,תגדיר אסטרונומיה,תגדיר [definition_word : אסטרונומיה]
14567,מה הר הגעש הכי פעיל בכדור הארץ,מה הר הגעש הכי פעיל [place_name : בכדור הארץ]
14568,איפה הכי חם בכדור הארץ,איפה הכי חם [place_name : בכדור הארץ]
14569,מהי המדינה הצפופה ביותר בעולם,מהי המדינה הצפופה ביותר [place_name : בעולם]
14570,גיל של אושרי כהן,גיל של [person : אושרי כהן]
14571,בני זוג של גל גדות,בני זוג של [person : גל גדות]
14572,מה המחיר הנמוך ביותר של מניית מייקרוסופט היום,מה המחיר הנמוך ביותר של מניית [business_name : מייקרוסופט] [date : היום]
14573,תתני לי סיכום תחזית על מניית microsoft לשלושים יום הבאים,תתני לי סיכום תחזית על מניית [business_name : microsoft] לשלושים יום הבאים
14574,מי היה הנשיא בעשרים וחמש של ארצות הברית,מי היה הנשיא בעשרים וחמש של [place_name : ארצות הברית]
14575,באיזה מטבע ישראל משתמשת,באיזה מטבע [currency_name : ישראל] משתמשת
14576,כמה זה ארבע ועוד ארבע,כמה זה ארבע ועוד ארבע
14577,מה השורש של תשעים ושבע,מה השורש של תשעים ושבע
14578,האם אחת מתחלק בשלוש,האם אחת מתחלק בשלוש
14579,מחיר מניה של אנרגיה אטומית,מחיר מניה של [business_name : אנרגיה אטומית]
14580,מחיר המניה של אמזון,מחיר המניה של [business_name : אמזון]
14581,מי השחקנית היפה בעולם במאה הזאת,מי השחקנית היפה [place_name : בעולם] במאה הזאת
14582,תגידי לי איך אפשר להגיע לבאלי בלי מטוס בעלות מינימלית הזמן לא חשוב יש לי מאתיים ימים לנסיעה ורק כך וכך דולרים לבזבוז,תגידי לי איך אפשר להגיע לבאלי בלי מטוס בעלות מינימלית הזמן לא חשוב יש לי מאתיים ימים לנסיעה ורק כך וכך דולרים לבזבוז
14583,כמה רופי יש בדולר,כמה [currency_name : רופי] יש [currency_name : בדולר]
14584,מה ההגדרה של התמרמרות,מה ההגדרה של [definition_word : התמרמרות]
14585,כמה זמן ייקח להגיע מיפן לדרום קוריאה,כמה זמן ייקח להגיע [place_name : מיפן לדרום קוריאה]
14586,מה היום הולדת של נתן שרנסקי,מה [event_name : היום הולדת] של [person : נתן שרנסקי]
14587,מי התנקש ברבין,מי התנקש [person : ברבין]
14588,מי היה ג'ון דילינג'ר,מי היה [person : ג'ון דילינג'ר]
14589,תני לי שערי חליפין בין דולר אמריקני ורופי הודי,תני לי שערי חליפין בין [currency_name : דולר אמריקני ורופי הודי]
14590,תן לי את שערי ההמרה בין דולר אמריקני לבין דולר קנדי,תן לי את שערי ההמרה בין [currency_name : דולר אמריקני] לבין [currency_name : דולר קנדי]
14591,תני הסבר על מעגל טלוויזיה,תני הסבר על [definition_word : מעגל טלוויזיה]
14592,תביאי לי תיאור של מעגל חשמלי של סמארטפון,תביאי לי תיאור של [definition_word : מעגל חשמלי של סמארטפון]
14593,תתני לי הסבר על שבב של מחשב נייד,תתני לי הסבר על [definition_word : שבב של מחשב נייד]
14594,מה המחיר הנוכחי של מניית מקדונלדס,מה המחיר הנוכחי של מניית [business_name : מקדונלדס]
14595,בכמה עלתה המנייה של פייסבוק אתמול בלילה,בכמה עלתה המנייה של [business_name : פייסבוק] אתמול בלילה
14596,מתי מניית אייפון בדרך כלל נופלת,מתי מניית אייפון בדרך כלל נופלת
14597,מהי אוכלוסיית ניו יורק,מהי אוכלוסיית [place_name : ניו יורק]
14598,שערי המרה,שערי המרה
14599,החלפת מטבע,החלפת מטבע
14600,המרת מטבע,המרת מטבע
14601,כמה שנים אברהם לינקולן היה נשיא ארצות הברית,כמה שנים אברהם לינקולן היה נשיא ארצות הברית
14602,מי ראש ממשלת הודו,מי ראש ממשלת [place_name : הודו]
14603,תפרטי על זה,תפרטי על זה
14604,תסביר,תסביר
14605,נינט טייב עזב את רן דנקר,[person : נינט טייב] עזב את [person : רן דנקר]
14606,אוקיי גוגל האם נינט טייב עזבה את יהודה לוי,אוקיי גוגל האם [person : נינט טייב] עזבה את [person : יהודה לוי]
14607,אוקיי גוגל מה קרה לנועה קירל,אוקיי גוגל מה קרה [artist_name : לנועה קירל]
14608,על איזה סרט חדש איילת זורר עובדת,על איזה סרט חדש [person : איילת זורר] עובדת
14609,תסביר לי איך כוח הכבידה עובד,תסביר לי איך כוח הכבידה עובד
14610,למה עדיין יש אנשים שחושבים שהעולם שטוח,למה עדיין יש אנשים שחושבים שהעולם שטוח
14611,מידע גיאוגרפי,מידע גיאוגרפי
14613,תחברי חמש לשמונה עשרה פחות ארבע בבקשה,תחברי חמש לשמונה עשרה פחות ארבע בבקשה
14614,תכפילי אלף בשתים עשרה,תכפילי אלף בשתים עשרה
14615,חלק מאתיים בארבע,חלק מאתיים בארבע
14616,כמה ילדים יש לגל גדות,כמה ילדים יש [person : לגל גדות]
14617,מתי אורנה דץ ומשה דץ התחתנו,מתי [person : אורנה דץ ומשה דץ] התחתנו
14618,בת כמה רותם סלע,בת כמה [person : רותם סלע]
14619,תעריפי פורקס נוכחיים,תעריפי פורקס נוכחיים
14620,שערי מטח,שערי מטח
14621,שערי חליפין בין דולר ליורו,שערי חליפין בין [currency_name : דולר ליורו]
14622,תתארי מה זה כדור,תתארי מה זה [definition_word : כדור]
14623,מידע על סלבים,מידע על סלבים
14624,תשיג מידע,תשיג מידע
14625,תן לי את מחיר המניה של אפל,תן לי את מחיר המניה של [business_name : אפל]
14626,תגידי לי מה מחיר המניה של סוני,תגידי לי מה מחיר המניה של [business_name : סוני]
14627,מה מחיר המניה של אינטל,מה מחיר המניה של [business_name : אינטל]
14628,הטופוגרפיה של חיפה,הטופוגרפיה של [place_name : חיפה]
14629,גיוגרפיה של הגליל,גיוגרפיה של [place_name : הגליל]
14630,האם אהבה שווה לסק,האם אהבה שווה לסק
14631,תעשי חישובים מאוד מסובכים כמו איש גאון,תעשי חישובים מאוד מסובכים כמו איש גאון
14632,מה משמעות החיים,מה משמעות החיים
14633,מי היה הנשיא הראשון של ארצות הברית,מי היה הנשיא הראשון של [place_name : ארצות הברית]
14634,מה האורך של נהר הירדן,מה האורך של [place_name : נהר הירדן]
14635,את יכולה להגיד לי מה זה היפרטרופיה,את יכולה להגיד לי מה זה [definition_word : היפרטרופיה]
14636,מה המשמעות של מלכותי,מה המשמעות של [definition_word : מלכותי]
14637,מה מחיר המניה הנוכחי של רולס רויס,מה מחיר המניה הנוכחי של [business_name : רולס רויס]
14638,איפה דרום אסיה ממוקמת,איפה [place_name : דרום אסיה] ממוקמת
14639,כמה יבשות יש בעולם,כמה יבשות יש בעולם
14640,מהו מספר האיים בארצות הברית,מהו מספר האיים [place_name : בארצות הברית]
14643,פרטים על מניות,פרטים על מניות
14644,מחיר מניה,מחיר מניה
14645,שם חברה מנייה,שם חברה מנייה
14646,ספר לי על כרטיסי הטיסה הכי זולים לתל אביב היום,ספר לי על כרטיסי הטיסה הכי זולים [place_name : לתל אביב] [date : היום]
14648,מתכון בבקשה,מתכון בבקשה
14649,איך לבשל,איך לבשל
14650,מניית google עלתה,מניית [business_name : google] עלתה
14651,מה מחיר המניה הנוכחי של חוגלה,מה מחיר המניה הנוכחי של [business_name : חוגלה]
14652,מה מחיר המניה של שופרסל,מה מחיר המניה של [business_name : שופרסל]
14653,מהי אוכלוסיית ישראל,מהי אוכלוסיית [place_name : ישראל]
14654,אני רוצה שהרובוט שלי יוכל לעשות לי את העבודה,אני רוצה שהרובוט שלי יוכל לעשות לי את העבודה
14655,הדולר יותר חזק מהשקל,[currency_name : הדולר] יותר חזק [currency_name : מהשקל]
14656,תני לי תיאור של תוכנת טלפון חכם,תני לי תיאור של [definition_word : תוכנת טלפון חכם]
14657,תני לי את התיאור של מעגל חשמלי של לפטופ,תני לי את התיאור של [definition_word : מעגל חשמלי של לפטופ]
14658,מה שער החליפים של יורו ודולר,מה שער החליפים של [currency_name : יורו ודולר]
14659,מהו מספר האוכלוסיה בישראל,מהו מספר האוכלוסיה [place_name : בישראל]
14660,מהי היבשת הגדולה בעולם,מהי היבשת הגדולה [place_name : בעולם]
14661,מה שנת הלידה של בנימין נתניהו,מה שנת הלידה של [person : בנימין נתניהו]
14662,כמה שנים באבא סאלי חי,כמה שנים [person : באבא סאלי] חי
14663,תוכלי לתת לי איזשהו מושג על בר ריקודים,תוכלי לתת לי איזשהו מושג על [definition_word : בר ריקודים]
14664,איך תגדירי דת,איך תגדירי [definition_word : דת]
14667,כמה יורו בשביל דולר אמריקאי אחד,כמה [currency_name : יורו] בשביל [currency_name : דולר אמריקאי] אחד
14668,תתארי מוצר xy,תתארי מוצר xy
14669,תגדירי איקס כפול וואי,תגדירי איקס כפול וואי
14670,הגדרה xy,הגדרה xy
14671,כמה כסף צריך בדולר כדי שיהיה לי אלף פזו,כמה כסף צריך [currency_name : בדולר] כדי שיהיה לי אלף [currency_name : פזו]
14672,באיזה מדינה אפשר להוציא הכי הרבה מאלף דולר,באיזה מדינה אפשר להוציא הכי הרבה מאלף דולר
14673,ספר לי בבקשה על ממלכת החיות ביער האמזונס,ספר לי בבקשה על ממלכת החיות [place_name : ביער האמזונס]
14674,איזה סוג בד אנשים מזרחיים לובשים,איזה סוג בד אנשים מזרחיים לובשים
14676,תני לי את מחיר הפתיח של מניית acer מחשבים,תני לי את מחיר הפתיח של מניית [business_name : acer] מחשבים
14677,תן לי את המחיר הפותח של מניית אפל,תן לי את המחיר הפותח של מניית [business_name : אפל]
14678,תן לי את מחיר המניה הפותח של סוני,תן לי את מחיר המניה הפותח של [business_name : סוני]
14679,איש לפי יום הולדתו,איש לפי יום הולדתו
14681,יש איזה עניינים עם גל גדות,יש איזה עניינים עם [person : גל גדות]
14682,מה הגובה של יונית לוי,מה הגובה של [person : יונית לוי]
14683,מה התחביב של ביבי נתניהו,מה התחביב של [person : ביבי נתניהו]
14684,מי ראש ממשלת רוסיה,מי ראש ממשלת [place_name : רוסיה]
14685,כמה עצמות גוף האדם מכיל,כמה עצמות גוף האדם מכיל
14686,מהי בירת ירדן,מהי בירת [place_name : ירדן]
14687,אוקיי גוגל מה זה פרארי,אוקיי גוגל מה זה [definition_word : פרארי]
14688,מה זה פרארי,מה זה [definition_word : פרארי]
14689,היי גוגל אתה יכול לומר לי מה זה בית הנשיא,היי גוגל אתה יכול לומר לי מה זה [definition_word : בית הנשיא]
14690,אוקיי גוגל מהו נשיא,אוקיי גוגל מהו [definition_word : נשיא]
14691,מחיר מניה חברת intel,מחיר מניה חברת [business_name : intel]
14692,מחיר מניה נוכחי של intel,מחיר מניה נוכחי של [business_name : intel]
14693,מחשבון,מחשבון
14694,מה המקום הכי חם בכדור הארץ,מה המקום הכי חם [place_name : בכדור הארץ]
14697,חוף ים,חוף ים
14700,מה זה בדיוק סתימה לבנה,מה זה בדיוק [definition_word : סתימה לבנה]
14701,תאר את משחק הקלפים מלחמה,תאר את [definition_word : משחק הקלפים מלחמה]
14702,תסביר מה זה עדשת מגע,תסביר מה זה [definition_word : עדשת מגע]
14703,השווי מחירים של מוצרי חלב בחנויות שבאיזור,השווי מחירים של מוצרי חלב בחנויות שבאיזור
14704,איפה אני יכולה להשיג חיטה אורגנית,איפה אני יכולה להשיג חיטה אורגנית
14705,אוקיי גוגל איפה גל גדות גרה,אוקיי גוגל איפה [person : גל גדות] גרה
14706,איפה גל גדות גרה,איפה [person : גל גדות] גרה
14707,מנייה,מנייה
14708,מניות בבקשה,מניות בבקשה
14709,כמה ארוכה החומה הסינית,כמה ארוכה החומה [place_name : הסינית]
14710,תאר את הטופוגרפיה הכללית של פארק הירקון,תאר את הטופוגרפיה הכללית של [place_name : פארק הירקון]
14711,באיזה אזור יש לפחות אלף קילומטר של מדבר פתוח,באיזה אזור יש לפחות אלף קילומטר של מדבר פתוח
14712,בת כמה נינט,בת כמה [artist_name : נינט]
14713,עם מי נינט טייב יוצאת או נשואה לו כרגע,עם מי [person : נינט טייב] יוצאת או נשואה לו כרגע
14714,משה איבגי עדיין חי,[person : משה איבגי] עדיין חי
14715,בבקשה תסבירי לי על התרבות הסינית,בבקשה תסבירי לי על התרבות הסינית
14716,מה מחיר המניה עכשיו של טבע,מה מחיר המניה עכשיו של [business_name : טבע]
14717,תגידי לי מה מחיר המניה של יונדאי,תגידי לי מה מחיר המניה של [business_name : יונדאי]
14718,אני יכול לקבל את שער המניה של ola ושל uber,אני יכול לקבל את שער המניה של [business_name : ola] ושל [business_name : uber]
14719,שנה שערים מדולר לשקל,שנה שערים [currency_name : מדולר לשקל]
14720,שער המרה שקל ודולר,שער המרה [currency_name : שקל ודולר]
14721,דולר רופי שער חליפין,[currency_name : דולר רופי] שער חליפין
14722,איך המניות של google,איך המניות של [business_name : google]
14723,מה היה מחיר המניה של גוגל אתמול,מה היה מחיר המניה של [business_name : גוגל] [date : אתמול]
14724,עזרה מיקרופון,עזרה מיקרופון
14725,תתאר אוזניות,תתאר [definition_word : אוזניות]
14726,הראה לי השוואה בין ביבי ובין בנט,הראה לי השוואה בין [person : ביבי] ובין [person : בנט]
14727,מה עזר לנתניהו לנצח בבחירות,מה עזר לנתניהו לנצח בבחירות
14728,מה זה שיווק,מה זה [definition_word : שיווק]
14729,כמה זה עשרים פזו ארגנטינאי בפאונד,כמה זה עשרים [currency_name : פזו ארגנטינאי בפאונד]
14730,יבשות שונות,יבשות שונות
14731,תחזית רעידת אדמה,תחזית רעידת אדמה
14732,כמה יעלה לקנות מנייה באפל,כמה יעלה לקנות מנייה באפל
14733,הצג את מחירי המניות הנוכחיים של מייקרוסופט,הצג את מחירי המניות הנוכחיים של [business_name : מייקרוסופט]
14734,נפתלי בנט ראש הממשלה,נפתלי בנט ראש הממשלה
14736,מה הדרך הקלה והמהירה לבשל הודו,מה הדרך הקלה והמהירה לבשל הודו
14737,אוקי גוגל מה הדרך הקלה והמהירה ביותר לבשל הודו,אוקי גוגל מה הדרך הקלה והמהירה ביותר לבשל הודו
14738,אוקיי גוגל איפה המקום הטוב ביותר והמשתלם ביותר ללון בו בירושלים,אוקיי גוגל איפה המקום הטוב ביותר והמשתלם ביותר ללון בו [place_name : בירושלים]
14740,איך נראה מגדל דוד,איך נראה [definition_word : מגדל דוד]
14741,מה המפרט של האייפון החדש,מה המפרט של האייפון החדש
14742,מה שער היורו והדולר האמריקאי עכשיו,מה [currency_name : שער היורו והדולר האמריקאי] עכשיו
14743,כמה זה דולר אחד ביורו,כמה זה [currency_name : דולר] אחד [currency_name : ביורו]
14744,איזה סוג כלי זה גריל ואיך משתמשים בו,איזה סוג כלי זה גריל ואיך משתמשים בו
14745,תגדירי לי מה זה גריל,תגדירי לי מה זה [definition_word : גריל]
14746,מהי בירת קזחסטן,מהי בירת [place_name : קזחסטן]
14747,קולומבו נמצא בחוף של סרי לנקה,[place_name : קולומבו] נמצא בחוף של [place_name : סרי לנקה]
14748,מה הדרך הכי קלה להיות מליונר תוך חמש שנים,מה הדרך הכי קלה להיות מליונר תוך חמש שנים
14749,מתי משה שרת נולד,מתי [person : משה שרת] נולד
14750,כמה פעמים משה שרת התחתן,כמה פעמים [person : משה שרת] התחתן
14751,מה הגובה של הר החרמון,מה הגובה של [place_name : הר החרמון]
14753,מי נשיא ארצות הברית,מי נשיא [place_name : ארצות הברית]
14754,מה איזור הזמן בישראל,מה איזור הזמן [place_name : בישראל]
14755,איפה נמצא פסל האריה השואג,איפה נמצא [place_name : פסל האריה השואג]
14756,מה השורש הריבועי של שלושים וארבע,מה השורש הריבועי של שלושים וארבע
14757,תחלקי שבעים ושש לשני חלקים,תחלקי שבעים ושש לשני חלקים
14758,דולר אמריקני אל פאונד בריטי,[currency_name : דולר אמריקני] אל [currency_name : פאונד בריטי]
14760,מה ההגדרה של לנהוג בדוגמטיות,מה ההגדרה של [definition_word : לנהוג בדוגמטיות]
14761,תן לי את ההגדרה של לנהוג בדוגמטיות,תן לי את ההגדרה של [definition_word : לנהוג בדוגמטיות]
14762,שקל ליורו שער המרה,[currency_name : שקל ליורו] שער המרה
14763,כמה דולר שווה ביחס לאירו,כמה [currency_name : דולר] שווה ביחס [currency_name : לאירו]
14764,תאר לי איך נראה כדור,תאר לי איך נראה [definition_word : כדור]
14765,אולי איך היית מתארת כדור,אולי איך היית מתארת [definition_word : כדור]
14766,אלקסה איך היית מתארת כדור,אלקסה איך היית מתארת [definition_word : כדור]
14767,איך היית מתאר כדור,איך היית מתאר [definition_word : כדור]
14768,האם האוקיינוס הכי גדול הוא האוקיינוס השקט,האם האוקיינוס הכי גדול הוא [place_name : האוקיינוס השקט]
14769,אלקסה תגידי לי מה האוקיינוס הגדול בעולם,אלקסה תגידי לי מה האוקיינוס הגדול [place_name : בעולם]
14770,תגיד לי מה האוקיינוס הגדול בעולם,תגיד לי מה האוקיינוס הגדול [place_name : בעולם]
14771,אלקסה מי זה בוב דין,אלקסה מי זה [person : בוב דין]
14772,תן לי כל מה שאתה יודע על בוב דין,תן לי כל מה שאתה יודע על [person : בוב דין]
14773,אלקסה תני לי כל מה שאת יודעת על בוב דין,אלקסה תני לי כל מה שאת יודעת על [person : בוב דין]
14774,תגיד לי את מחירי המניה של amd,תגיד לי את מחירי המניה של [business_name : amd]
14775,מה הן מניות amd,מה הן מניות [business_name : amd]
14776,אלקסה מה מחיר מניית amd,אלקסה מה מחיר מניית [business_name : amd]
14777,אלכסה מה מחיר המניה של טבע כרגע,אלכסה מה מחיר המניה [business_name : של טבע] כרגע
14778,אלקסה מה גודל היקום בקילומטרים,אלקסה מה גודל היקום בקילומטרים
14779,מתי האנושות תגיע לסינגולריות,מתי האנושות תגיע לסינגולריות
14780,מתי המין האנושי יגיע לסינגולריות.,מתי המין האנושי יגיע לסינגולריות.
14781,מה הסיכוי שביבי נתניהו יהפוך לדיקטטור,מה הסיכוי [person : שביבי נתניהו] יהפוך לדיקטטור
14785,מה המרחק לירח,מה המרחק [place_name : לירח]
14786,אזור צפון אמריקה,אזור [place_name : צפון אמריקה]
14787,מה ההבדל בין לוח השנה הרומני והגריגוריאני,מה ההבדל בין לוח השנה הרומני והגריגוריאני
14788,כמה דולר שווה בהשוואה לשקל,כמה [currency_name : דולר] שווה בהשוואה [currency_name : לשקל]
14789,האם שקל שווה יותר מדולר,האם [currency_name : שקל] שווה יותר [currency_name : מדולר]
14790,מה ההפרש בין שער הדולר לשקל,מה ההפרש בין שער [currency_name : הדולר לשקל]
14791,מי היצרן של הכיסא הזה,מי היצרן של הכיסא הזה
14792,איזה מסלול הליכה יש קרוב אלי,איזה מסלול הליכה יש קרוב אלי
14793,מתי יום ההולדת של אלביס,מתי [event_name : יום ההולדת] של [person : אלביס]
14794,מה הנסיעה האהוב על אלביס,מה הנסיעה האהוב על [person : אלביס]
14795,מה מחיר המניה של אפל,מה מחיר המניה [business_name : של אפל]
14796,מה ערך המניה של גוגל,מה ערך המניה של [business_name : גוגל]
14797,מה מידע המניה של שופרסל,מה מידע המניה של [business_name : שופרסל]
14798,מה זה לשכת התעסוקה,מה זה [definition_word : לשכת התעסוקה]
14799,מהי בירת ישראל,מהי בירת [place_name : ישראל]
14800,מה האורך של הנילוס,מה האורך של [place_name : הנילוס]
14801,איך פתרת את הבעיה,איך פתרת את הבעיה
14802,איך שאנשים סובלים איך היית עוזרת,איך שאנשים סובלים איך היית עוזרת
14803,את הבאת איתך קונספירציות חדשות,את הבאת איתך קונספירציות חדשות
14804,בני כמה הילדים של גלית גוטמן,בני כמה הילדים [person : של גלית גוטמן]
14805,מתי יום ההולדת של מדונה,מתי [event_name : יום ההולדת] [person : של מדונה]
14806,מצא את הטוויטר הנדל של שלמה ארצי,מצא את הטוויטר הנדל של [person : שלמה ארצי]
14807,תמיר דולר אמריקאי אחד ליורו,תמיר [currency_name : דולר אמריקאי] אחד [currency_name : ליורו]
14808,המר אחד לירה שטרלינג ל דולר אמריקאי,המר אחד [currency_name : לירה שטרלינג] ל [currency_name : דולר אמריקאי]
14809,בעניין הזה במטבע,בעניין הזה במטבע
14810,שערי מטבע יש בעיות,שערי מטבע יש בעיות
14811,העצם הזה מעדיף איזשהם בעיות,העצם הזה מעדיף איזשהם בעיות
