id,utt,annot_utt
14091,siri maneə nə deməkdir,siri [definition_word : maneə] nə deməkdir
14092,siri sorğu sözünün mənası nədir,siri [definition_word : sorğu] sözünün mənası nədir
14093,trebuşet nədir,[definition_word : trebuşet] nədir
14094,mənə orta əsrlər müharibəsi maşınları haqqında danış,mənə [definition_word : orta əsrlər müharibəsi maşınları] haqqında danış
14096,kiçik qafqaz dağları haradadır,kiçik qafqaz dağları haradadır
14097,lütfizadənin doğum günü nə vaxtdır,[person : lütfizadənin] [event_name : doğum günü] nə vaxtdır
14098,lütfi zadə evli olub,[person : lütfi zadə] evli olub
14099,əgər qeyri sağlam yemək və alkoqol qəbul eləsəm nəyə səbəb olar,əgər qeyri sağlam yemək və alkoqol qəbul eləsəm nəyə səbəb olar
14100,ziyanlı yeyib və içməkdə problem var,[food_type : ziyanlı yeyib] və içməkdə problem var
14101,aygün kazımova nə edir,[person : aygün kazımova] nə edir
14102,bu gün aygün kazımova nə etdi,[date : bu gün] [person : aygün kazımova] nə etdi
14104,siri göy qurşağını təsvir et,siri [definition_word : göy qurşağını] təsvir et
14105,siri jon snowun yaraşıqlı üzü necə görünür,siri [definition_word : jon snowun yaraşıqlı üzü] necə görünür
14106,faiq nə zaman vəfat edib,[person : faiq] nə zaman vəfat edib
14107,mənə faiqin tərcümeyi halını göstər,mənə [person : faiqin] tərcümeyi halını göstər
14108,faiqin uşaqları var,[person : faiqin] uşaqları var
14109,azərbaycanın birinci prezidenti kim idi,[place_name : azərbaycanın] birinci prezidenti kim idi
14110,paris qülləsini kim tikib,paris qülləsini kim tikib
14111,dünyanın ən yüksək şəlaləsi haradadır,dünyanın ən yüksək şəlaləsi haradadır
14112,a. b. ş. dollarının avroya qarşı məzənnəsini göstər,[currency_name : a. b. ş. dollarının avroya] qarşı məzənnəsini göstər
14113,a. b. ş. dolları və avronun konvertasiya kursunu göstər,[currency_name : a. b. ş. dolları] və [currency_name : avronun] konvertasiya kursunu göstər
14114,qaya qumu nədir,[definition_word : qaya qumu] nədir
14115,qaya qumu haqqında detalları ver,[definition_word : qaya qumu] haqqında detalları ver
14116,qaya qumunu izah et,[definition_word : qaya qumunu] izah et
14117,qobustan harada yerləşir,[place_name : qobustan] harada yerləşir
14118,piramidaların coğrafi detallarını göstərin,[place_name : piramidaların] coğrafi detallarını göstərin
14119,zəhmət olmasa mənə evin tərifini de,zəhmət olmasa mənə [definition_word : evin] tərifini de
14120,ev sözünün mənası nədir,[definition_word : ev] sözünün mənası nədir
14121,zəhmət olmasa mənə ev sözünün nə demək olduğunu de,zəhmət olmasa mənə [definition_word : ev] sözünün nə demək olduğunu de
14122,zəhmət olmasa mənə amerikanın paytaxtını deyə bilərsən,zəhmət olmasa mənə amerikanın paytaxtını deyə bilərsən
14123,zəhmət olmasa mənə fevralda neçə gün olur de,zəhmət olmasa mənə fevralda neçə gün olur de
14124,düzbucaqlının perimetrinin düsturunu mənə de zəhmət olmasa,düzbucaqlının perimetrinin düsturunu mənə de zəhmət olmasa
14125,aygünün tərcümeyi halını göstər,[artist_name : aygünün] tərcümeyi halını göstər
14126,aygünün tərcümeyi halını göstər,[artist_name : aygünün] tərcümeyi halını göstər
14127,aygünün albomlarının siyahısını tərtib et,[artist_name : aygünün] albomlarının siyahısını tərtib et
14128,aygünün albomlarının siyahısını çıxart,[artist_name : aygünün] albomlarının siyahısını çıxart
14130,azercellin cari qiyməti neçədir,[business_name : azercellin] cari qiyməti neçədir
14131,zəhmli sözünü cümlədə necə istifadə edə bilərəm,[definition_word : zəhmli] sözünü cümlədə necə istifadə edə bilərəm
14132,zəhmət olmasa de yenin a. b. ş. dollarına kursu nədir,zəhmət olmasa de [currency_name : yenin a. b. ş. dollarına] kursu nədir
14133,orqanizmi izah et,[definition_word : orqanizmi] izah et
14134,mənə orqanizm sözünün nə demək olduğunu söylə,mənə [definition_word : orqanizm] sözünün nə demək olduğunu söylə
14135,orqanizm nədir,[definition_word : orqanizm] nədir
14136,zəhmət olmasa titanik filminin süjetini izah et,zəhmət olmasa titanik filminin süjetini izah et
14137,insanlar filmləri niyə xoşlayırlar,insanlar filmləri niyə xoşlayırlar
14138,zəhmət olmasa silindrin tərifinin nə olduğunu de,zəhmət olmasa [definition_word : silindrin] tərifinin nə olduğunu de
14139,zəhmət olmasa mənə smartfon haqqında məlumat verə bilərsən,zəhmət olmasa mənə [definition_word : smartfon] haqqında məlumat verə bilərsən
14140,orta,orta
14141,britaniya funtu ilə a. b. ş. dolları arasındakı məzənnə nə qədərdir,[currency_name : britaniya funtu] ilə [currency_name : a. b. ş. dolları] arasındakı məzənnə nə qədərdir
14142,manatın dəyəri nədir,[currency_name : manatın] dəyəri nədir
14143,zəhmət olmasa mənə hindistanın tarixi faktları haqqında danış,zəhmət olmasa mənə [place_name : hindistanın] tarixi faktları haqqında danış
14144,avronun a. b. ş. dollarına,[currency_name : avronun a. b. ş. dollarına]
14145,zəhmət olmasa mənə aygün kazımovanın doğum gününü deyə bilərsən,zəhmət olmasa mənə [person : aygün kazımovanın] [event_name : doğum gününü] deyə bilərsən
14146,telefonu kimin nə vaxt ixtira etdiyini bildirm,telefonu kimin nə vaxt ixtira etdiyini bildirm
14147,yorğan nə deməkdir,[definition_word : yorğan] nə deməkdir
14148,örtüyü təsvir et,[definition_word : örtüyü] təsvir et
14149,yorğanın tərifi,[definition_word : yorğanın] tərifi
14150,converse ayaqqabı nədir,[definition_word : converse ayaqqabı] nədir
14151,hansı növ günəş eynəkləri aviator hesab olunur,hansı növ günəş eynəkləri aviator hesab olunur
14152,kulot necə şalvar növüdür,kulot necə şalvar növüdür
14153,yer haqqında məlumat,yer haqqında məlumat
14154,afrika barədə məlumat,[place_name : afrika] barədə məlumat
14155,əşyanı googleda axtar,əşyanı googleda axtar
14156,vikipediyada axtar,vikipediyada axtar
14157,a. b. ş. dolları avro ilə,[currency_name : a. b. ş. dolları avro] ilə
14160,ən çox əhalisi olan ölkə hansıdır,ən çox əhalisi olan ölkə hansıdır
14161,ən çox kömürü hansı ölkə istifadə edir,ən çox kömürü hansı ölkə istifadə edir
14162,bölgəni araşdır,bölgəni araşdır
14163,ərazini axtar,ərazini axtar
14165,bakı haqqında mənə coğrafi fakt ver,[place_name : bakı] haqqında mənə coğrafi fakt ver
14167,rafael isgəndərov haqqında məlumat,[person : rafael isgəndərov] haqqında məlumat
14168,bu il paris moda şousunda aygün kazımova iştirak etdi,bu il [event_name : paris moda şousunda] [person : aygün kazımova] iştirak etdi
14169,aygün kazımova hansı kollecə gedib,[person : aygün kazımova] hansı kollecə gedib
14170,aygün kazımova converse firmasından geyinir,[person : aygün kazımova] converse firmasından geyinir
14171,onun hobbilərini axtar,onun hobbilərini axtar
14172,onun ərazisində axtar,onun ərazisində axtar
14173,oli azərbaycanda dollar daha baha ya daha ucuzdur,oli [place_name : azərbaycanda] [currency_name : dollar] daha baha ya daha ucuzdur
14174,mənə velosiped təsvir edə bilərsən,mənə [definition_word : velosiped] təsvir edə bilərsən
14175,köynək neçə görünür,[definition_word : köynək] neçə görünür
14176,səhm qiyməti neçəyədir,səhm qiyməti neçəyədir
14177,shell south stock bu gün necədir,shell south stock [date : bu gün] necədir
14178,mənə panasonic üçün bugünkü bazar tendensiyalarını bildir,mənə [business_name : panasonic] üçün bugünkü bazar tendensiyalarını bildir
14179,azərbaycan mənim indiki yerimdən nə qədər uzaqdır,[place_name : azərbaycan] mənim indiki yerimdən nə qədər uzaqdır
14180,qobustanın paytaxtı haradır,[place_name : qobustanın] paytaxtı haradır
14181,ismayıılıda ən yaxşı tətil yeri haradır,[place_name : ismayıılıda] ən yaxşı tətil yeri haradır
14182,mənə down nifty fyuçers üçün dəqiq məzənnə verə bilərsən,mənə down nifty fyuçers üçün dəqiq məzənnə verə bilərsən
14183,bakcell səhmləri,[business_name : bakcell] səhmləri
14184,qarabağ pambığın səhmləri,[business_name : qarabağ pambığın] səhmləri
14185,azercell səhmlərinin qiyməti,[business_name : azercell] səhmlərinin qiyməti
14186,mənə ərazimdəki ən yüksək reytinqli filmi göstər,mənə ərazimdəki ən yüksək reytinqli filmi göstər
14187,mənə rafael isgəndərov haqqında danış,mənə [person : rafael isgəndərov] haqqında danış
14188,starbaks səhməlirinin qiyməti necədir,[business_name : starbaks] səhməlirinin qiyməti necədir
14189,coffeemania səhmləri neçəyədir,[business_name : coffeemania] səhmləri neçəyədir
14190,bu günlərdə qarabağ pambıq səhmlərinin qiyməti neçəyədir,bu günlərdə [business_name : qarabağ pambıq] səhmlərinin qiyməti neçəyədir
14192,bu daşın keyfiyyəti nə qədər yüksəkdir,bu daşın keyfiyyəti nə qədər yüksəkdir
14193,bu üzükdəki daş nə qədər böyükdür,bu üzükdəki daş nə qədər böyükdür
14194,n. s. d. l. saytına keçin və qiymətləri axtarın,n. s. d. l. saytına keçin və qiymətləri axtarın
14195,məsləhətçimdən soruş,məsləhətçimdən soruş
14196,mənim brokerlərimdən soruş,mənim brokerlərimdən soruş
14197,dollar və avro arasında valyuta məzənnəsi neçədir,[currency_name : dollar] və [currency_name : avro] arasında valyuta məzənnəsi neçədir
14198,dollar funtla müqayisədə necədir,[currency_name : dollar funtla] müqayisədə necədir
14199,bakıdakı ən köhnə oteli tap,[place_name : bakıdakı] ən köhnə oteli tap
14200,hansı məşhurun ​​məni twitterdə geri izləmə ehtimalı yüksəkdir,hansı məşhurun ​​məni twitterdə geri izləmə ehtimalı yüksəkdir
14201,oli google səhmlərinin qiymətini mənə deyə bilərsən,oli [business_name : google] səhmlərinin qiymətini mənə deyə bilərsən
14202,dou cones bu gün nə yerdədir,dou cones [date : bu gün] nə yerdədir
14203,bu gün dow jones indeksi hansı səviyyədədir,[date : bu gün] dow jones indeksi hansı səviyyədədir
14204,amerikada ən soyuq ştat hansıdır,amerikada ən soyuq ştat hansıdır
14205,zəhmət olmasa mənə deyin ki əgər bu gün səhmlərə investisiya qoysam nə vaxt varlana bilərəm və beş ildən sonra gəlir nə olacaq,zəhmət olmasa mənə deyin ki əgər bu gün səhmlərə investisiya qoysam nə vaxt varlana bilərəm və beş ildən sonra gəlir nə olacaq
14206,nömrəsi uduş qazanandıracaq loteriya bileti almaq üçün nümunələri analiz etməyini istəyirəm,nömrəsi uduş qazanandıracaq loteriya bileti almaq üçün nümunələri analiz etməyini istəyirəm
14207,faiq neçənci ildə anadan olub,[person : faiq] neçənci ildə anadan olub
14208,faiq hansı şəhərdə anadan olub,[person : faiq] hansı şəhərdə anadan olub
14209,faiq öləndə neçə yaşında idi,[person : faiq] öləndə neçə yaşında idi
14210,kaş birlikdə video oyunlar oynayardıq,kaş birlikdə [game_type : video] oyunlar oynayardıq
14211,mənə uğurun açarlarını de,mənə uğurun açarlarını de
14212,yerlərin dəqiq nöqtələrini tap,yerlərin dəqiq nöqtələrini tap
14213,lazım olan yer üçün ən qısa məsafəni tapın,lazım olan yer üçün ən qısa məsafəni tapın
14214,eyni yer üçün səyahət yollarını tap,eyni yer üçün səyahət yollarını tap
14215,üç üstəgəl üç yüz əlli beş neçə edir,üç üstəgəl üç yüz əlli beş neçə edir
14216,on düymü santimetrə çevir,on düymü santimetrə çevir
14218,bir addım neçə düymdür,bir addım neçə düymdür
14219,bir fut neçə santimetr edir,bir fut neçə santimetr edir
14220,zəhmət olmasa sözü müəyyən edin,zəhmət olmasa sözü müəyyən edin
14223,üç vur dörd üçün cavab,üç vur dörd üçün cavab
14225,miri yusif hələ də rep oxuyur,[person : miri yusif] hələ də rep oxuyur
14226,dollar manat məzənnəsi neçədir,[currency_name : dollar manat] məzənnəsi neçədir
14227,avronun kanada dollarına nisbəti nə qədərdir,[currency_name : avronun kanada dollarına] nisbəti nə qədərdir
14228,azərbaycanda a. b. ş. dolları neçəyədir,[currency_name : azərbaycanda a. b. ş. dolları] neçəyədir
14229,pərvin abıyeva hansı filmlərdə rol alıb,[person : pərvin abıyeva] hansı filmlərdə rol alıb
14230,pərvin abıyevanın ən yaxşı beş filmini sadala,[person : pərvin abıyevanın] ən yaxşı beş filmini sadala
14231,dəmir necə düzəldilib,dəmir necə düzəldilib
14232,googleplex nədir,[definition_word : googleplex] nədir
14233,qərb,qərb
14234,bu valyutalar arasında məzənnə,bu valyutalar arasında məzənnə
14235,bu valyutalarla məzənnə mübadiləsi,bu valyutalarla məzənnə mübadiləsi
14236,valyuta məzənnəsi,valyuta məzənnəsi
14237,obyekti izah et,obyekti izah et
14238,ətraf mühit,ətraf mühit
14239,a. b. ş. dolları funta qarşı neçəyədir,[currency_name : a. b. ş. dolları funta] qarşı neçəyədir
14240,kanada dolları a. b. ş. dollarına nisbətdə nə qədərdir,[currency_name : kanada dolları a. b. ş. dollarına] nisbətdə nə qədərdir
14241,avro a. b. ş. dolları ilə müqayisədə neçəyədir,[currency_name : avro a. b. ş. dolları] ilə müqayisədə neçəyədir
14242,şəxs adı,şəxs adı
14243,şəxs haqqında detallar,şəxs haqqında detallar
14244,poladı necə hazırlayırlar,poladı necə hazırlayırlar
14245,mərcan nədən ibarətdir,mərcan nədən ibarətdir
14246,sən bazaltı necə əldə edə bilərsən,sən bazaltı necə əldə edə bilərsən
14247,tufandağ parkı harada yerləşir,[place_name : tufandağ parkı] harada yerləşir
14248,azadlıq heykəli haradadır,azadlıq heykəli haradadır
14249,qafqaz harada yerləşir,qafqaz harada yerləşir
14250,aygün kazımova neçə yaşındadır,[person : aygün kazımova] neçə yaşındadır
14252,azercell səhmlərinin vəziyyəti necədir,[business_name : azercell] səhmlərinin vəziyyəti necədir
14253,amazon səhmlərinin qiyməti neçədir,[business_name : amazon] səhmlərinin qiyməti neçədir
14254,müəyyən parolları keç,müəyyən parolları keç
14256,müəyyən lüğət yükləyin,müəyyən lüğət yükləyin
14257,a. b. ş. dollarının hindistan rupisinə olan konvertasiya məzənnəsini göstər,[currency_name : a. b. ş. dollarının hindistan rupisinə] olan konvertasiya məzənnəsini göstər
14258,sevdiyin rəngi deyə bilərsən,sevdiyin rəngi deyə bilərsən
14259,azərbaycanın mənzərəsi necədir,[place_name : azərbaycanın] mənzərəsi necədir
14260,piramida nədir,[definition_word : piramida] nədir
14262,sujet sözünün mənası nədir,[definition_word : sujet] sözünün mənası nədir
14263,a. b. ş. dolları və avro arasında valyuta məzənnəsi necədir,[currency_name : a. b. ş. dolları] və [currency_name : avro] arasında valyuta məzənnəsi necədir
14264,böyük vulkanın coğrafi dəyəri nədir,böyük vulkanın coğrafi dəyəri nədir
14265,arktik okean hardadır,[place_name : arktik okean] hardadır
14267,altıdan dörd çıxanda neçə edir,altıdan dörd çıxanda neçə edir
14268,doqquzun üstünə iki gələ bilərsən,doqquzun üstünə iki gələ bilərsən
14269,mənə bir avro neçə dollardır de,mənə bir [currency_name : avro] neçə [currency_name : dollardır] de
14270,zəhmət olmasa mənə bir yen neçə dollara bərabərdir detalı verin,zəhmət olmasa mənə bir [currency_name : yen] neçə [currency_name : dollara] bərabərdir detalı verin
14271,sehrbazın nə olduğunu müəyyənləşdir,[definition_word : sehrbazın] nə olduğunu müəyyənləşdir
14272,hey kitab nədir,hey [definition_word : kitab] nədir
14273,azərbaycan nə qədər böyükdür,[place_name : azərbaycan] nə qədər böyükdür
14276,avronun a. b. ş. dollarına nisbəti nə qədərdir,[currency_name : avronun a. b. ş. dollarına] nisbəti nə qədərdir
14277,zəhmət olmasa interneti müəyyən et,zəhmət olmasa [definition_word : interneti] müəyyən et
14279,çap işləri haqqında məlumat ver,[definition_word : çap işləri] haqqında məlumat ver
14280,kim kardashianın ölçüləri neçədir,kim kardashianın ölçüləri neçədir
14281,faiq ağayev haradandır,[person : faiq ağayev] haradandır
14282,aygün kazımova harada yaşayır,[person : aygün kazımova] harada yaşayır
14283,mənə gəncə haqqında danış,mənə [place_name : gəncə] haqqında danış
14284,mənə şuşa haqqında danış,mənə [place_name : şuşa] haqqında danış
14285,mənə bakı haqqında danış,mənə [place_name : bakı] haqqında danış
14286,bakcell səhmlərini göstər,[business_name : bakcell] səhmlərini göstər
14287,mənə ilham əliyev haqqında danış,mənə [person : ilham əliyev] haqqında danış
14288,mənə narendra modi haqqında danış,mənə [person : narendra modi] haqqında danış
14290,planetlərdəki uşaqların fərqini göstər,planetlərdəki uşaqların fərqini göstər
14291,yerdəki müxtəlif bitkiləri göstər,yerdəki müxtəlif bitkiləri göstər
14292,rupinin dollara olan məzənnəsi nədir,[currency_name : rupinin dollara] olan məzənnəsi nədir
14293,mənə rupi dollar məzənnəsini de,mənə [currency_name : rupi dollar] məzənnəsini de
14294,rupinin dollara məzənnəsini açıqla,[currency_name : rupinin dollara] məzənnəsini açıqla
14295,tanrının tərifi nədir,[definition_word : tanrının] tərifi nədir
14296,qəbələ oğuz və ismayıllı arasındadır,[place_name : qəbələ oğuz] və [place_name : ismayıllı] arasındadır
14297,azərbaycan gürcüstanla həmsərhəddir,[place_name : azərbaycan gürcüstanla] həmsərhəddir
14298,azərbaycan gürcüstan ilə sərhəddir,[place_name : azərbaycan gürcüstan] ilə sərhəddir
14299,tesla üçün bilet hazırla,tesla üçün bilet hazırla
14300,google hansı qiymətə,[business_name : google] hansı qiymətə
14301,coca cola səhmləri bu gün necədir,[business_name : coca cola] səhmləri [date : bu gün] necədir
14302,hazırda yen neçəyədir,hazırda [currency_name : yen] neçəyədir
14303,dollar manatla müqayisədə nə qədər güclüdür,[currency_name : dollar manatla] müqayisədə nə qədər güclüdür
14304,peso və yen arasında məzənnə nədir,[currency_name : peso] və [currency_name : yen] arasında məzənnə nədir
14305,azərbaycan harada yerləşir,[place_name : azərbaycan] harada yerləşir
14306,azərbaycanın coğrafi mövqeyini izah edin,[place_name : azərbaycanın] coğrafi mövqeyini izah edin
14307,azərbaycanın coğrafi əhəmiyyəti nədir,[place_name : azərbaycanın] coğrafi əhəmiyyəti nədir
14308,leonardo dicaprionun xalis sərvəti nə qədərdir,leonardo dicaprionun xalis sərvəti nə qədərdir
14309,hey qarışıq kolbasa nədir,hey [definition_word : qarışıq kolbasa] nədir
14310,kolbasa nədən hazırlanır,[definition_word : kolbasa] nədən hazırlanır
14311,mənə amazon səhmlərinin qiymətini göstər,mənə [business_name : amazon] səhmlərinin qiymətini göstər
14312,mənə facebook səhm qiymətini göstər,mənə [business_name : facebook] səhm qiymətini göstər
14313,mənə tata səhmlərinin qiymətini göstər,mənə [business_name : tata] səhmlərinin qiymətini göstər
14314,səncə dünyanın sonu necə olacaq,səncə dünyanın sonu necə olacaq
14315,bu tarixin ən əhəmiyyətsiz yoxsa ən vacib anıdır,bu tarixin ən əhəmiyyətsiz yoxsa ən vacib anıdır
14316,alyaska nə qədər böyükdür,[place_name : alyaska] nə qədər böyükdür
14317,birləşmiş ştatların sahəsi nə qədərdir,birləşmiş ştatların sahəsi nə qədərdir
14318,a. b. ş. da ən uzun dağ silsiləsi hansıdır,a. b. ş. da ən uzun dağ silsiləsi hansıdır
14319,əliyevin həyat yoldaşı necədir,[person : əliyevin] həyat yoldaşı necədir
14320,obamanın arvadı kimdir,[person : obamanın] arvadı kimdir
14321,əliyevin daha yaxşı yarısı kimdir,[person : əliyevin] daha yaxşı yarısı kimdir
14322,qreypfrut nəyə oxşayır,[definition_word : qreypfrut] nəyə oxşayır
14323,əjdaha meyvəsi hansı rəngdədir,əjdaha meyvəsi hansı rəngdədir
14324,aygün kazımova neçə yaşındadır,[person : aygün kazımova] neçə yaşındadır
14325,aygün kazımova harada doğulub,[person : aygün kazımova] harada doğulub
14326,cabir imanov hansı səsləri ifa edib,[person : cabir imanov] hansı səsləri ifa edib
14327,gəncə haradadır,[place_name : gəncə] haradadır
14328,azərbaycanı harda tapa bilərəm,[place_name : azərbaycanı] harda tapa bilərəm
14329,tahir imanovun neçə yaşı var,[person : tahir imanovun] neçə yaşı var
14330,rövnəq abdullayev harada anadan olub,[person : rövnəq abdullayev] harada anadan olub
14331,mübariz tağıyev vəfat edib,[person : mübariz tağıyev] vəfat edib
14332,google səhmləri nədədir,[business_name : google] səhmləri nədədir
14333,xəzər müəssisəsi nə zaman bağlandı,[business_name : xəzər müəssisəsi] nə zaman bağlandı
14334,cənub nə qədər yüksəkdədir,[business_name : cənub] nə qədər yüksəkdədir
14335,apple ın səhmləri neçəyədir,[business_name : apple] ın səhmləri neçəyədir
14336,bakcell səhmlərinin dəyəri nə qədərdir,[business_name : bakcell] səhmlərinin dəyəri nə qədərdir
14337,təqib yaxşıdırmı,təqib yaxşıdırmı
14339,mənə çin ilə müqayisədə azərbaycanın iqtisadiyyatı və ü.m.m haqqında de,mənə [place_name : çin] ilə müqayisədə [place_name : azərbaycanın] iqtisadiyyatı və ü.m.m haqqında de
14340,googleun hazırkı qiyməti zəhmət olmasa,[business_name : googleun] hazırkı qiyməti zəhmət olmasa
14341,google üçün bugünkü bağlanış qiyməti,[business_name : google] üçün bugünkü bağlanış qiyməti
14342,dəmirbankın səhmlərinin qiyməti neçəyədir,[business_name : dəmirbankın] səhmlərinin qiyməti neçəyədir
14343,azercell səhmlərinin qiymətini qeyd edin,[business_name : azercell] səhmlərinin qiymətini qeyd edin
14344,mikrosoft səhm qiymətini de,[business_name : mikrosoft] səhm qiymətini de
14345,zəngi izah et,[definition_word : zəngi] izah et
14346,fərziyyə nə deməkdir,[definition_word : fərziyyə] nə deməkdir
14347,fərziyyə nədir,[definition_word : fərziyyə] nədir
14348,google insanların ehtiyacı olan əsas şeylər nələrdir,google insanların ehtiyacı olan əsas şeylər nələrdir
14349,quql bayırda temperatur neçə dərəcədir,quql bayırda temperatur neçə dərəcədir
14350,mənə nitq alqoritmini izah edə bilərsən,mənə nitq alqoritmini izah edə bilərsən
14351,ismayıllı üçün mart ayında orta temperatur nə qədərdir və bu son on illə müqayisədə necədir,[place_name : ismayıllı] üçün [date : mart] ayında orta temperatur nə qədərdir və bu [time : son on illə] müqayisədə necədir
14352,mənə konqres nümayəndələrinin reproduktiv sağlamlıq problemlərinə dair səsvermə protokollarını bildirin,mənə konqres nümayəndələrinin reproduktiv sağlamlıq problemlərinə dair səsvermə protokollarını bildirin
14353,balaca balanın boyu nə qədərdir,balaca balanın boyu nə qədərdir
14354,kainatın cavabı nədir,kainatın cavabı nədir
14355,selli dəniz kənarında neçə balıqqulağı satdı,selli dəniz kənarında neçə balıqqulağı satdı
14356,düşünürəm ki bir gündə bütün dünyanı gəzə bilərəm,düşünürəm ki bir gündə bütün dünyanı gəzə bilərəm
14357,mən bütün dünyanı bir gündə səyahət edə bilərəm,mən bütün dünyanı bir gündə səyahət edə bilərəm
14358,azadlıq heykəli nə vaxt edilib,azadlıq heykəli nə vaxt edilib
14359,mən ilham əliyev haqqında öyrənmək istəyirəm,mən [person : ilham əliyev] haqqında öyrənmək istəyirəm
14360,rafael isgəndərovun videolarını göstər,[person : rafael isgəndərovun] videolarını göstər
14361,fərid məlikov neçə yaşında evləndi,[person : fərid məlikov] neçə yaşında evləndi
14362,növbəti on dörd gün də səhm bazarının iki yüz üzən ortalamadan aşağıda bağlanması ehtimalı nə qədərdir,[time : növbəti on dörd gün] də səhm bazarının iki yüz üzən ortalamadan aşağıda bağlanması ehtimalı nə qədərdir
14363,son üç gündə amazonda idman kateqoryasında ən çox satılan məhsullar hansı olub,[time : son üç gündə] amazonda idman kateqoryasında ən çox satılan məhsullar hansı olub
14364,bu gün nike səhmlərinin qiyməti nə qədərdir,[date : bu gün] [business_name : nike] səhmlərinin qiyməti nə qədərdir
14365,azercell səhmini almaq nə qədər effektivdir,[business_name : azercell] səhmini almaq nə qədər effektivdir
14366,bu gün nike səhmlərini almaq yaxşı olarmı,[date : bu gün] [business_name : nike] səhmlərini almaq yaxşı olarmı
14367,dördüncü dünya müharibəsi olacaqmı,dördüncü dünya müharibəsi olacaqmı
14368,iyimi ildən sonra dünya əhalisi nə qədər olacaq,iyimi ildən sonra dünya əhalisi nə qədər olacaq
14369,o kişidir yoxsa qadın,o kişidir yoxsa qadın
14370,məhşur insanın peşəsini mənə de,məhşur insanın peşəsini mənə de
14371,manatın valyuta məzənnəsini de,[currency_name : manatın] valyuta məzənnəsini de
14372,basketbol nədir,[definition_word : basketbol] nədir
14373,basketbol topu nə rəngdədir,basketbol topu nə rəngdədir
14374,basketbol necə oyundur,basketbol necə oyundur
14375,doğrudur ki trenajor zalı yeddi mil uzaqlıqdadır,doğrudur ki trenajor zalı yeddi mil uzaqlıqdadır
14376,faiq ağayev necə ölüb,[artist_name : faiq ağayev] necə ölüb
14377,cabir imanov kimdir,[person : cabir imanov] kimdir
14378,sürət sözünün izahı,[definition_word : sürət] sözünün izahı
14379,azadlıq heykəlini təsvir et,[definition_word : azadlıq heykəlini] təsvir et
14380,formalaşmamış sözünün mənası nədir,[definition_word : formalaşmamış] sözünün mənası nədir
14381,yorulmaz sözünün izahını tap,[definition_word : yorulmaz] sözünün izahını tap
14382,empayer steyt binası nə qədər böyükdür,empayer steyt binası nə qədər böyükdür
14383,empayer steyt binasında neçə mərtəbə var,empayer steyt binasında neçə mərtəbə var
14384,impayer steyt binasının hündürlüyü nə qədərdir,impayer steyt binasının hündürlüyü nə qədərdir
14385,sumqayıt hardadır,[place_name : sumqayıt] hardadır
14386,sumqayıt ilə gəncə arasındakı məsafə nə qədərdir,[place_name : sumqayıt] ilə [place_name : gəncə] arasındakı məsafə nə qədərdir
14387,sumqayıt gəncəyə yaxındır,[place_name : sumqayıt gəncəyə] yaxındır
14388,pərvin abıyeva nə ilə məşhurdur,[person : pərvin abıyeva] nə ilə məşhurdur
14389,apple səhminin dəyəri nə qədərdir,[business_name : apple] səhminin dəyəri nə qədərdir
14390,a. b. ş. dolları ilə hindistan rupisi arasındakı məzənnə nədir,[currency_name : a. b. ş. dolları] ilə [currency_name : hindistan rupisi] arasındakı məzənnə nədir
14391,bir a. b. ş. dolları neçə manat edir,bir [currency_name : a. b. ş. dolları] neçə [currency_name : manat] edir
14392,sürətlənmə sözünün mənası nədir,[definition_word : sürətlənmə] sözünün mənası nədir
14393,siyasətin hazırki vəziyyətini təsvir et,siyasətin hazırki vəziyyətini təsvir et
14394,fəlsəfəni izah et,[definition_word : fəlsəfəni] izah et
14395,yer kürəsində ən dərin nöqtə nədir,yer kürəsində ən dərin nöqtə nədir
14396,yerdə ən böyük kraterin radiusu nə qədərdir,yerdə ən böyük kraterin radiusu nə qədərdir
14397,faiq ağayev nə vaxt doğulub,[person : faiq ağayev] nə vaxt doğulub
14398,erdoğanın neçə yaşı var,[person : erdoğanın] neçə yaşı var
14399,ilham zəkiyevin boyu nə qədərdir,[person : ilham zəkiyevin] boyu nə qədərdir
14400,növbəti görüş nə vaxtdır,növbəti [event_name : görüş] nə vaxtdır
14401,mənim üçün axtardığın axırıncı şeyi bildir,mənim üçün axtardığın axırıncı şeyi bildir
14402,mənə onlayn bir şey sifariş et,mənə onlayn bir şey sifariş et
14403,senseksin səhm qiyməti indi nə qədərdir,[business_name : senseksin] səhm qiyməti indi nə qədərdir
14404,top on səhm hal hazırda necədir,top on səhm hal hazırda necədir
14405,bakcell səhmlərinin qiyməti barədə ətraflı məlumat ver,[business_name : bakcell] səhmlərinin qiyməti barədə ətraflı məlumat ver
14406,motorolla səhmlərinin qiyməti haqqında ətraflı məlumat ver,[business_name : motorolla] səhmlərinin qiyməti haqqında ətraflı məlumat ver
14407,hiss edə bilirsən,hiss edə bilirsən
14408,özünü bir sözlə təsvir elə,özünü bir sözlə təsvir elə
14409,bu gün a. b. ş. dolları necədir,[date : bu gün] [currency_name : a. b. ş. dolları] necədir
14410,funtun dəyəri düşüb,[currency_name : funtun] dəyəri düşüb
14411,avro ticarət etmək üçün ən yaxşı valyutatıdır,[currency_name : avro] ticarət etmək üçün ən yaxşı valyutatıdır
