id,utt,annot_utt
14950,pie uwong mikir koyo ngono ben mereka iso ndeleke kabeh seko gusti,pie uwong mikir koyo ngono ben mereka iso ndeleke kabeh seko gusti
14951,mbukak internet,mbukak internet
14952,kurs tukerane duit,kurs tukerane duit
14953,apa iku dening,apa iku dening
14955,nemtokake sepuluh,nemtokake sepuluh
14956,mbukak peta,mbukak peta
14957,tulung geografine,tulung geografine
14958,golekono,golekono
14959,pira ukuran beha ne julianne hough,pira ukuran beha ne [person : julianne hough]
14960,sapa sing dadi pemain bal-balan paling dhuwur nyetak ing kabeh wektu,sapa sing dadi pemain bal-balan paling dhuwur nyetak ing kabeh wektu
14961,pira umure christie brinkley,pira umure [person : christie brinkley]
14962,mbukak saham,mbukak saham
14963,internet tolong,internet tolong
14964,alexa apa google kuwi,alexa apa google kuwi
14965,pira rega saham wells fargo,pira rega saham [business_name : wells fargo]
14966,pinten biaya perusahaan nestle,pinten biaya perusahaan [business_name : nestle]
14967,pie carane aku mahami wong wadon,pie carane aku mahami wong wadon
14968,ngopo wong sek do kaliren do tetep ndue anak,ngopo wong sek do kaliren do tetep ndue anak
14969,apa aku bisa nambang emas ing tanah umum,apa aku bisa nambang emas ing tanah umum
14970,ayo padha nguwasani jagad,ayo padha nguwasani jagad
14971,pitutur marang aku carane donya wiwit,pitutur marang aku carane donya wiwit
14972,tulung kandhani aku kurs antarane rupee india lan amerika,tulung kandhani aku kurs antarane [currency_name : rupee india] lan [currency_name : amerika]
14973,pira kurs dolar amerika serikat ditrapake kanggo rupee india,pira kurs dolar [currency_name : amerika serikat] ditrapake kanggo [currency_name : rupee india]
14974,pengin ngerti gambaran saka mobil,pengin ngerti gambaran saka [definition_word : mobil]
14975,butuh informasi geografis babagan itali,butuh informasi geografis babagan [place_name : itali]
14976,tulung wenehi informasi geografis bab taiwan,tulung wenehi informasi geografis bab [place_name : taiwan]
14977,tulung aku supaya ngerti latare morgan freeman,tulung aku supaya ngerti latare [person : morgan freeman]
14978,kurs dolar ing peso philippin,kurs [currency_name : dolar] ing [currency_name : peso philippin]
14979,kurs mata uang rupee india lan dolar singapura,kurs mata uang [currency_name : rupee india] lan [currency_name : dolar singapura]
14980,gambaran saka iphone pitu,gambaran saka [definition_word : iphone pitu]
14981,katrangan iphone pitu,katrangan [definition_word : iphone pitu]
14982,iphone paling anyar,iphone paling anyar
14983,kurs kanggo ngonversi sepuluh dolar dadi euro,kurs kanggo ngonversi sepuluh [currency_name : dolar] dadi [currency_name : euro]
14984,alexa ngandhani kurs sepuluh dolar menyang euro,alexa ngandhani kurs sepuluh [currency_name : dolar] menyang [currency_name : euro]
14985,kandani aku pira kurs sepuluh dolar kanggo euro,kandani aku pira kurs sepuluh [currency_name : dolar] kanggo [currency_name : euro]
14986,alexa nemtokake tipi,alexa nemtokake [definition_word : tipi]
14987,komputer kuwi apa,[definition_word : komputer] kuwi apa
14988,alexa apa komputer kuwi,alexa apa [definition_word : komputer] kuwi
14989,ning ngendi pulo paling cilik ing donya,ning ngendi pulo paling cilik ing [place_name : donya]
14990,nyatakake cuaca ing kutha kita,nyatakake cuaca ing kutha kita
14991,alexa sebutno cuaca ndek kutha iki,alexa sebutno cuaca ndek kutha iki
14992,alexa kandhani aku tembung kunci babagan usain bolt,alexa kandhani aku tembung kunci babagan [person : usain bolt]
14993,kandani aku tembung kunci bab usain bolt,kandani aku tembung kunci bab [person : usain bolt]
14994,apa film sabanjure denzel washington,apa film sabanjure [person : denzel washington]
14995,apa tegese kahanan,apa tegese [definition_word : kahanan]
14996,critakno apa arti formale gedang,critakno apa arti formale [definition_word : gedang]
14997,apa tegese mapan,apa tegese [definition_word : mapan]
14998,bisa tolong njlèntrèhaké iphone pitu,bisa tolong njlèntrèhaké [definition_word : iphone pitu]
14999,njlèntrèhaké tipi pinter seket inci,njlèntrèhaké [definition_word : tipi pinter seket inci]
15000,aku butuh definisi mesin cuci l. g. sing anyar,aku butuh definisi [definition_word : mesin cuci l. g.] sing anyar
15001,apa bener asia mung duwe rong negara,apa bener [place_name : asia] mung duwe rong negara
15002,apa taman yellowstone kuwi taman paling gedhe,apa [place_name : taman yellowstone] kuwi taman paling gedhe
15003,taun pira robin soeharto tilar donya,taun pira robin [person : soeharto] tilar donya
15004,apa miley cyrus duwe sedulur,apa [person : miley cyrus] duwe sedulur
15005,pira rekor ingkang dipundamel dening pangeran,pira rekor ingkang dipundamel dening [person : pangeran]
15006,solusi,solusi
15007,padha karo,padha karo
15008,sampeyan bisa nemokake lan ngandhani rega saham facebook,sampeyan bisa nemokake lan ngandhani rega saham [business_name : facebook]
15009,sepiro regone saham kang diduweni indomaret,sepiro regone saham kang diduweni [business_name : indomaret]
15010,pira regane siji dolar amerika ning inggris,pira regane siji [currency_name : dolar amerika] ning [currency_name : inggris]
15011,apa kurs saka mata uang inggris menyang yen,apa kurs saka mata uang [currency_name : inggris] menyang [currency_name : yen]
15012,opo ukurane kubus rubik,opo ukurane kubus rubik
15013,pira ukuran kasur ratu,pira ukuran kasur ratu
15014,sepira gedhene jepang,sepira gedhene [place_name : jepang]
15015,piye adohe jakarta menyang jepang,piye adohe [place_name : jakarta] menyang [place_name : jepang]
15016,apa rute paling cepet numpak prau menyang indonesia,apa rute paling cepet numpak prau menyang [place_name : indonesia]
15017,iso kowe kandani aku pilem sing lagi tayang nang bioskop wengi iki,iso kowe kandani aku pilem sing lagi tayang nang bioskop [timeofday : wengi iki]
15018,opo dina paling dowo tahun iki,opo dina paling dowo tahun iki
15019,sepira dhuwure mel gibson,sepira dhuwure [person : mel gibson]
15020,pira umure clint eastwood,pira umure [person : clint eastwood]
15022,apa bedane rega saham wingi lan dina iki kanggo walmart,apa bedane rega saham [date : wingi] lan [date : dina iki] kanggo [business_name : walmart]
15023,apa aku duwe sahame walmart munggah utawa mudhun dina iki,apa aku duwe sahame [business_name : walmart] munggah utawa mudhun [date : dina iki]
15024,bantuan kula kanggo ngerti apa mangsa ganti,bantuan kula kanggo ngerti apa mangsa ganti
15025,critakno aku apa sesambetan kuwi angel,critakno aku apa sesambetan kuwi angel
15026,apa kuwi sing siji wengi karo jakarta,apa kuwi sing siji wengi karo jakarta
15027,sepira akeh michael jackson nulis lagu,sepira akeh [artist_name : michael jackson] nulis lagu
15028,apa siti marwati dhewekan,apa [person : siti marwati] dhewekan
15029,olly apa tegese snafu,olly apa tegese [definition_word : snafu]
15030,olly apa definisi saka tembung snafu,olly apa definisi saka tembung [definition_word : snafu]
15031,apa tegese tembung snafu,apa tegese tembung [definition_word : snafu]
15032,sepira siji dolar ing poundsterling,sepira siji [currency_name : dolar] ing [currency_name : poundsterling]
15033,olly pira kurs antarane dolar amerika lan dolar australi,olly pira kurs antarane [currency_name : dolar amerika] lan [currency_name : dolar australi]
15034,nggambarake bangunan empire state,nggambarake [definition_word : bangunan empire state]
15035,nemtokaken tembung novel,nemtokaken tembung [definition_word : novel]
15036,pira cacahe kali ing eropa,pira cacahe kali ing [place_name : eropa]
15037,olly sepira akehe kali ing eropa,olly sepira akehe kali ing [place_name : eropa]
15038,ing ngendi gunung rocky diwiwiti,ing ngendi [place_name : gunung rocky] diwiwiti
15039,olly saka ngendi gunung rocky miwiti,olly saka ngendi [place_name : gunung rocky] miwiti
15040,pira umur tom cruise,pira umur [person : tom cruise]
15041,olly pira umure tom cruise,olly pira umure [person : tom cruise]
15042,sepira dhuwure tom cruise,sepira dhuwure [person : tom cruise]
15043,trading apple ning apa,trading [business_name : apple] ning apa
15044,pira regane saham apple,pira regane saham [business_name : apple]
15047,hey olly apa definisine pasif,hey olly apa definisine [definition_word : pasif]
15048,heh apa definisi pasif,heh apa definisi [definition_word : pasif]
15049,hey olly apa definisi survey,hey olly apa definisi [definition_word : survey]
15050,heh apa definisi resep,heh apa definisi [definition_word : resep]
15051,hey olly apa definisine resep,hey olly apa definisine [definition_word : resep]
15052,nggambarake katresnan romantis,nggambarake [definition_word : katresnan romantis]
15053,kepriye rupane gajah,kepriye rupane [definition_word : gajah]
15054,apa jarak antarane new york lan berlin,apa jarak antarane [place_name : new york] lan [place_name : berlin]
15055,kutub sing luwih adhem kidul utawa lor,kutub sing luwih adhem kidul utawa lor
15056,umure pacare emma watson sing paling anyar,umure pacare [person : emma watson] sing paling anyar
15057,pira umure albert einstein nalika nerangake teori relativitas,pira umure [person : albert einstein] nalika nerangake teori relativitas
15058,ngomongake definisi panahan,ngomongake definisi [definition_word : panahan]
15059,olly wenehi aku definisi panah,olly wenehi aku definisi [definition_word : panah]
15060,tulung gambarke panahan,tulung gambarke [definition_word : panahan]
15061,kandhani aku bab lisa ann,kandhani aku bab [person : lisa ann]
15062,tulung info babagan lisa ann,tulung info babagan [person : lisa ann]
15063,sepira larang regane saham google,sepira larang regane saham [business_name : google]
15064,ngitung integral cedhak saka fungsi eksponensial saka nol nganti lima,ngitung integral cedhak saka fungsi eksponensial saka nol nganti lima
15065,kandani aku pie brexit bakal mengaruhi warga e. u. marang jangka dowo lan cedak,kandani aku pie brexit bakal mengaruhi warga e. u. marang jangka dowo lan cedak
15066,pinten peso aku bisa entuk dolar saiki,pinten [currency_name : peso] aku bisa entuk [currency_name : dolar] saiki
15067,nemtokake obyek iki,nemtokake obyek iki
15068,ngendi gunung rushmore dumunung,ngendi [place_name : gunung rushmore] dumunung
15069,omongi aku babagan chuck norris,omongi aku babagan [person : chuck norris]
15070,kapan jamie fox lair,kapan [person : jamie fox] lair
15071,ngrancang senyawa kimia sing dibutuhake kanggo nggawe gula sing ora nyebabake diabetes utawa nambah bobot nanging ora menehi rasa kimia,ngrancang senyawa kimia sing dibutuhake kanggo nggawe gula sing ora nyebabake diabetes utawa nambah bobot nanging ora menehi rasa kimia
15072,piye carane kowe bakal njlèntrèhaké srengenge,piye carane kowe bakal njlèntrèhaké [definition_word : srengenge]
15073,olly deskripsike fitur e toyota rongewu pitulas wolung puluh enem nggo aku,olly deskripsike fitur e toyota rongewu pitulas wolung puluh enem nggo aku
15074,menehi katrangan babagan iron fist ing netflix,menehi katrangan babagan [definition_word : iron fist] ing netflix
15075,olly ning ngendi wong-wong amerika pisanan manggon,olly ning ngendi wong-wong amerika pisanan manggon
15076,ning endi gunung geni paling gedhe ing donya,ning endi gunung geni paling gedhe ing [place_name : donya]
15077,sepira chris helmsworth bisa bench press,sepira chris helmsworth bisa bench press
15078,olly pira bench press sing isa dilakoke karo chris helmsworth,olly pira bench press sing isa dilakoke karo chris helmsworth
15079,wenehi aku rega saham rata-rata home depot limang taun iki,wenehi aku rega saham rata-rata home depot limang taun iki
15080,olly mbandhingake rega saham kanggo nintendo lan sony lan ngomong apa sing luwih apik,olly mbandhingake rega saham kanggo [business_name : nintendo] lan [business_name : sony] lan ngomong apa sing luwih apik
15081,mbandhingake rega saham kanggo nintendo lan sony lan ngomong apa sing luwih apik,mbandhingake rega saham kanggo [business_name : nintendo] lan [business_name : sony] lan ngomong apa sing luwih apik
15082,kandhani latihan paling apik sing kudu dak lakoni kanggo entuk paket enem ing seminggu,kandhani latihan paling apik sing kudu dak lakoni kanggo entuk paket enem ing seminggu
15084,olly goleke aku pacar sing sampurna,olly goleke aku pacar sing sampurna
15085,golekno aku pacar sing sampurna,golekno aku pacar sing sampurna
15086,opo tegese aksara iki,opo tegese aksara iki
15087,nerangake apa definisi saka tembung masif,nerangake apa definisi saka tembung [definition_word : masif]
15088,pira ijol-ijolan kanggo amerika lan euro,pira ijol-ijolan kanggo [currency_name : amerika] lan [currency_name : euro]
15089,tulung golek kurs us karo meksiko,tulung golek kurs us karo meksiko
15090,tulung goleki tukaran antarane amerika lan meksiko,tulung goleki tukaran antarane amerika lan meksiko
15091,golek lampu,golek [definition_word : lampu]
15092,golek katrangan bab tipi samsung,golek katrangan bab [definition_word : tipi samsung]
15093,olly golek katrangan babagan t. v. samsung,olly golek katrangan babagan [definition_word : t. v. samsung]
15094,goleki jumlah wong sing manggon ing miami florida,goleki jumlah wong sing manggon ing [place_name : miami florida]
15095,wilayah apa dumunung miami,wilayah apa dumunung [place_name : miami]
15096,apa kowe isa ngowahi dhuwit iki dadi,apa kowe isa ngowahi dhuwit iki dadi
15097,apa kurs kanggo samsung,apa kurs kanggo [business_name : samsung]
15099,apa kowe isa ngomongi aku apa iku kursi,apa kowe isa ngomongi aku apa iku [definition_word : kursi]
15100,sepira adohe,sepira adohe
15105,kandhani aku bab saham kanggo shell,kandhani aku bab saham kanggo [business_name : shell]
15106,video game apa sing kudu tak muter bar iki,video game apa sing kudu tak muter bar iki
15107,pilem apa sik mbok saranke wengi iki,pilem apa sik mbok saranke [timeofday : wengi iki]
15108,pirang persen duit ku sing uwes tak entekke neng mol dina iki,pirang persen duit ku sing uwes tak entekke neng mol [date : dina iki]
15109,siri tulung priksane kurs,siri tulung priksane kurs
15110,pie carane ngecek kurs mata uangku,pie carane ngecek kurs mata uangku
15111,tulung nentokake iki,tulung nentokake iki
15112,tulung cek informasi iki nang geografi nggo aku,tulung cek informasi iki nang geografi nggo aku
15113,opo geologi nggo lokasi iki,opo geologi nggo lokasi iki
15114,sepira dhuwur e gunung iki,sepira dhuwur e gunung iki
15115,priksa info ning uwong liyo,priksa info ning uwong liyo
15116,cek berita paling anyar sopo wae,cek berita paling anyar sopo wae
15117,nggoleki wong,nggoleki wong
15118,tulung dipriksa tren anyar ing saham,tulung dipriksa tren anyar ing saham
15119,tulung priksa saham perusahaan iki,tulung priksa saham perusahaan iki
15120,olly tulung jadwalke kabeh janjian dokter ku,olly tulung jadwalke kabeh [event_name : janjian dokter] ku
15121,tulung jadwalno kabeh janjian ku karo dokter,tulung jadwalno kabeh janjian ku karo dokter
15122,mangga kula aturi sembako sasi iki,mangga kula aturi sembako sasi iki
15123,pira siji dollar ing euro,pira siji dollar ing [currency_name : euro]
15124,sepira akeh siji dolar ning euro sing bisa tak tampa,sepira akeh siji [currency_name : dolar] ning [currency_name : euro] sing bisa tak tampa
15125,apa iki,apa iki
15126,apa tegese speaker,apa tegese [definition_word : speaker]
15127,nemtokake speaker,nemtokake [definition_word : speaker]
15128,gunung apa sing paling dhuwur,gunung apa sing paling dhuwur
15129,gurun ngendhi sing paling panas,gurun ngendhi sing paling panas
15130,dalan apa sing paling dawa,dalan apa sing paling dawa
15131,apa sing ditindakake kevin spacey,apa sing ditindakake [person : kevin spacey]
15132,apa film sing ana kevin spacey,apa film sing ana [person : kevin spacey]
15133,carane i. b. m. nglakoni,carane [business_name : i. b. m.] nglakoni
15134,i. b. m. saham apa ing,[business_name : i. b. m.] saham apa ing
15135,apa i. b. m. munggah dina iki,apa [business_name : i. b. m.] munggah [date : dina iki]
15136,dadi wong wadon,dadi wong wadon
15137,dadi helikopter,dadi helikopter
15138,mriksa jaringan sosial ku,mriksa [media_type : jaringan sosial] ku
15139,apa aku duwe seneng anyar,apa aku duwe seneng anyar
15140,apa ana sing seneng foto ku sing paling anyar,apa ana sing seneng foto ku sing paling anyar
15141,apa ana kedadeyan menarik dina iki ing twitter ku,apa ana kedadeyan menarik [date : dina iki] ing [media_type : twitter] ku
15142,pindhah menyang media sosial lan kirim status ing ngisor iki,pindhah menyang [media_type : media sosial] lan kirim status ing ngisor iki
15143,njaluk diganti status ing media sosial,njaluk diganti status ing [media_type : media sosial]
15144,njaluk status dikirim kanggo ing ngisor iki,njaluk status dikirim kanggo ing ngisor iki
15145,apa sing lagi tren ing twitter,apa sing lagi tren ing [media_type : twitter]
15146,apa sing paling disenengi ing facebook,apa sing paling disenengi ing [media_type : facebook]
15150,kirim yen aku arep menyang mcdonalds ing manhattan,kirim yen aku arep menyang [business_name : mcdonalds] ing [place_name : manhattan]
15151,kirim yen aku arep menyang walmart kanggo blanja,kirim yen aku arep menyang [business_name : walmart] kanggo blanja
15152,kirim yen aku arep menyang toko woodland shoe,kirim yen aku arep menyang [business_name : toko woodland shoe]
15153,apa sampeyan bisa upload selfie paling anyar ing media sosial,apa sampeyan bisa upload selfie paling anyar ing media sosial
15154,sampeyan bisa upload selfie paling anyar ing instagram,sampeyan bisa upload selfie paling anyar ing [media_type : instagram]
15155,apa kowe bisa ngunggah selfie paling anyar ing akun facebook,apa kowe bisa ngunggah selfie paling anyar ing [media_type : akun facebook]
15156,sapa sing mentas wae dikirim ing media sosial,sapa sing mentas wae dikirim ing media sosial
15157,apa sing terakhir diomongake ibu ku,apa sing terakhir diomongake [relation : ibu] ku
15158,apa aku bisa ngerti apa sing dadi tren ing media sosial,apa aku bisa ngerti apa sing dadi tren ing [media_type : media sosial]
15159,mbok aku ngerti apa sing lagi trending ing facebook,mbok aku ngerti apa sing lagi trending ing [media_type : facebook]
15160,mbok aku ngerti apa sing lagi tren ing twitter,mbok aku ngerti apa sing lagi tren ing [media_type : twitter]
15161,ceritakno aku berita opo sing lagi piral,ceritakno aku berita opo sing lagi piral
15162,sapa sing wis nanggapi bisnisku sajrone patlikur jam pungkasan,sapa sing wis nanggapi bisnisku sajrone [time : patlikur jam] pungkasan
15163,pinten aku entuk dina iki,pinten aku entuk [date : dina iki]
15164,kowe bisa ngirim bisnisku ing facebook,kowe bisa ngirim bisnisku ing [media_type : facebook]
15165,ngirim bisnisku ing kabeh situs media sosial ku,ngirim bisnisku ing kabeh situs media sosial ku
15166,kirim bisnisku ing twitter,kirim bisnisku ing [media_type : twitter]
15167,mangga nganyari status ing facebook kanthi wilujeng sonten,mangga nganyari status ing [media_type : facebook] kanthi wilujeng sonten
15168,posting panggonan ku saiki neng instagram,posting panggonan ku saiki neng [media_type : instagram]
15169,apa ana sing anyar ing snapchat,apa ana sing anyar ing [media_type : snapchat]
15170,wis ing realdonaldtrump dikirim apa anyar ing twitter,wis ing realdonaldtrump dikirim apa anyar ing [media_type : twitter]
15171,njaluk kula nganyari saka facebook kenny's saka akhir minggu,njaluk kula nganyari saka [media_type : facebook] [person : kenny's] saka [time : akhir minggu]
15173,mugi kula ngerti apa maria wis sijine ing facebook dheweke ing akhir minggu,mugi kula ngerti apa [person : maria] wis sijine ing [media_type : facebook] dheweke ing [time : akhir minggu]
15174,goleki komentar anyar saka facebook ku,goleki komentar anyar saka [media_type : facebook] ku
15175,mugi kula ngerti yen linda ngirim apa-apa ing facebook ku dina iki,mugi kula ngerti yen [person : linda] ngirim apa-apa ing [media_type : facebook] ku [date : dina iki]
15176,mugi aku ngerti yen aku entuk pesen pribadi anyar saka martha ing facebook dina iki,mugi aku ngerti yen aku entuk pesen pribadi anyar saka [person : martha] ing [media_type : facebook] [date : dina iki]
15177,please baleni cemluwitke postingan iki ing twitter,please baleni cemluwitke postingan iki ing [media_type : twitter]
15178,kirim gambar iki ing twitter,kirim gambar iki ing [media_type : twitter]
15179,apa tweets paling anyar saka new york times,apa tweets paling anyar saka [media_type : new york times]
15180,pira sing seneng foto instagram ku sing terakhir,pira sing seneng foto [media_type : instagram] ku sing terakhir
15181,apa aku duwe panjalukan kanca anyar,apa aku duwe panjalukan kanca anyar
15182,maca tweet pungkasan saka jawa pos,maca tweet pungkasan saka [media_type : jawa pos]
15183,mbukak facebook messenger,mbukak [media_type : facebook messenger]
15184,status ku wingi wis pirang like,status ku [date : wingi] wis pirang like
15185,kepinginan ing ulang taun,kepinginan ing [event_name : ulang taun]
15186,kepinginane manten,kepinginane [event_name : manten]
15187,sebarke kirimane kanca,sebarke kirimane kanca
15188,cek akun twitterku,cek akun twitterku
15189,priksa kiriman pungkasan ku ing instagram,priksa kiriman pungkasan ku ing [media_type : instagram]
15190,cek notifikasi facebook ku,cek notifikasi [media_type : facebook] ku
15191,mriksa postingan ku terakhir ing facebook,mriksa postingan ku terakhir ing [media_type : facebook]
15192,cek kabar twitter ku,cek kabar [media_type : twitter] ku
15193,ngirim status anyar ing facebook wektu kanggo ngrameke,ngirim status anyar ing [media_type : facebook] wektu kanggo ngrameke
15194,iku kanca ku rohit online ing facebook,iku [relation : kanca] ku [person : rohit] online ing [media_type : facebook]
15195,priksa manawa aku entuk akeh seneng ing kiriman paling anyar,priksa manawa aku entuk akeh seneng ing kiriman paling anyar
15196,kirim ing facebook acara ulang taun ku,kirim ing [media_type : facebook] acara [event_name : ulang taun] ku
15197,kirim ing twitter kunjunganku menyang jepang,kirim ing [media_type : twitter] kunjunganku menyang jepang
15198,kirim ing pinterest babagan resep iwak pitik anyar ku,kirim ing [media_type : pinterest] babagan resep iwak pitik anyar ku
15199,apa sing kedadeyan,apa sing kedadeyan
15200,njaluk kula nganyari paling anyar saka facebook,njaluk kula nganyari paling anyar saka [media_type : facebook]
15201,apa sing lagi tren ing twitter,apa sing lagi tren ing [media_type : twitter]
15202,piro kabar sing tak duweni wonten ing facebook,piro kabar sing tak duweni wonten ing [media_type : facebook]
15203,warta teranyar,warta teranyar
15204,pangeling ngeling acara urip,pangeling ngeling acara urip
15205,menehi aku gawe anyar facebook saben telung jam,menehi aku gawe anyar [media_type : facebook] [general_frequency : saben telung jam]
15206,ing saben telung jam menehi kula nganyari facebook,ing [general_frequency : saben telung jam] menehi kula nganyari [media_type : facebook]
15207,nganyari facebook ing saben telung jam kudu kasedhiya,nganyari [media_type : facebook] ing [general_frequency : saben telung jam] kudu kasedhiya
15208,kirim hey everyone ing facebook,kirim hey everyone ing [media_type : facebook]
15209,tweet aku apik ing twitter,tweet aku apik ing [media_type : twitter]
15210,kirim pesen iki ing facebook,kirim pesen iki ing [media_type : facebook]
15211,ngirim kiriman ing instagram,ngirim kiriman ing [media_type : instagram]
15212,nggunakake facebook kanggo ngirim,nggunakake [media_type : facebook] kanggo ngirim
15213,sing lagi sing lagi tren saiki,sing lagi sing lagi tren saiki
15214,apa kabar dino iki,apa kabar [date : dino iki]
15215,nyelehke iku ing facebook,nyelehke iku ing [media_type : facebook]
15216,cemluwit sawijine kanggo aku,[media_type : cemluwit] sawijine kanggo aku
15217,foto,[media_type : foto]
15218,apa sampeyan bisa nganyari foto profil facebook ku menyang gambar sing dijupuk saka kantor google wingi,apa sampeyan bisa nganyari foto profil [media_type : facebook] ku menyang gambar sing dijupuk saka kantor google [date : wingi]
15219,artikel iki super kelangan sampeyan bisa nuduhake link menyang facebook kanggo kula,artikel iki super kelangan sampeyan bisa nuduhake link menyang [media_type : facebook] kanggo kula
15220,nerbitake artikel ing pinterest,nerbitake artikel ing [media_type : pinterest]
15221,nyebarake video ing youtube,nyebarake video ing [media_type : youtube]
15222,ngumumake komentar ing facebook,ngumumake komentar ing [media_type : facebook]
15223,apa sorotan dina iki saka facebook,apa sorotan [date : dina iki] saka [media_type : facebook]
15224,apa sing kedadeyan dina iki,apa sing kedadeyan [date : dina iki]
15225,nuduhake aku kabar paling anyar,nuduhake aku kabar paling anyar
15226,berita apa ing facebook,berita apa ing [media_type : facebook]
15227,apa sing lagi trending ing twitter,apa sing lagi trending ing [media_type : twitter]
15228,carane akeh likes seng tak entuk kiriman kue tanpa endhog ku ing youtube,carane akeh likes seng tak entuk kiriman kue tanpa endhog ku ing [media_type : youtube]
15229,apa ana kiriman saka kanca ku mike ing facebook,apa ana kiriman saka [relation : kanca] ku [person : mike] ing [media_type : facebook]
15230,posting ing akun facebook ku yen aku wis tunangan,posting ing akun [media_type : facebook] ku yen aku wis tunangan
15231,foto perjalananku menyang goa kirim ing instagram,foto perjalananku menyang goa kirim ing [media_type : instagram]
15232,ngrungokake lagu arijit singh kirim iki ing akun facebook ku,ngrungokake lagu [person : arijit singh] kirim iki ing akun [media_type : facebook] ku
15234,halo olly kirim foto sing pungkasan diklik ing facebook kanthi judhul nikah natal,halo olly kirim foto sing pungkasan diklik ing [media_type : facebook] kanthi judhul nikah natal
15235,hello google ngirim status saiki ing twitter nyebutake trip gedhe ing jogja karo kanca lan kulawarga,hello google ngirim status saiki ing [media_type : twitter] nyebutake trip gedhe ing [place_name : jogja] karo [relation : kanca] lan [relation : kulawarga]
15236,marang kula warta anget paling anyar minggu iki,marang kula warta [news_topic : anget] paling anyar [date : minggu iki]
15237,ngomongake pemain basket paling apik ing minggu iki,ngomongake pemain basket paling apik ing [date : minggu iki]
15238,halo dakcritakake update paling anyar babagan kaca india ing facebook,halo dakcritakake update paling anyar babagan kaca india ing [media_type : facebook]
15239,tulung olly kandhani aku video paling anyar sing lagi viral ing twitter kanggo topik narendra modi,tulung olly kandhani aku video paling anyar sing lagi viral ing [media_type : twitter] kanggo topik narendra modi
15240,alexa apa video viral paling anyar ndek twitter topik narendra modi,alexa apa video viral paling anyar ndek [media_type : twitter] topik narendra modi
15241,hey olly kandhani aku bab gambar paling anyar sing dianyari dening priya chopra ing instagram,hey olly kandhani aku bab gambar paling anyar sing dianyari dening [person : priya chopra] ing [media_type : instagram]
15242,status facebook dina sibuk,status [media_type : facebook] dina sibuk
15243,kirim menyang facebook,kirim menyang [media_type : facebook]
15244,nuduhake karo twitter,nuduhake karo [media_type : twitter]
15245,tulung kirim menyang jeff,tulung kirim menyang [person : jeff]
15246,tulung kirim dadi bosen ing facebook,tulung kirim dadi bosen ing [media_type : facebook]
15247,kirim status menyang facebook,kirim status menyang [media_type : facebook]
15248,aku bosen,aku bosen
15249,apa ana sing nyenengi foto ku sing kaitan tak kirim,apa ana sing nyenengi foto ku sing kaitan tak kirim
15250,sarah wis dikirim apa dina iki,[person : sarah] wis dikirim apa [date : dina iki]
15251,nuduhake kiriman kanca kanca ing jam pungkasan,nuduhake kiriman [relation : kanca kanca] ing [time : jam pungkasan]
15252,nuduhake dhaptar panggonan ngendi sedulur ku wis adhedhasar foto,nuduhake dhaptar panggonan ngendi [relation : sedulur] ku wis adhedhasar foto
15253,apa kanca kanca padha ing panggonan populer dina pungkasan,apa [relation : kanca kanca] padha ing panggonan populer [date : dina pungkasan]
15254,apa sing kedadeyan ing kene,apa sing kedadeyan ing kene
15255,ana sing bisa ngomong apa sing sampeyan rembugan,ana sing bisa ngomong apa sing sampeyan rembugan
15256,ana apa ing kene,ana apa ing kene
15257,tweets paling anyar,[media_type : tweets] paling anyar
15258,feed warta paling anyar saka facebook,feed warta paling anyar saka [media_type : facebook]
15259,kiriman instagram paling anyar,kiriman [media_type : instagram] paling anyar
15260,nggawe status sing nyatakake aku entuk promosi,nggawe status sing nyatakake aku entuk promosi
15261,ngganti statusku dadi adem ayem,ngganti statusku dadi adem ayem
15263,kirim status nggunakake cathetan paling anyar aku digawe ing notepad sandi,kirim status nggunakake cathetan paling anyar aku digawe ing notepad sandi
15264,kandhani jumlah pengikut sing tepat ing twitter ku dino iki,kandhani jumlah pengikut sing tepat ing [media_type : twitter] ku [date : dino iki]
15265,menehi kula rincian profil nangani twitter kalebu jumlah pandherekipun,menehi kula rincian profil nangani [media_type : twitter] kalebu jumlah pandherekipun
15266,opo sing anyar neng media sosial,opo sing anyar neng media sosial
15267,apa wae sing anyar ing media sosial,apa wae sing anyar ing media sosial
15268,kandhani aku apa sing kedadeyan ing media sosial,kandhani aku apa sing kedadeyan ing media sosial
15269,becik sampeyan bisa ngirim iki menyang facebook,becik sampeyan bisa ngirim iki menyang [media_type : facebook]
15270,arep kirim iki menyang facebook aku tresna sampeyan,arep kirim iki menyang [media_type : facebook] aku tresna sampeyan
15271,kirim iki menyang facebook l. o. l.,kirim iki menyang [media_type : facebook] l. o. l.
15272,kowe bisa ngomong apa sing kedadeyan ing media sosialku,kowe bisa ngomong apa sing kedadeyan ing media sosialku
15273,muga-muga aku ngerti apa sing kedadeyan ing media sosialku,muga-muga aku ngerti apa sing kedadeyan ing media sosialku
15274,mangga pindai media sosialku lan critakake apa sing kedadeyan,mangga pindai media sosialku lan critakake apa sing kedadeyan
15275,kirim aku seneng ing facebook,kirim aku seneng ing [media_type : facebook]
15276,ngirim status anyar ing facebook matur yen aku seneng cuaca apik,ngirim status anyar ing [media_type : facebook] matur yen aku seneng [weather_descriptor : cuaca apik]
